ID,E6N
3470,0.000330667
3471,0.000894635
3472,0.004935954
3473,0.001957908
3474,0.000647
3475,0.00918138
3476,0.0086234
3477,0
3478,0.014889056
3479,0.001278048
3480,0
3481,0.000392667
3482,9.15E-05
3483,0.001853722
3484,0
3485,0.00018295
3486,0.000643833
3487,0.006043439
3488,0.001566807
3489,0.003763576
3490,0.000165
3491,0.033539521
3492,0.010874522
3493,0.01549485
3494,0.0093762
3495,0.013498254
3496,0.00041125
3497,0.01041805
3498,0.019660357
3499,0.015309583
3500,0.007737265
3501,0.002217416
3502,5.46E-05
3503,0.004391731
3504,0.00075989
3505,0.019131487
3506,0.004593802
3507,0.002781535
3508,0.0008635
3509,0.002456592
3510,0.014446461
3511,0.000597167
3512,0.005419384
3513,0.01732358
3514,0.000432167
3515,0.029491374
3516,5.50E-05
3517,0.001776252
3518,0.011246611
3519,0.02721307
3520,0
3521,0.00085936
3522,0.003628141
3523,0.008249997
3524,0
3525,5.48E-06
3526,0.002348218
3527,0.00033625
3528,0.000785734
3529,0.00022025
3530,0.000798954
3531,0.004799602
3532,0.006889203
3533,0.000610803
3534,0
3535,0.006302291
3536,0.000761667
3537,0.001387553
3538,0.002943347
3539,0.0003665
3540,0.007128256
3541,0.011834224
3542,0
3543,0.000916068
3544,0.003871481
3545,0.000421167
3546,0.004105031
3547,0.000468833
3548,0.001166119
3549,0.007426814
3550,0
3551,0.001595017
3552,0.001213299
3553,0.002168533
3554,0.013183937
3555,0.003998334
3556,0.002118574
3557,0.003200523
3558,0.000586867
3559,0.003675573
3560,0.009076691
3561,0.009878125
3562,0
3563,0.008962768
3564,0.006818846
3565,0.011517345
3566,0.006116131
3567,0
3568,0
3569,0
3570,0.0022401
3571,0.003906469
3572,0.021266176
3573,0.011639998
3574,0.001811628
3575,0.000367667
3576,0.001754375
3577,0.00753587
3578,0.105012518
3579,0.009180438
3580,0.001136542
3581,0.000842918
3582,0.000754304
3583,0
3584,5.33E-05
3585,0.001128341
3586,0.020362891
3587,0
3588,0.000115063
3589,0
3590,0
3591,0
3592,0.001964439
3593,0
3594,0.002653965
3595,0
3596,0.002661257
3597,0.01121358
3598,0.002003393
3599,0
3600,9.51E-05
3601,0.007597506
3602,0.001414186
3603,0.007931779
3604,0.006992258
3605,0.000508
3606,9.99E-05
3607,0.0025172
3608,0.002891045
3609,0.000679008
3610,0.001648662
3611,0.001055075
3612,2.69E-06
3613,0.000882526
3614,0.024706654
3615,0.001126052
3616,0.015699804
3617,0.010642389
3618,0.001197375
3619,0.015852672
3620,0.001256135
3621,0.005021205
3622,0.005843851
3623,0
3624,0.00075174
3625,0.016974118
3626,0.02217641
3627,0.000702
3628,0
3629,0.000738397
3630,0.0001
3631,0.003130355
3632,0.005231432
3633,0.000559146
3634,0.040075353
3635,0
3636,0.000420333
3637,0.002850423
3638,0.008437822
3639,0
3640,0
3641,0
3642,0
3643,0.011863688
3644,0
3645,0
3646,0.001942368
3647,0.000103033
3648,0.00185734
3649,0.000762126
3650,0.001731527
3651,0.007351255
3652,0.000351667
3653,0.002748479
3654,0.002441202
3655,0.005148343
3656,0.007545278
3657,0.001612218
3658,6.38E-05
3659,0
3660,0.000700539
3661,0.037781102
3662,0.000944364
3663,0.000386667
3664,0.006257433
3665,0.00021
3666,0.00246641
3667,0
3668,0.002436141
3669,0.004264988
3670,0.002970716
3671,0
3672,0.044612754
3673,0.001313051
3674,0.150441892
3675,0.005153385
3676,0.00149952
3677,0.003495657
3678,0.01677631
3679,0.004329733
3680,0.0001664
3681,0
3682,0.030936069
3683,0.01634456
3684,8.71E-05
3685,0.003411734
3686,0.002942049
3687,0.020886078
3688,0.003065788
3689,0.007403466
3690,0.0002495
3691,0.001198832
3692,0
3693,7.26E-05
3694,3.82E-06
3695,0.002022596
3696,0.000510948
3697,0.0005465
3698,0.004597291
3699,5.70E-05
3700,0.012361596
3701,0
3702,0.001354235
3703,0.001912039
3704,0
3705,0.00056
3706,0
3707,0.000769069
3708,0.003363581
3709,0.036140864
3710,0.012544477
3711,0
3712,0
3713,0.000188667
3714,0.001527835
3715,0.00010895
3716,0.003904976
3717,0.00135534
3718,0.006511964
3719,0.001304518
3720,0.077919931
3721,0.027644714
3722,0.073590582
3723,0
3724,0.000939
3725,0.006338521
3726,0.001912039
3727,0.018145573
3728,0.029155801
3729,0.001627423
3730,0.000208617
3731,0.003801282
3732,0.0002948
3733,0.011095318
3734,0.029468138
3735,0.000856729
3736,0.013012272
3737,0.00648466
3738,0.001406169
3739,0
3740,6.55E-05
3741,0
3742,0.000763664
3743,0.011987801
3744,0.00177621
3745,0.010602304
3746,0.001688156
3747,0
3748,0.003719107
3749,0.001714458
3750,0.005678115
3751,0.006640525
3752,0.004968621
3753,0.003806441
3754,5.35E-05
3755,0.000218167
3756,0.002445583
3757,0.014190464
3758,0.002052372
3759,0.001204615
3760,0.005161549
3761,0.001919746
3762,0.000324
3763,0.014694129
3764,0.003065788
3765,0.011156943
3766,0.000468
3767,0.0002735
3768,0.007366189
3769,0.000993183
3770,0.002159234
3771,0.01511008
3772,0
3773,0
3774,2.32E-05
3775,0.000131567
3776,0.000772333
3777,0.002065476
3778,0.000223
3779,0.000944881
3780,0.000647218
3781,0.00319982
3782,0
3783,0.002632826
3784,0.0002348
3785,0.001606535
3786,0.002296253
3787,0.01789827
3788,5.40E-05
3789,0.002636584
3790,0.000451
3791,0.002880575
3792,0.003665561
3793,0.009972592
3794,0.002078006
3795,0.008125192
3796,0.001430414
3797,0.000232
3798,0.001689289
3799,0.018279791
3800,0.002674633
3801,0.00262209
3802,0.001373337
3803,0
3804,0.000215412
3805,0.002732296
3806,0.011493632
3807,0.040485161
3808,0.004064996
3809,0.006969799
3810,0.00013201
3811,0.001750551
3812,0.003103836
3813,0.000254
3814,0.006868968
3815,0.002715295
3816,5.40E-05
3817,0.016500613
3818,0.002310656
3819,9.02E-05
3820,0.034562285
3821,0
3822,0.001080822
3823,0.008714148
3824,0.000722968
3825,0.001488615
3826,0.004412578
3827,0.010190359
3828,0.002929854
3829,0.0003544
3830,0.008720657
3831,0.015366679
3832,0.004891336
3833,7.10E-05
3834,0.003215811
3835,0.008710595
3836,0.002636584
3837,0.001419362
3838,0
3839,0.013611662
3840,0.007248575
3841,0.002015704
3842,0
3843,0.00097423
3844,0.000889751
3845,0.003134239
3846,0.002247339
3847,0.00149936
3848,0.001515749
3849,0.000838876
3850,0.006626302
3851,0.001711684
3852,0.018801859
3853,0
3854,0.014051357
3855,0.000374333
3856,0.009680691
3857,0.009395844
3858,0.000550333
3859,0.002943347
3860,0.000671511
3861,0.003665308
3862,0
3863,0.01754998
3864,0.003422489
3865,0.010405538
3866,0.007530499
3867,0
3868,0.091800588
3869,0.003132156
3870,0.000347833
3871,0.004666354
3872,0.006351455
3873,0.001874331
3874,0.001125238
3875,0
3876,0.001787905
3877,0.003776238
3878,0.003125586
3879,0.003054684
3880,0
3881,0.010256413
3882,0
3883,0.0001041
3884,0.005046972
3885,0.026728575
3886,0.020180622
3887,0.003173998
3888,0.005809376
3889,0.000279333
3890,0.011744334
3891,0.00063775
3892,0
3893,0.000143
3894,0.000209667
3895,0.000781023
3896,0.022987943
3897,0
3898,0
3899,0.013955994
3900,0.05215561
3901,0.000316
3902,0.00326808
3903,0.000199
3904,0.010760087
3905,0
3906,0.003093641
3907,0
3908,0
3909,0.005116717
3910,0.004304316
3911,0
3912,0
3913,0.01125268
3914,0
3915,0
3916,0.016591571
3917,0.006385426
3918,0.003665583
3919,0.003725776
3920,0.035871415
3921,0.002162984
3922,0.000981095
3923,0.001312794
3924,0.012694561
3925,0.010215474
3926,0
3927,0.002725633
3928,0
3929,0
3930,0.003575838
3931,0.002503678
3932,0.000567985
3933,0.004259493
3934,0.0064676
3935,0.00537309
3936,4.87E-05
3937,0.000487167
3938,0.016249126
3939,0.000877093
3940,0.006945583
3941,0
3942,0.000226333
3943,0
3944,0.020283468
3945,0.002724029
3946,0.009388031
3947,0.003362842
3948,0.007971373
3949,0.130945123
3950,0.002027099
3951,0.00158271
3952,0.08286433
3953,0
3954,0.000276625
3955,0.006479116
3956,0.000584833
3957,0.030039173
3958,0.001343855
3959,0.001061993
3960,0
3961,0.006046673
3962,0.010266455
3963,0.000728167
3964,0.011284273
3965,0
3966,0
3967,0.001451394
3968,0.028331967
3969,0.01906372
3970,0.005567513
3971,0.002511916
3972,0.014151797
3973,0.016699698
3974,0.002181108
3975,0.011903174
3976,0.003668942
3977,0.044370208
3978,0.0003208
3979,0.000862732
3980,0.002187654
3981,0.002356986
3982,0.001559116
3983,1.72E-05
3984,0.004911996
3985,0.0079895
3986,0.002437003
3987,0
3988,0.003661209
3989,0.011945525
3990,0.012589294
3991,0.003661209
3992,0.086112786
3993,0.010354263
3994,0.015587241
3995,0.009447337
3996,0.01782369
3997,0
3998,0.00010406
3999,0.000374
4000,0.008738125
4001,0.000229
4002,0.002035881
4003,0.002813232
4004,0.007938942
4005,0.000301
4006,0.00067919
4007,0.002704757
4008,0.049984234
4009,0.001343855
4010,0.001025765
4011,0
4012,0.001007577
4013,0.000187067
4014,0.023020782
4015,0
4016,0
4017,0
4018,1.80E-05
4019,0.000171667
4020,0.008807881
4021,8.96E-05
4022,0.00315222
4023,0.009741837
4024,0.001005081
4025,0.003179219
4026,0.013302647
4027,0.0003874
4028,0.006722674
4029,3.70E-05
4030,0.00032
4031,0.001003267
4032,0.001912039
4033,0
4034,0.044771384
4035,0.001121707
4036,0.001441037
4037,0.00056
4038,0.003905153
4039,0.000985269
4040,0
4041,0.002463164
4042,0.004515542
4043,0
4044,0.042839005
4045,0.009541521
4046,0.000616333
4047,0.000323917
4048,0.002716859
4049,0.031934998
4050,0.009735007
4051,0.0003525
4052,0
4053,0.002913476
4054,0.001391733
4055,0.122329667
4056,0
4057,0.000517
4058,0.001322931
4059,0
4060,0
4061,0.002505759
4062,0.003000726
4063,0.004159173
4064,0.002459287
4065,8.07E-05
4066,0.002419637
4067,0
4068,0.012149734
4069,0.037076236
4070,0
4071,0.003935848
4072,0.001912039
4073,0.00013906
4074,0.000514667
4075,0.008597889
4076,0.004309896
4077,0.006064989
4078,0.0002575
4079,0.006368459
4080,0
4081,0.000332
4082,2.68E-06
4083,0.006495374
4084,0.003353817
4085,0.001477358
4086,0.004759811
4087,0.001235915
4088,0.001027084
4089,0
4090,0.014399329
4091,0.009926284
4092,0.001937425
4093,0.010764217
4094,0.004251526
4095,0.005711098
4096,0.001912039
4097,0.012942951
4098,0.002029591
4099,0.001682738
4100,0.006977706
4101,0
4102,0.002808367
4103,0.012613233
4104,0.026877232
4105,0.000984057
4106,0.000336
4107,0.003841479
4108,0.02602379
4109,0.00274753
4110,0.000348
4111,0.000734171
4112,0.003969764
4113,0.010012415
4114,0.001287173
4115,0
4116,0.00386367
4117,0.002530136
4118,0.005542677
4119,0.001890802
4120,0.00262209
4121,0.001077465
4122,0.002613804
4123,0.002832125
4124,0.017240334
4125,0.00114637
4126,0.0004315
4127,4.46E-05
4128,0.001105555
4129,0.000274675
4130,0
4131,0.006524318
4132,0.001024526
4133,0.005647343
4134,0.002908983
4135,0.001641245
4136,0
4137,0
4138,0.006935753
4139,0.001851811
4140,0.010488919
4141,0.008931115
4142,0.000661
4143,0.025310836
4144,0
4145,6.92E-05
4146,0.003381326
4147,0.001189747
4148,0.019531479
4149,0.0004615
4150,0.001964439
4151,0.000212333
4152,0.0002704
4153,0.018389688
4154,0.023679691
4155,0.008527715
4156,0.010631527
4157,0.005150332
4158,0.002771543
4159,0.001758558
4160,0
4161,0
4162,0.022853004
4163,9.40E-05
4164,0.002211949
4165,0.00032115
4166,0.008307272
4167,0.008857339
4168,0
4169,0.0005485
4170,0
4171,1.99E-06
4172,0.002082643
4173,0.014697782
4174,0.003024087
4175,0
4176,0.0007585
4177,0
4178,0.006524318
4179,0
4180,0
4181,0.005112065
4182,0.0001983
4183,0.002032225
4184,0.002025087
4185,0.015040124
4186,0.001515749
4187,0.001343855
4188,0.007848992
4189,0.000612667
4190,0.007035079
4191,0.002359383
4192,0
4193,0.020244112
4194,0
4195,0
4196,0.000517686
4197,0.00100651
4198,0.004474694
4199,0.001964439
4200,0.000412667
4201,0.000302
4202,0.000468
4203,0.001059518
4204,0.0002378
4205,0.000119567
4206,0.022476996
4207,0.003274061
4208,0.002132684
4209,0
4210,0.010583988
4211,0
4212,0.005701129
4213,0.000875683
4214,0.002388608
4215,0.005221141
4216,0.000887403
4217,0
4218,0.000110283
4219,0.000491373
4220,0.010441946
4221,0.004768235
4222,1.97E-05
4223,0.001410117
4224,0.001170236
4225,0.012225192
4226,0.033082314
4227,0.004358403
4228,0.000358983
4229,0.000136
4230,0.004690538
4231,0.00366728
4232,9.59E-05
4233,0.002211949
4234,0.000207
4235,0.01350879
4236,0.003901815
4237,0.001526473
4238,0.003171031
4239,0.000842843
4240,0.000470667
4241,0.000135807
4242,0.008835825
4243,0
4244,0.00202608
4245,0.000793
4246,0.002117332
4247,0.004840814
4248,0.001882483
4249,0.026023032
4250,0.004513837
4251,0.006337244
4252,0
4253,0.0002265
4254,0.007526418
4255,0.000680005
4256,0.001236821
4257,4.97E-05
4258,0.000870173
4259,0.001948923
4260,0.001749036
4261,0.002024155
4262,0.007321212
4263,0.002910049
4264,0.000802168
4265,0.015500034
4266,0.001964439
4267,0
4268,0.003665308
4269,0.000398333
4270,0.001844798
4271,0
4272,0.004364266
4273,0.002185303
4274,8.64E-05
4275,0.010251233
4276,0
4277,0.000162
4278,0.036808045
4279,0.001939277
4280,0.00091487
4281,0.0014036
4282,0.006524742
4283,0.001707888
4284,0
4285,0.0069067
4286,0
4287,0.014931773
4288,0.052267679
4289,0
4290,0
4291,0.001213556
4292,6.14E-05
4293,0.017559719
4294,0.003554367
4295,0.0004904
4296,0.001536477
4297,0.00085936
4298,0.000677
4299,0.000560197
4300,0.013087128
4301,0.015381798
4302,0.002943347
4303,0.000998063
4304,0.0003585
4305,0.047599514
4306,0.019284107
4307,8.10E-05
4308,0
4309,0.016417231
4310,0
4311,0.000269715
4312,0
4313,0.006172712
4314,0.000127667
4315,0.002796751
4316,0.007070077
4317,0.008883045
4318,0.003205438
4319,0.017211595
4320,0.000819398
4321,0.0002774
4322,0
4323,0
4324,0.017107921
4325,0.002943347
4326,0.00294819
4327,0.000250167
4328,0
4329,0.000596667
4330,0.000549381
4331,0.002670946
4332,0.002443607
4333,0.004219524
4334,0.000954236
4335,0
4336,0
4337,0.001121578
4338,0.005813831
4339,0.034406932
4340,0.001193782
4341,0.002536731
4342,0.000438
4343,0.000171667
4344,0.012051964
4345,2.46E-05
4346,0
4347,0.006577901
4348,0.006211103
4349,0.000264333
4350,0.003462917
4351,0.003479767
4352,0.003277076
4353,0.043524386
4354,0.025078042
4355,0.000858564
4356,0
4357,0.001854437
4358,0.041985616
4359,0.001869455
4360,0.005203731
4361,0
4362,3.71E-05
4363,0.022846619
4364,0.002211949
4365,0.000596
4366,0.004990524
4367,0.019509387
4368,0.003074102
4369,0
4370,0.00052382
4371,0
4372,0
4373,0.00014575
4374,0.013604842
4375,0
4376,0
4377,0.01988967
4378,5.00E-05
4379,0
4380,0.003259499
4381,0.001256135
4382,0.000456103
4383,0.00056
4384,0.002007643
4385,0.021734665
4386,0.006141149
4387,0.007086392
4388,0.002645616
4389,0
4390,0.004198785
4391,0
4392,0.002116325
4393,0
4394,0.005108988
4395,0
4396,0
4397,0.00664247
4398,0.000682781
4399,0.000234667
4400,0.001683368
4401,0.004817607
4402,0.008500366
4403,0.000897293
4404,0.02731045
4405,0.000586867
4406,0.009998652
4407,0.005913682
4408,0.000110825
4409,0.003199909
4410,0.009902671
4411,0.000135
4412,0.000998323
4413,0.000155
4414,0.001092461
4415,0.001493197
4416,0.00053414
4417,0.008129603
4418,0.004260508
4419,0.007183309
4420,0.006110938
4421,0.001179392
4422,0.074057224
4423,0.003105819
4424,0.003376531
4425,0.002943801
4426,0
4427,0.00731389
4428,0.001570508
4429,1.78E-05
4430,0.003706491
4431,0.000257553
4432,2.32E-05
4433,0.001912039
4434,0.002015373
4435,0
4436,0.007962793
4437,0.004475315
4438,0.006518411
4439,0.00095876
4440,0.045093802
4441,0.010143693
4442,0.001015046
4443,0.006459265
4444,0.000514333
4445,0.000695742
4446,0.002173002
4447,0.002198846
4448,0.010527176
4449,0.001254261
4450,0.000285833
4451,0.008313707
4452,8.93E-07
4453,0.000836798
4454,0.003461141
4455,0.023294553
4456,0.00084302
4457,0
4458,0.002690979
4459,0.002211949
4460,0.000448333
4461,0.007914093
4462,0.001511851
4463,1.68E-05
4464,0.002139057
4465,0.017645458
4466,0.005423897
4467,0.000468846
4468,0.002229929
4469,0
4470,0.002943347
4471,0.00011564
4472,0.007537221
4473,0.007314807
4474,0
4475,0.046754065
4476,0
4477,0.00215034
4478,0.004667526
4479,0.003651584
4480,0.001208735
4481,0.010193595
4482,0.01159584
4483,0.00520284
4484,0.002636584
4485,0
4486,6.67E-05
4487,0.000385167
4488,0.020673503
4489,0.001541577
4490,0.015262709
4491,0.00148387
4492,0.004441557
4493,0.00069425
4494,0
4495,0
4496,0.001912039
4497,0.003320372
4498,0.008330594
4499,0
4500,0.003115478
4501,4.43E-05
4502,0
4503,0.034844676
4504,2.36E-05
4505,0.001036876
4506,0.009137186
4507,0.006561303
4508,0
4509,0.002725493
4510,0.01122867
4511,0.009857504
4512,0
4513,0.001430414
4514,0.001929497
4515,1.75E-05
4516,0.002388149
4517,0.001558006
4518,0.000268667
4519,0
4520,0.013456793
4521,0.005231432
4522,0.001753549
4523,0.008292001
4524,0.00601867
4525,0.006453368
4526,0.001207639
4527,0.076054697
4528,0.004763586
4529,0
4530,0
4531,0.007733771
4532,0.003304672
4533,0.002612407
4534,0.015991208
4535,3.35E-05
4536,0.001819546
4537,0.00954523
4538,0.000418167
4539,0.007959132
4540,0.002614407
4541,0.006318877
4542,0.006430777
4543,0.002285665
4544,0.000153833
4545,0.05145889
4546,0.008129496
4547,0.004873535
4548,0
4549,0.009340594
4550,0.00115245
4551,0.043504666
4552,0.003004039
4553,0.002479436
4554,4.60E-05
4555,0.001674091
4556,0.001067694
4557,0.004501026
4558,0.000106475
4559,0
4560,0.008391524
4561,0.000554167
4562,0.000267167
4563,0.011371664
4564,0.021947777
4565,0
4566,0.017768151
4567,0.008528568
4568,0.022240801
4569,7.73E-07
4570,0.000429
4571,0.000567176
4572,0.000207083
4573,0.002317532
4574,0.008219473
4575,0.0006195
4576,0.001295777
4577,0
4578,0.005633614
4579,0.004808732
4580,0
4581,0.0004752
4582,0.005678284
4583,0.003306374
4584,0
4585,0.011521787
4586,0.008966023
4587,0.014196223
4588,0.000972113
4589,0.001430414
4590,0.005406587
4591,0.009273332
4592,2.13E-05
4593,0.005344736
4594,0.004153552
4595,0.004233221
4596,0.00085936
4597,0.074135227
4598,0.000123
4599,0
4600,0.003289775
4601,0.017424885
4602,0.0002195
4603,0.00239834
4604,0.000118825
4605,0.001080696
4606,0.018433569
4607,0
4608,0
4609,0
4610,0.002504152
4611,0.009013424
4612,0.000264333
4613,0
4614,0.010148193
4615,0.006884493
4616,0.000388833
4617,0
4618,0.000815667
4619,0.006347799
4620,0.001295777
4621,0.001191978
4622,0
4623,0.006476705
4624,6.82E-06
4625,0.0003072
4626,0.017582456
4627,0.000404
4628,0.021816378
4629,0.002944432
4630,0
4631,0.002327428
4632,0.006718127
4633,0.001268962
4634,0
4635,0.005132025
4636,0.001295777
4637,0.012282841
4638,0.002016866
4639,0
4640,0.005311644
4641,0.00036775
4642,0.00363216
4643,0.000420333
4644,0.002409012
4645,0.00161249
4646,0.021981253
4647,0.001668261
4648,0.008673279
4649,0.001592832
4650,0.001912039
4651,0.004336011
4652,0.001912039
4653,0
4654,0.003867486
4655,0.001246548
4656,0.013989625
4657,0.003002378
4658,0.00028925
4659,0.002970716
4660,0
4661,0.005507286
4662,0
4663,0.028229888
4664,6.26E-05
4665,0.006059371
4666,0
4667,0.007814872
4668,0
4669,0.003001512
4670,0.000631
4671,0
4672,0.023814981
4673,0.011894823
4674,0.00023025
4675,1.84E-06
4676,0
4677,0.004382256
4678,0.004015569
4679,0.003550956
4680,0.001869872
4681,0.008577713
4682,0.002640073
4683,0
4684,0.013679055
4685,0.001077634
4686,0.001260507
4687,0.003659308
4688,0.005530429
4689,2.02E-05
4690,0
4691,0
4692,0.001497485
4693,0.001461489
4694,0.005254467
4695,0
4696,0
4697,0.011574178
4698,0.000644333
4699,0.000189533
4700,0
4701,0.004990618
4702,0.001051267
4703,0.002163929
4704,0
4705,0.000404667
4706,2.35E-05
4707,0.002015941
4708,0.007779272
4709,0.002969017
4710,0.00730506
4711,0.033553323
4712,0
4713,0.012659942
4714,0.007203435
4715,0.001976473
4716,0.0002085
4717,0.002542219
4718,0.022249484
4719,0.000344667
4720,0.004046536
4721,0.000852611
4722,0.001430578
4723,0.007374518
4724,0.000232
4725,0.001203946
4726,0.009985872
4727,0.008440324
4728,0.001350457
4729,0.001061237
4730,0.009360839
4731,0.005630867
4732,0.00017
4733,0.027362719
4734,0.098313393
4735,0.000760895
4736,0.000720406
4737,0.001297344
4738,0
4739,0.042643256
4740,0.000692655
4741,0.001345906
4742,0
4743,0.003446132
4744,0.000177667
4745,0.00175819
4746,0.005342849
4747,0.003129902
4748,0.001464813
4749,0.028624021
4750,0.004840814
4751,0.001975542
4752,0.000944413
4753,0.000120833
4754,0.000337333
4755,0
4756,0.027874482
4757,0
4758,0.0001759
4759,0.002854283
4760,0.0004145
4761,0.0088498
4762,0.002674029
4763,0.003861843
4764,0.003263097
4765,0.00502104
4766,0.011182705
4767,0.004766814
4768,0.000283833
4769,0
4770,0.005455501
4771,0.013157008
4772,0.001069173
4773,0.000715333
4774,0
4775,0.092137424
4776,0.004175492
4777,0.000331167
4778,0
4779,0
4780,0.001685357
4781,0.00192638
4782,0.0002765
4783,0.001256135
4784,0.000258167
4785,0.005351727
4786,0.001485842
4787,0.000403667
4788,0
4789,6.54E-05
4790,0.003279255
4791,0.006118983
4792,0.000215
4793,0
4794,0.001258784
4795,0.024645844
4796,0.000324217
4797,0.000841963
4798,0
4799,0.002662701
4800,0.000581833
4801,0.001404612
4802,0.021074036
4803,0.006756765
4804,0.0211475
4805,0.001381788
4806,0.002113547
4807,0.007404731
4808,0.000169833
4809,0.015398505
4810,1.03E-05
4811,0.00154698
4812,0
4813,0
4814,0
4815,0
4816,0.005367493
4817,0.003184119
4818,0.010990703
4819,0.067464998
4820,0.0004245
4821,0.000790621
4822,0
4823,0.002699193
4824,0
4825,0.018163634
4826,0.013171869
4827,0.012848296
4828,0.008222649
4829,0.012455359
4830,0.003717117
4831,0.008918352
4832,0.002400947
4833,0.003985148
4834,0.007047289
4835,0
4836,0.004906117
4837,0.00699396
4838,3.49E-05
4839,0
4840,0.0186979
4841,0.00158271
4842,0.005064635
4843,0.0005248
4844,0
4845,0.0002013
4846,0.013569489
4847,0.000656283
4848,0
4849,0.024538145
4850,0.005469379
4851,0.007993225
4852,0.007986188
4853,5.40E-05
4854,0
4855,0.001497485
4856,0.000379033
4857,0.001755213
4858,0
4859,0.004787461
4860,1.27E-06
4861,0.018123373
4862,0.001819931
4863,0
4864,8.26E-05
4865,0
4866,0.006068172
4867,0.006052908
4868,0.055636466
4869,0.001038815
4870,0.001839696
4871,0.000229167
4872,0.007213396
4873,0.00069456
4874,0.02531104
4875,0.006232426
4876,0.00883988
4877,0.013869023
4878,0
4879,0.000890667
4880,0.016177295
4881,0.005541909
4882,0.004105964
4883,0
4884,0
4885,0.000282
4886,0.001374105
4887,0.00111765
4888,0.002232599
4889,0.000666591
4890,0.001229707
4891,0
4892,8.60E-05
4893,0.003018225
4894,0.001854789
4895,0.069813872
4896,0.0025973
4897,0.012236043
4898,0.000425
4899,0
4900,0.001326812
4901,0.009969345
4902,0.00069456
4903,3.79E-05
4904,0.000344667
4905,0.012736027
4906,0.0003725
4907,0.009907559
4908,0.012854539
4909,0.002482111
4910,0
4911,0
4912,0
4913,0.0004725
4914,0.006888951
4915,0.013515243
4916,0.012998527
4917,0
4918,0
4919,0.021220959
4920,0.040296083
4921,0.001958739
4922,0
4923,0.000237137
4924,0.002312093
4925,0.001020632
4926,0.010257919
4927,0.008648108
4928,0.004921985
4929,0.00363971
4930,0
4931,0.001331757
4932,0.002658986
4933,0.010872937
4934,0
4935,0
4936,0.006924428
4937,9.88E-05
4938,0.000556455
4939,0
4940,0.002353507
4941,0.002115652
4942,0.022898338
4943,0
4944,0.000425
4945,0.001689024
4946,0.005108793
4947,0.131389794
4948,0.022960583
4949,0.013100769
4950,0.00421976
4951,0.000801562
4952,0.0001074
4953,0.004464587
4954,0.01495189
4955,0.00161893
4956,0.001675858
4957,0.011496749
4958,0
4959,0.005844667
4960,0.000148667
4961,0.005307019
4962,0
4963,0.001287863
4964,9.75E-05
4965,0.005297966
4966,0.021876737
4967,0.006553119
4968,0.000444833
4969,0.002374563
4970,0.007157037
4971,0.001129476
4972,0.002607247
4973,0.000963117
4974,0.003536741
4975,0.014632813
4976,0.007261577
4977,0.00111669
4978,0.002205524
4979,1.64E-05
4980,0.006530881
4981,0
4982,0
4983,0.0001253
4984,0
4985,0.000324217
4986,0.006599535
4987,0.006713967
4988,3.89E-05
4989,0.011709581
4990,0.000200667
4991,0
4992,0.000851649
4993,0.000789932
4994,0.00048925
4995,0.001536676
4996,0.000545821
4997,0.008502278
4998,0.006225625
4999,0.001695077
5000,0.001775486
5001,0.001236425
5002,0.016396275
5003,0.014065083
5004,0.009287344
5005,0.015974729
5006,2.36E-05
5007,0
5008,0.002781141
5009,0
5010,3.29E-05
5011,9.41E-05
5012,0.003987318
5013,0.000721667
5014,0.002960554
5015,0.006644411
5016,0.004668656
5017,0.004188878
5018,0.014333447
5019,0.015188737
5020,0.062868226
5021,0.029189407
5022,0.002857609
5023,0.00018775
5024,0
5025,0.016344083
5026,0
5027,0.020154633
5028,0.01459283
5029,0.004557118
5030,0.001621032
5031,6.67E-05
5032,0.004847608
5033,6.40E-05
5034,0.003628385
5035,0.000222167
5036,0.000933
5037,0.003661209
5038,0.00363376
5039,0.00049
5040,0
5041,0.003134117
5042,0.001760136
5043,0
5044,0
5045,0.009056825
5046,0
5047,0.0084325
5048,0.012079348
5049,0.012252705
5050,0
5051,0.003157602
5052,0
5053,8.92E-06
5054,0.025782466
5055,0
5056,0.003177517
5057,0.003956462
5058,0.008555201
5059,0
5060,0.0106032
5061,0.0089322
5062,0.002437022
5063,0.001000374
5064,0.004916236
5065,0.002512956
5066,0.005326033
5067,0.006758574
5068,0.000131783
5069,0.0383461
5070,0.003389098
5071,0.00177156
5072,0.007061046
5073,0.01301274
5074,0.0003135
5075,0.000337333
5076,0.029921273
5077,0.00232555
5078,0.000760738
5079,0.015774398
5080,0.022559714
5081,0.006832812
5082,0.004137626
5083,0.002587239
5084,0.009719982
5085,0.004015497
5086,0.001193699
5087,0.003707437
5088,0.006721563
5089,0.0075031
5090,0.00035294
5091,0.00301359
5092,0.00080974
5093,0
