p6n,w6n
0,0
0,0
0,0
0,0.083389722
0.119252872,0.483076442
0.82775335,3.561227076
0,0.129179636
0,0.139770397
0,0.262329113
0.137787886,1.744143595
0,0
0,0.454712454
0.938158213,1.80767157
0,0.179202687
0,0.287090123
0,0.300326956
0,0.02456652
0,0.110171
0.082148271,0.621014281
0,0.142021966
1.482632436,3.330229966
0,0.053828622
-0.006455027,0.073603666
0,0.144327667
0,0.412146017
0.019796059,0.263605176
0,0.588490403
0,0
0,0.352718811
0,0.135256287
0,-0.030913463
1.306234711,4.186649018
0,0.073339213
11.8696636,18.33302729
0,0
0,0.731060007
0,0.027712478
2.384860865,5.600539045
0,0.680245056
0.744240291,4.702974426
1.127973993,2.769844249
0,0.063911419
0,-0.084060585
0.545862403,2.599717103
0.090264536,0.835122528
0,0.416491504
0,0
0,0.293087074
0.068303993,0.511397022
0,0.011549307
0,-0.013758148
1.9380855,2.698693815
0,0
0.059481809,0.509191326
0,0
0.964474827,3.312025044
0,0.184393992
-0.104185237,0.828053186
0.014247223,1.086391096
0,0.151225456
0,0.146807268
0,0.151394092
1.306471728,2.678591208
0,0
0,0.343098914
0,0
2.303087638,5.007463469
0,-0.061790941
0,0.228380075
0,0
0,0.571665995
0.486549828,1.767091022
-0.385493533,1.590556067
0.71669331,3.481758638
0,0.084889058
0.053199341,0.467874928
0,0.187577709
0,0.212901747
0.679598385,1.476422633
0,0
0,0.104357937
0,-0.037241866
0,0.259158286
0,-0.070023788
0,0.212667151
0,-0.031030852
0.200789049,1.202981242
0,0.17508967
-0.257402202,1.030798045
0.970264773,3.69758129
0.270839839,1.214234335
0,0.025532595
0,-0.093087809
0.866110557,7.26821254
0,0
0,0
0,-0.011998678
0.531472444,1.820844748
1.703475598,5.040310177
0,0.656904122
0.434516142,3.825725132
0.08472276,0.883978114
-0.144281649,0.050285846
0,0
0.259277728,1.506094897
0.407372656,1.431503332
0,0.010492925
0.669812889,1.334906445
0,0
0,0
0.745781665,5.149490747
0,0.106521713
1.397911103,3.171456992
0,0
0,-0.147802657
0.105028845,1.289947851
0,-0.021382056
0,-0.000927519
0,-0.066836722
0,-0.002801311
0,0.125614926
0,-0.053721872
0,0.124733915
0.043238062,0.755681383
1.758011678,3.358564425
0.404197269,1.440918546
0,-0.092581251
0,0.067036453
0,0.116219301
11.90533584,19.40242996
0,0.897098395
0,0.092223917
0.032398783,0.762372364
0,0.123234467
0,0
0,0
0,0.024082213
0,0.558953127
0.498832572,1.967123968
0,0.04890577
0,0
0,0.03062576
0,0.188356647
0,0.335813243
0.044759049,2.197967588
0,0
0,0.160461652
0,0
0,0.612861602
0,0.069704876
0,0.323858242
0.417382531,1.140899543
0,0.51314797
0,-0.056782035
0,-0.030875597
0,0.098220894
1.658437171,4.301713515
0,-0.109490689
0.06627533,0.32293211
0,0.16114582
0.851978626,1.925167092
0.012867687,1.951742465
2.443582247,7.596483538
5.558849692,6.176785756
0,0.228898565
0.596891671,0.956060962
0,-0.197989232
0,0
0,0
0,0.061646169
0.280705393,1.389572612
0,0.110924696
0,0
0,0.293418391
0,0.568715421
0,0.216663468
0,0.010408151
0.304108637,0.813197681
0,0.573149741
0,0.016712616
24.20253907,32.93226449
0,0.19717253
0,-0.020877639
0.101363838,0.80279672
0.135332897,0.551031745
0,0.117340314
0.143518747,0.424457651
0,0.029487604
0,0.291229207
0,0.202756435
4.238955129,4.791000913
0.13452341,0.712734349
0,0.159822435
0,0.412901676
0.421391155,2.213277171
0.050103988,0.964592165
-0.070992015,0.789671685
0.617825304,1.109163296
0,0.748298477
0.254883433,1.897939612
0,0.830887363
0,0.417741255
1.575006509,6.402053315
0,0.149220564
0.332465759,1.3473859
0.809704613,2.464849417
0,0.14825832
-0.021093343,0.396308696
0,0.29134478
0,0.189651652
0,0.214823642
0,0.120415173
0,-0.062207533
0,-0.041282792
0,-0.012066365
0,0.124563739
0,0
0,0.169772803
0.605068133,1.880648108
1.565899536,2.568171209
0,0
1.388895834,5.296713192
0.157309019,1.174289625
2.064927666,3.587025301
0.493878784,2.572425513
0,0.028391263
0,0.296056639
0.099615449,1.094185035
4.869501182,12.30743762
1.967440033,4.530159415
0,0.022606365
0.091030902,2.944385222
0.71281631,1.791223759
0,0
0,0
0,0.015061058
0,0.052647107
0,0.203620655
0,0.017459715
0,0.069270825
0.333389163,2.284044101
4.415477855,9.897125235
0.326948903,1.890946715
4.452882043,5.900006021
0,0.154393151
0,0
0,0
0.347547298,0.638515376
0,0.225715849
0.451516371,2.923812322
0.578233978,5.174550531
0,0.178485779
0,0.069179949
0,0.299812294
0,0.167488134
0.366339542,4.768056242
0,0.414869202
0,-0.169393877
0.756059845,3.188798643
0,0.27233765
0,0.352495697
0,0.320887238
0.095396165,2.112242265
0,0.156916376
0,0.111840848
0.489338182,4.545392687
4.401922288,7.666156282
0,0
0,0.195025673
0,0.616391451
0,0.43146505
0.34530722,2.214931851
0,0
0,0
0,0.15346815
0,0.379140488
0,0.221177002
0,0.310967856
0,0.162483591
0.341700238,1.675250038
0,0
-0.101954954,1.033407988
-0.045563372,0.924551442
0,0
0,0.121849662
0,1.058512424
0,1.337030649
0,0.361173726
1.036016224,1.518008112
0,0
0,0.223581039
1.929533318,6.049969125
0.11273366,0.757561889
0,0.410812072
0,0.036050757
0,0.285734527
0.989182573,1.280502456
0,0.239039
0,0.085248093
0,0
0,-0.055937101
2.261642601,4.195323611
0.475434143,1.605092386
0,-0.039458832
0,1.292064187
0.277352829,1.769823196
0.606878287,1.197858477
0,-0.069635918
0,0
0,0.121337641
0.197732526,0.457845088
0.228019721,1.297464636
0,0.268107405
6.618461343,6.779209398
0,0.379255309
0.041479683,0.785827384
0,0.085773661
0,-0.117039339
1.303970723,3.595657588
1.250185554,4.238706759
0,-0.052352853
0,0.087253726
0,0
0,0.287508346
0,0
0,0
0.303153378,4.263668497
0,0.020856993
0,0.104188268
0,0.291989199
0.534605084,2.525525908
0,0
1.304107097,5.06382726
0,0.031023396
1.085825677,3.037992375
0,0.040927837
0,0
0,0.856581934
0.117913177,0.443217504
1.188019531,4.099966006
0,2.084667112
0,0.028102826
1.528516573,3.618864649
0.514841285,1.554607761
1.07276014,2.843951186
2.94670456,3.23480649
0,-0.040624665
4.187215669,4.384633557
0,3.657357186
-0.059756932,0.624450879
1.15286614,4.212533624
0,0.509542106
0,0
0,0.173502734
-0.003302961,0.694439422
0,0
0.016178361,1.071815701
0.284070188,0.95127782
0,0.058137689
0.031709324,0.467843684
0.599704439,1.632164516
0,0.706475274
0,0.653828576
0,0
0,0
0,0.069109582
0,0.185031059
0.069608476,1.066072959
0,-0.100098586
0,0.208165701
0,0.762244876
0,-0.085825952
0,0.078911746
0,0
0.199693405,2.116517771
0,0.075276707
0.840319901,2.966587523
0,0.108462043
0,0.44810359
1.158833246,2.355084128
0.465104789,2.124381655
0,0.595599971
0.36248369,1.312036046
0,0.007061243
0,0.165642766
0,0.184477937
0,0.15955198
0,0.348624696
0,0.096543287
0,0.384229463
0,0
-0.005687454,0.241588318
0.104505011,0.662104821
1.722828656,6.468028394
0.341867623,1.16911901
0,0.545603543
0,0
1.408405513,6.642911297
8.000355798,20.85513369
0,0
0,0
0.613143539,1.446270469
0.80423342,1.559949456
0,0.085064674
0,0.230616685
-0.554276483,1.046628507
0,0.237162087
0,0
0,0.241828818
0.982778179,3.575356078
0,1.021199435
0,0
0.315142445,1.0190826
0,0.142271671
1.262655257,2.553096346
0,0.177838774
0,0.190471091
0,0.173350073
0,0.012688134
0,0.027435507
0.07601305,2.301022557
0,0.218554352
0,0.008304258
0,-0.02820281
0,0
0,0
0,0.062886715
0,0
0.927156102,2.521772866
0,0.001894295
0.064608974,0.861931916
0,0.352921517
0,0
0,-0.001167053
0,0.061593166
0.486331007,1.112985982
0,0
0,0.041756347
0.588395604,1.632997446
0,0.056377722
0,0.423296723
0,0.353165388
0,0.752223399
0.335389405,0.993656003
0,0.885836627
0,0.080630832
0,0.715955924
0.658875776,1.90951209
0.12397529,0.628278544
0,0.049789975
0,0
0,0
0.03470449,2.919526338
1.359965017,3.921995536
0,0.431268784
0,0.140525269
0,-0.044247823
0,0
0,0
0,0.157471942
0,0
0,0
1.418982207,2.030021661
0,0.82488103
0,-0.048974916
0,0
0,-0.066373807
0.129496981,1.003203778
0.125380948,0.648659556
0,0
0,0.010980903
8.705529812,14.55138197
0,0.188412331
0.794782255,3.564761734
0,0.137988346
0,-0.074834415
0,0.276425094
0,0.255985675
0,0.055764647
0,0
0.199605515,0.734361992
0,0.1941461
0,0.472421286
0,0
0.369105434,3.060401142
0,0.155570764
0,0
-0.027046083,0.283227211
0,0
0,0.18204716
0.277444482,1.470423107
0,0.157983964
0.129248978,0.905348973
0.191077287,0.872359804
0,0.423914225
0,0
2.432130003,3.268299369
0.121486772,0.615075414
1.294518884,2.341411154
0.563492053,1.840107706
0,0.39295472
0,0.25901713
0,0.210012814
0.961996229,3.551595985
0,0.645683365
0.815870077,4.814864324
0,0
4.905955863,8.123242606
0,0.103901779
0.08466995,0.500408372
-0.062105775,0.200841794
0,0.229421867
0,-0.177442101
0,0.145488904
0.206586211,0.638795666
0.111410738,0.994897124
0,0.416498863
0,0.573023501
0,0
0,0.266233633
0.600058238,3.006457793
0,0.080182806
0,0.347982232
0.469053495,0.676103268
0.241311109,0.898062794
0,-0.019951562
0,0.181047956
0,0.488886925
-0.055901853,1.450415435
0.215821797,0.6631009
0.32179343,1.12669786
0.1271881,0.830573253
0.125568079,0.441533278
0,0.338129691
0,-0.052674183
0,-0.066731626
-0.22755766,0.693187026
0.196462423,1.322207692
0,0.159228206
0,0.232365733
0,0.052275359
1.008111488,2.983205402
0.213709473,1.633797513
0,-0.031378185
0.422758452,2.360898775
0.444794385,1.761505386
0,0
0.17863552,0.972914126
0,0.065097856
0,0.83200463
0,0
0,0.416122713
0,0.329044277
0,-0.143079973
0,0.161460124
0.103128213,0.991732599
0,0.113402223
0,0.391958357
0.103105692,0.655981143
1.168078376,4.999457837
0,0
0,0.036760435
0.043420855,1.298137906
0,0
0,0
0.306495277,1.875484177
0,0.129461841
0,0
0.297669345,0.696974586
0.029956882,1.568946432
0,0.202444692
0,0.198298369
0.258309169,0.726111382
0.125198526,0.744374798
0,-0.119410258
0,-0.261470579
0,0.454180702
0,-0.120771297
0.01125327,1.079480545
0.185695615,1.281806089
0.924418217,4.201374945
0.694462334,3.853400943
0,0.341441806
0.868474527,4.463032082
0,0.168903801
0,0.049191415
-0.041955663,1.256828556
0.256078515,1.356925766
0.409955958,0.963903188
0,-0.005284198
0.051171961,0.417323388
0.243024739,0.985046968
0,0.213287985
2.922688373,5.359004187
0.785285823,3.69918702
0,-0.008749328
0,0
0,-0.078441257
0.737011843,1.993654458
0.083320399,0.41771956
0,0.116422875
0,0.252447416
0,0.046235714
0,0.068117097
0.195189121,2.138003389
0.560118636,3.051069659
0,0.297121624
0.119048598,1.110117245
-0.025249593,1.570532131
0.086087599,0.536422427
0,0.21380683
0,0.20958667
0.315632608,1.629121363
0,0
0,0.421853185
0.855248621,1.888969571
-0.033292647,0.380256424
0.993581397,3.10108449
0,0.012269188
0,0.119762897
0.872080279,2.237544986
1.692012288,2.338781142
0,0
-0.280799815,0.870502303
0,0.207453905
0,-0.04163264
0,0.075475993
0,0.011037461
0,-0.022304193
0,0.071751376
0.38337877,0.667026659
0,0.18558942
0.020699745,0.899034522
0.09883731,1.261077869
0,0
0,0
0,0
0,-0.212234206
-0.000545761,0.277565119
0.323037324,1.416185653
0,0.533311761
0.071065945,0.929617643
0,0.004741782
0,0.162337111
0,0.12275773
0.017184978,0.808872191
0,0.629073694
0,0.262081336
0,0.029231677
0,0.720523043
0.012020295,0.902494726
0,0.227849778
9.057131513,11.23557752
0,-0.307657031
0.111025079,0.984334381
0,0.282200616
-0.14700543,0.450189639
0,0
0,0.148198012
0,0.046996494
0,0.158714101
0,0.153561824
0,-0.038211796
0,0.225935667
0,0.137647414
0.005995494,1.110735293
0,0.494207826
1.420607523,2.796802725
0,0
2.293615834,4.269903084
0,0.649611229
0.741662432,4.670458483
0.269849025,0.653051378
0,0.210203278
0,0.187822225
0.477087194,1.078570555
0,0.342658082
0.653346922,2.172294269
1.045676342,2.15985595
1.122987611,1.49351658
0.003145225,0.630357363
0,0.417469467
0,0.314941122
0,-0.039556633
0,-0.085830273
0,0.543891969
0,-0.095229773
-0.019568139,0.724741256
0,0.31243416
0.175940813,0.44076905
0,0.325120537
0,0
0,0.864721961
0,0.043522535
2.596994843,3.637051012
0,0.16481653
0,-0.123506695
1.931240132,5.858874426
0,0.280509448
0,0
3.160311962,8.37154306
0,0.216191833
0,0
0.237896463,1.822549248
-0.028888376,0.774551204
0.793098999,1.194016383
0,0.374700293
0,0
0,0
0,0
0.364732404,0.909873416
0,-0.081698522
0,0.386827238
0,0.061436202
0.7314096,1.129186433
0,0.473120285
0,0.041878501
0,0.075659439
0,-0.041320677
0.201149593,1.336585523
1.658908928,3.547166211
0,0.262023741
1.313177669,2.167945924
0,0
0,0.115981513
0,0.079400441
0.991820679,1.813393638
0.660418881,1.408198116
1.8693237,5.970694851
0,0.026076726
0,0.3075041
0,0
0.088155577,0.732053764
0,0.199537311
0,0
0,0.175727353
0,0.157271296
0,0.087387052
0,0.147288706
0,0
1.142787715,2.787699879
0,-0.067917016
0,0.202480659
0.323361113,1.215611978
0.554403509,2.415140017
0,0.477009119
0,0
0.027408449,1.332363582
0,-0.040346897
2.753922098,10.15603467
-0.002787738,0.286358829
0.038060758,0.522540746
-0.013260132,1.184131916
2.104857924,6.961749527
0.368852019,2.226017329
0,0
0.112193954,2.859670503
0,0.55201256
0,0.19717253
0,0.172748493
1.906234697,3.85532316
0,0.607042222
0,0.082658943
-0.028400991,0.487127213
0,0.291811208
0.246276507,0.586349246
0.427383648,1.083116762
0.741844743,1.055604785
0,0.203076692
0.743681891,3.922616863
0,0.152684473
0.508834088,2.754760149
0,0.405958046
0,-0.025722041
0.003877624,0.285969309
0,0.188713685
0,0.339711611
0,0.381477244
0.950679402,2.156168121
0,0.138164885
5.221493226,6.478397806
0.446497561,1.22324878
0,0.099691657
0.110023918,2.01281585
0,0.098345473
0,0.145925442
0.664158237,2.593326973
0,0.029557975
0.021866023,0.859580594
0,0.132727979
0,0.309819999
0,0.061478857
0.344106783,1.165525084
0,0.151852236
0,0.020667091
0,-0.075471299
0.353089032,5.216705471
3.114791391,4.67161699
0,0
0,0.305512577
0,0.315158168
0,0
0,0.225720376
0,0.755470437
0,0.261553781
0,0.772572125
0.491545423,1.209139976
0,0.437287381
0,0.233863569
0,0.301029283
0,0.125530011
0,0.494128869
0.226946411,0.619900928
0.280278672,1.465019217
0.770142019,2.689464872
0.925824288,1.272240011
0.313750255,2.694284127
0,-0.150930304
0.151305616,1.97857953
0,0
0,0.362911152
0.409887382,2.748946506
0,0.317696945
0,0.221198809
0.219517488,1.195469325
-0.001912277,0.839007985
0,0
0,-0.025303896
0,0.166484743
0,0.568508458
0,0
3.932031655,7.499220071
0,0
-0.04124445,0.807386492
0.107142687,0.83069983
0,0
0,0.171949771
0,1.559465965
0,0.146528245
0,0
0,0.221720938
0,0.102495431
0.554142503,2.022754113
0,1.102353264
0,0.040638182
0.012757094,0.826543005
0,0
0,0
0,0
0,0
0,0.354338759
0,0.150765033
0,0.150738855
0,0.062329785
0,-0.003362357
-0.042779909,1.243288185
0,0.103412363
0,-0.076400757
0,0.421468836
0,0.477061595
0,0
0,0
0,0.221198809
0,0.118988995
0,0
0,-0.087244106
0,0
0,0.059944911
0,-0.114372456
0,0.08995405
0,0
0,0.568105681
1.045797497,1.365021293
0,0.161441919
0,0.114701883
0,0
0,0.125614199
0,0
0,0
0,0
0,0.631789287
0.624133663,2.837150502
0,0.056457685
0.395114258,2.238690294
0,0.153456355
0,0.248212176
0,-0.090988985
0,0
1.952491104,1.976245552
0,0
0,0.125876742
0,-0.053819132
0,0
0.25013228,1.41465721
1.232182029,2.584937198
0.104929948,0.384098764
0,0.1685713
2.918205206,4.349643185
0.544185962,1.659570283
1.56007899,2.599972055
0.481532629,2.571104207
0,0.209414886
0,0.133043727
0,0.46697436
0,0.141245717
0.342058399,1.339253937
0,0.398845465
0,0
0,0.331513062
0,-0.080243311
0,0
0.41172987,1.47520175
0.068125806,0.867396236
0.403343724,2.376188214
0.562998771,1.221053269
0.275960482,1.331637839
0,0.145766868
0,-0.066209376
0,-0.022949228
0,0
0,-0.008896945
0.006822555,0.35434071
2.008465301,6.210177034
0,0.131432789
0,0.044080185
0.102983955,0.751333248
0.038232988,0.635869664
0,0
0,0
0,0
0,0
0,0.107859413
0,0
0,0
0,0
1.727698099,1.86384905
0,0
0,0
0.204273971,0.786706716
5.515075862,8.967438737
0,0.679703183
0,-0.033295221
-0.092308147,0.825617773
1.246518292,2.814498118
0,0.072783526
0,0
3.617504691,5.645388751
0.057961337,0.673475779
0,0.198416642
0,0.266707121
0,0.247526735
0,0.338921678
0.267271732,0.955170788
0,0
0,0.071924029
0,0.567427749
2.674715045,4.251128862
0.244154595,4.322622877
0.184719052,0.859844708
2.080620431,5.399540309
0,0.981047166
0.037657142,0.352754983
0,-0.156338138
1.522846992,4.430293132
0,0
0.169733162,0.586175905
0.356981656,1.586235031
0.137095915,0.616729549
0,0.061631994
0,1.178931638
0,0.013370954
0,0.038883561
-0.061838465,-0.038414228
0.259665757,0.858581519
0.421174382,4.335029446
0,-0.000928381
0,0.41794643
0.152598577,1.067152354
0,0.068013299
0,0
0,-0.096584423
0,0.811050938
0,0.125694103
0.339573163,1.430834952
0,0
0.901773929,1.235446776
0,0.21371478
0,0.168793797
0,0.79124067
0.477594704,0.903401327
0,-0.015505818
0,0.095941732
-0.002351387,0.804417436
0,0.400429567
0,0
0.100930902,0.568167531
0,0.095674629
0,0.333333333
0.73562007,2.434037098
0,0
0,0
0,0.272534222
0,0.296377412
0.073014841,1.206014946
0,0.130972106
0,0.252054096
0,0.238006343
0,0.296352659
0.015041042,6.233800784
8.7811885,17.50518411
0,0.519117037
0,0.070690136
0,0.726151692
0,0
0,0.289328771
0,0.083097156
0.434543378,0.799881225
0,0.224767604
0,0
0.403190273,0.932492579
-0.136964384,0.225627238
0,0
0,0.425516385
0,0.00561416
0,0.245945221
0.710439173,1.024021209
0.153393178,0.821139698
0,0.010369951
0.120141966,0.784705287
0,0.050763513
0.048151153,0.237183945
0,-0.07437389
0.22325599,1.152062323
0,0
1.156964745,6.882806616
0.04495705,0.447156621
0.67276258,4.475994225
0,0.612784746
0.928407149,4.716129515
0,0.285967363
0,0.112112335
0,0
0.397942445,4.980602825
0,0.143890774
0,0.706801535
0,0
0,0.87202071
0,-0.001919693
0,0.19622326
1.445543792,5.95477152
9.65554578,13.47103152
0.652682686,2.025161412
0,0.076658361
0.000253481,1.138005213
0,0.82585641
0.009671611,0.54130952
2.368300447,12.9250534
0.140882951,1.004988173
0,0
0,0
0,0.044633784
0,0.34650089
0,0.105172368
0,0.165078083
0,0.539689658
0,0
1.704235338,6.140665225
-0.058809578,-0.004045327
1.504063275,5.796679351
0.060679809,0.604760171
0,0.151017383
0,0.324163313
0,-0.056558476
0,0.148996141
0,0.395905822
0,0.702610197
0,0
1.276058576,2.512135731
0,1.138648454
0,0.081302944
0,0
0,0
0.35540122,2.997797535
0.104186322,0.658250932
0,0
0.468803883,1.652544301
3.38328704,13.2505481
0,0.055753296
-0.030699197,0.233691908
0,0.131003761
0,0.02832744
0,0.072109575
1.007311216,5.250923677
2.116816706,6.845425937
-0.093335491,1.001958671
0.283750634,1.08867844
0,0
0,0.184229027
0,0
0.228361351,1.80734484
0.19142752,1.454760419
0,0.158105744
0,-0.027157324
0,0.072603046
0,0
0,0.003530753
0,0.113938164
0,-0.054558202
0,0
0,0.413010934
1.577168004,2.135575752
0,0
0,0.175993675
0,0.324165761
1.021157884,1.696863424
0,0
1.974805469,4.844865502
-0.014653639,0.808751375
0,0.166266772
0,0
0,0.024864701
0,0.047733848
0.028474463,0.258765523
0,0
0,-0.002215924
0.224806421,1.727140228
0,0.350878564
2.129024795,6.804792244
0,0
0,-0.059273726
0,0.461221815
0,1.020683916
0,1.229321862
0.864522935,2.087655877
0,0.536023773
0,-0.184211059
0,-0.091340776
0,-0.098710877
0,0.250072324
0,0.157930361
0,0.060793617
0,0.365812475
0,0
0,-0.104990537
0,0.227473463
0.336886849,4.034800177
1.799030303,3.074138202
1.646395441,8.238600199
0.001839517,0.349703734
0.115788506,0.873411233
0,0
0,-0.064381339
0,0.925871279
0.294142935,0.510491384
0.107167828,0.45153961
0.106847058,0.824218366
0,0.162188682
0,0.000702925
0,-0.047236125
0,0.07156885
0,0.097245919
0,-0.032116244
0,0.135408156
0,0
0,0
0,0
0,0
0,0
0,0.115795534
0,0
0,0
0,0
1.493023331,2.223748923
1.071807046,2.658627593
0.173687641,0.904729619
2.651546906,5.038702305
0,0.271195244
0,0
-0.024482069,0.314321712
0.539192552,1.340598273
0.904864814,2.037986733
0,0
0,-0.047926305
0.010965146,0.726674801
0,0.30341334
0.446311541,1.579673016
0.127278517,0.754182679
0,0
0,-0.007239231
0,-0.098363048
-0.107140736,0.56912578
0,-0.060426527
0.679389062,5.795758639
0,0.223332792
