,D4N
2135,16.75
2136,15.0
2137,0.0
2138,68.75
2139,1.0
2140,2.0
2141,12.75
2142,3.0
2143,3.75
2144,1.0
2145,1.3333333333333333
2146,1.0
2147,0.0
2148,2.0
2149,21.5
2150,3.75
2151,1.75
2152,4.0
2153,1.0
2154,0.0
2155,1.0
2156,2.0
2157,0.0
2158,0.0
2159,0.0
2160,26.5
2161,0.0
2162,0.0
2163,0.0
2164,12.75
2165,1.0
2166,8.5
2167,7.75
2168,0.0
2169,1.0
2170,6.5
2171,2.0
2172,29.5
2173,1.0
2174,2.0
2175,9.0
2176,0.0
2177,0.0
2178,1.0
2179,0.0
2180,4.0
2181,1.0
2182,3.0
2183,4.0
2184,7.75
2185,1.75
2186,2.0
2187,3.0
2188,0.0
2189,5.0
2190,37.0
2191,2.0
2192,9.75
2193,2.0
2194,12.0
2195,0.0
2196,7.0
2197,17.0
2198,5.0
2199,0.0
2200,1.0
2201,6.75
2202,0.0
2203,2.0
2204,2.0
2205,32.5
2206,1.0
2207,11.25
2208,4.75
2209,3.5
2210,1.0
2211,26.5
2212,2.25
2213,1.0
2214,7.25
2215,3.0
2216,2.0
2217,2.0
2218,143.75
2219,6.25
2220,1.0
2221,1.0
2222,7.0
2223,13.75
2224,6.0
2225,6.75
2226,6.0
2227,4.0
2228,1.0
2229,0.0
2230,2.0
2231,6.0
2232,2.0
2233,1.0
2234,20.75
2235,2.0
2236,30.75
2237,1.0
2238,4.25
2239,0.0
2240,16.75
2241,16.25
2242,0.0
2243,2.0
2244,2.0
2245,1.0
2246,1.0
2247,6.0
2248,5.0
2249,1.0
2250,8.0
2251,1.0
2252,5.0
2253,1.0
2254,16.25
2255,2.0
2256,2.5
2257,8.0
2258,1.0
2259,4.0
2260,32.25
2261,21.0
2262,1.75
2263,3.0
2264,7.25
2265,14.75
2266,5.0
2267,7.0
2268,3.0
2269,0.0
2270,3.0
2271,11.5
2272,11.0
2273,1.25
2274,2.0
2275,7.0
2276,4.5
2277,4.0
2278,14.0
2279,6.75
2280,10.0
2281,1.0
2282,2.0
2283,6.0
2284,3.0
2285,2.0
2286,2.0
2287,3.75
2288,31.75
2289,1.25
2290,5.25
2291,16.0
2292,1.0
2293,0.0
2294,4.75
2295,3.0
2296,2.75
2297,2.0
2298,2.0
2299,2.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,6.25
2306,1.0
2307,1.0
2308,13.0
2309,3.0
2310,2.0
2311,9.0
2312,4.0
2313,1.0
2314,4.75
2315,1.0
2316,1.0
2317,1.0
2318,1.0
2319,27.25
2320,2.0
2321,0.0
2322,0.0
2323,0.0
2324,20.75
2325,3.25
2326,3.5
2327,0.0
2328,2.5
2329,6.5
2330,0.0
2331,1.0
2332,1.0
2333,3.0
2334,1.75
2335,0.0
2336,8.0
2337,6.75
2338,76.5
2339,1.0
2340,9.75
2341,1.5
2342,1.0
2343,0.0
2344,1.75
2345,1.0
2346,3.75
2347,20.0
2348,2.0
2349,2.5
2350,2.0
2351,4.0
2352,1.75
2353,1.0
2354,4.75
2355,1.0
2356,2.0
2357,0.0
2358,0.0
2359,1.0
2360,3.0
2361,59.75
2362,1.0
2363,4.5
2364,0.0
2365,1.0
2366,15.5
2367,6.75
2368,8.5
2369,3.0
2370,1.0
2371,3.75
2372,9.0
2373,4.5
2374,1.75
2375,2.0
2376,8.0
2377,0.0
2378,0.0
2379,6.75
2380,1.0
2381,1.0
2382,1.0
2383,0.0
2384,4.75
2385,2.75
2386,18.0
2387,24.0
2388,0.0
2389,2.25
2390,1.0
2391,1.0
2392,1.0
2393,5.0
2394,8.5
2395,19.25
2396,2.25
2397,10.5
2398,1.0
2399,3.0
2400,7.75
2401,4.25
2402,4.5
2403,9.75
2404,1.75
2405,4.75
2406,1.0
2407,4.0
2408,1.0
2409,3.0
2410,0.0
2411,1.0
2412,4.75
2413,11.0
2414,2.5
2415,2.0
2416,24.0
2417,7.0
2418,1.0
2419,1.0
2420,1.0
2421,1.0
2422,1.0
2423,1.0
2424,4.0
2425,3.0
2426,18.0
2427,8.5
2428,31.25
2429,1.0
2430,5.75
2431,12.25
2432,2.5
2433,6.75
2434,4.75
2435,2.0
2436,1.0
2437,2.75
2438,13.25
2439,0.0
2440,1.0
2441,11.0
2442,2.0
2443,2.0
2444,1.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,8.5
2451,8.25
2452,13.5
2453,2.0
2454,6.0
2455,7.75
2456,5.0
2457,23.5
2458,2.0
2459,1.0
2460,1.0
2461,1.0
2462,2.0
2463,0.0
2464,4.0
2465,4.5
2466,1.0
2467,3.5
2468,5.0
2469,1.25
2470,1.0
2471,8.75
2472,0.0
2473,1.0
2474,1.0
2475,0.0
2476,2.0
2477,1.0
2478,1.0
2479,0.0
2480,0.0
2481,7.0
2482,2.0
2483,0.0
2484,0.0
2485,3.5
2486,13.75
2487,8.5
2488,8.25
2489,2.0
2490,34.0
2491,0.0
2492,5.75
2493,7.0
2494,4.25
2495,10.25
2496,3.0
2497,1.0
2498,5.0
2499,61.25
2500,1.0
2501,2.0
2502,2.0
2503,0.0
2504,5.0
2505,8.5
2506,3.0
2507,1.0
2508,17.0
2509,12.0
2510,2.0
2511,4.0
2512,7.0
2513,8.5
2514,0.0
2515,1.0
2516,2.5
2517,1.0
2518,11.0
2519,0.0
2520,2.0
2521,13.5
2522,7.75
2523,5.0
2524,0.0
2525,1.75
2526,7.75
2527,12.0
2528,1.0
2529,1.75
2530,12.0
2531,3.0
2532,3.0
2533,2.0
2534,3.0
2535,20.25
2536,1.0
2537,0.0
2538,24.25
2539,5.75
2540,1.0
2541,2.0
2542,12.5
2543,2.0
2544,17.0
2545,0.0
2546,2.0
2547,5.5
2548,9.75
2549,0.0
2550,2.25
2551,3.5
2552,2.0
2553,3.0
2554,3.5
2555,21.0
2556,0.0
2557,10.75
2558,7.0
2559,10.25
2560,1.0
2561,1.0
2562,33.0
2563,1.0
2564,1.0
2565,24.5
2566,4.0
2567,1.25
2568,1.0
2569,19.25
2570,3.0
2571,5.25
2572,13.75
2573,2.5
2574,20.25
2575,1.75
2576,0.0
2577,6.0
2578,23.0
2579,0.0
2580,1.0
2581,4.0
2582,1.0
2583,39.0
2584,0.0
2585,29.25
2586,1.0
2587,27.0
2588,1.0
2589,1.0
2590,1.0
2591,2.0
2592,3.0
2593,20.5
2594,1.0
2595,5.75
2596,12.25
2597,1.0
2598,0.0
2599,0.0
2600,1.0
2601,1.0
2602,4.0
2603,2.75
2604,0.0
2605,7.0
2606,3.0
2607,1.0
2608,22.5
2609,0.0
2610,3.0
2611,0.0
2612,1.0
2613,0.0
2614,8.0
2615,1.0
2616,0.0
2617,3.75
2618,3.0
2619,1.0
2620,1.0
2621,4.0
2622,0.0
2623,1.0
2624,10.0
2625,1.0
2626,3.0
2627,1.0
2628,1.0
2629,1.0
2630,4.0
2631,6.0
2632,1.5
2633,1.0
2634,19.75
2635,1.0
2636,1.0
2637,1.0
2638,0.0
2639,1.0
2640,13.75
2641,1.75
2642,6.0
2643,1.0
2644,0.0
2645,6.25
2646,0.0
2647,2.25
2648,1.0
2649,17.5
2650,0.0
2651,1.0
2652,3.0
2653,1.0
2654,2.0
2655,1.0
2656,0.0
2657,1.0
2658,6.75
2659,1.0
2660,4.0
2661,3.75
2662,4.0
2663,0.0
2664,0.0
2665,0.0
2666,1.5
2667,8.0
2668,1.0
2669,0.0
2670,6.0
2671,3.0
2672,15.5
2673,0.0
2674,0.0
2675,12.5
2676,1.0
2677,1.0
2678,1.0
2679,2.0
2680,9.0
2681,0.0
2682,4.75
2683,1.0
2684,2.0
2685,1.0
2686,51.0
2687,2.0
2688,0.0
2689,1.5
2690,0.0
2691,0.0
2692,0.0
2693,3.0
2694,1.75
2695,1.75
2696,6.0
2697,1.0
2698,18.25
2699,1.0
2700,1.25
2701,4.0
2702,1.0
2703,12.5
2704,4.0
2705,0.0
2706,64.25
2707,0.0
2708,0.0
2709,1.5
2710,8.0
2711,0.0
2712,7.0
2713,12.5
2714,1.0
2715,2.75
2716,3.0
2717,3.0
2718,5.0
2719,1.25
2720,7.0
2721,2.0
2722,3.0
2723,17.0
2724,8.5
2725,7.25
2726,22.5
2727,1.0
2728,20.25
2729,2.0
2730,4.0
2731,10.75
2732,0.0
2733,0.0
2734,5.0
2735,19.0
2736,24.75
2737,1.0
2738,1.0
2739,13.75
2740,8.25
2741,2.0
2742,3.0
2743,2.0
2744,4.0
2745,14.5
2746,165.75
2747,3.0
2748,18.0
2749,0.0
2750,1.0
2751,0.0
2752,1.0
2753,0.0
2754,0.0
2755,1.25
2756,4.0
2757,1.0
2758,1.0
2759,2.75
2760,1.0
2761,1.75
2762,0.0
2763,9.75
2764,14.5
2765,2.5
2766,4.5
2767,1.75
2768,10.0
2769,1.0
2770,0.0
2771,37.0
2772,1.0
2773,0.0
2774,1.0
2775,1.0
2776,0.0
2777,1.5
2778,1.0
2779,3.5
2780,8.0
2781,1.0
2782,4.0
2783,2.0
2784,1.0
2785,2.0
2786,15.25
2787,0.0
2788,3.75
2789,3.0
2790,1.0
2791,11.5
2792,1.5
2793,2.0
2794,1.0
2795,1.0
2796,0.0
2797,1.0
2798,1.0
2799,4.0
2800,1.0
2801,1.75
2802,2.25
2803,18.0
2804,1.0
2805,1.0
2806,3.6666666666666665
2807,7.25
2808,18.75
2809,7.0
2810,3.25
2811,4.75
2812,13.0
2813,7.75
2814,8.25
2815,1.75
2816,0.0
2817,1.0
2818,14.5
2819,3.0
2820,1.75
2821,4.0
2822,12.75
2823,6.25
2824,0.0
2825,5.0
2826,0.0
2827,5.0
2828,1.0
2829,1.0
2830,0.0
2831,9.0
2832,2.0
2833,0.0
2834,1.0
2835,1.0
2836,11.0
2837,2.0
2838,1.0
2839,3.5
2840,1.0
2841,3.75
2842,1.0
2843,2.0
2844,1.0
2845,4.0
2846,1.0
2847,1.0
2848,5.0
2849,7.0
2850,2.75
2851,16.0
2852,0.0
2853,8.0
2854,1.75
2855,1.0
2856,2.0
2857,11.0
2858,0.0
2859,22.25
2860,0.0
2861,1.0
2862,2.0
2863,2.75
2864,10.0
2865,4.0
2866,1.0
2867,0.0
2868,2.5
2869,3.0
2870,7.5
2871,16.0
2872,5.75
2873,1.0
2874,0.0
2875,1.0
2876,1.0
2877,4.0
2878,3.0
2879,3.0
2880,3.75
2881,0.0
2882,29.5
2883,2.0
2884,2.0
2885,6.0
2886,0.0
2887,0.0
2888,16.5
2889,1.0
2890,0.0
2891,1.0
2892,14.75
2893,0.0
2894,3.75
2895,1.0
2896,4.0
2897,3.0
2898,0.0
2899,4.75
2900,0.0
2901,5.0
2902,3.75
2903,2.0
2904,1.0
2905,0.0
2906,7.75
2907,2.0
2908,38.75
2909,19.5
2910,1.0
2911,1.0
2912,7.0
2913,1.0
2914,1.0
2915,14.75
2916,1.0
2917,1.0
2918,2.0
2919,6.5
2920,12.75
2921,9.0
2922,2.0
2923,1.0
2924,0.0
2925,1.0
2926,1.0
2927,0.0
2928,2.0
2929,13.75
2930,3.25
2931,1.5
2932,3.0
2933,2.0
2934,14.25
2935,1.0
2936,1.0
2937,0.0
2938,10.25
2939,1.0
2940,2.75
2941,1.0
2942,7.75
2943,7.0
2944,24.25
2945,4.0
2946,2.0
2947,2.0
2948,2.0
2949,1.5
2950,2.0
2951,1.0
2952,4.0
2953,3.0
2954,2.0
2955,0.0
2956,1.0
2957,1.0
2958,1.5
2959,3.0
2960,1.0
2961,2.75
2962,9.25
2963,1.0
2964,3.0
2965,8.0
2966,1.0
2967,2.0
2968,1.0
2969,1.0
2970,10.75
2971,4.0
2972,5.5
2973,1.75
2974,1.0
2975,3.5
2976,0.0
2977,3.0
2978,7.0
2979,1.0
2980,3.0
2981,1.0
2982,0.0
2983,0.0
2984,0.0
2985,1.0
2986,1.6666666666666667
2987,3.0
2988,1.0
2989,2.0
2990,13.0
2991,16.0
2992,1.0
2993,2.0
2994,2.75
2995,1.0
2996,0.0
2997,10.25
2998,2.0
2999,6.0
3000,0.0
3001,3.0
3002,0.0
3003,7.0
3004,4.75
3005,5.0
3006,1.0
3007,2.0
3008,5.0
3009,38.0
3010,3.75
3011,6.0
3012,7.5
3013,6.0
3014,1.0
3015,1.0
3016,4.75
3017,1.0
3018,16.75
3019,6.0
3020,3.0
3021,1.0
3022,1.0
3023,1.0
3024,1.0
3025,0.0
3026,16.0
3027,0.0
3028,3.0
3029,1.0
3030,2.75
3031,1.0
3032,4.5
3033,10.0
3034,1.0
3035,4.75
3036,1.0
3037,4.0
3038,1.0
3039,1.0
3040,1.25
3041,1.0
3042,0.0
3043,5.25
3044,1.0
3045,1.0
3046,0.0
3047,2.0
3048,1.0
3049,1.0
3050,0.0
3051,2.0
3052,1.0
3053,1.5
3054,1.0
3055,40.0
3056,6.0
3057,6.0
3058,1.0
3059,1.3333333333333333
3060,18.75
3061,1.0
3062,7.0
3063,1.0
3064,2.0
3065,1.0
3066,4.0
3067,1.75
3068,4.5
3069,0.0
3070,5.0
3071,4.0
3072,1.0
3073,7.0
3074,3.0
3075,2.75
3076,4.0
3077,2.0
3078,3.0
3079,5.0
3080,3.75
3081,6.0
3082,11.0
3083,0.0
3084,1.0
3085,14.5
3086,1.75
3087,11.0
3088,1.0
3089,3.5
3090,2.0
3091,5.75
3092,0.0
3093,13.75
3094,3.5
3095,0.0
3096,0.0
3097,0.0
3098,2.0
3099,8.5
3100,1.0
3101,2.0
3102,1.0
3103,3.0
3104,3.0
3105,4.75
3106,12.5
3107,2.0
3108,2.0
3109,0.0
3110,1.0
3111,2.0
3112,5.25
3113,2.0
3114,1.0
3115,1.5
3116,5.0
3117,8.0
3118,2.0
3119,1.0
3120,0.0
3121,1.0
3122,1.0
3123,1.75
3124,0.0
3125,3.0
3126,0.0
3127,0.0
3128,6.75
3129,1.75
3130,4.0
3131,2.5
3132,9.5
3133,0.0
3134,0.0
3135,3.0
3136,2.0
3137,2.0
3138,1.0
3139,2.0
3140,9.0
3141,6.0
3142,1.0
3143,16.0
3144,8.25
3145,1.0
3146,1.0
3147,9.0
3148,19.5
3149,1.0
3150,0.0
3151,1.0
3152,2.0
3153,1.6666666666666667
3154,1.0
3155,8.5
3156,6.25
3157,1.0
3158,2.0
3159,0.0
3160,3.0
3161,1.0
3162,1.0
3163,0.0
3164,4.0
3165,1.0
3166,2.0
3167,0.0
3168,1.75
3169,5.25
3170,1.0
3171,1.25
3172,6.25
3173,3.0
3174,1.0
3175,11.25
3176,1.5
3177,1.0
3178,1.75
3179,3.0
3180,0.0
3181,1.75
3182,7.0
3183,1.0
3184,1.0
3185,8.75
3186,4.0
3187,0.0
3188,34.5
3189,2.0
3190,0.0
3191,2.0
3192,19.0
3193,6.75
3194,4.5
3195,3.75
3196,6.75
3197,6.25
3198,1.0
3199,8.5
3200,1.0
3201,2.75
3202,0.0
3203,1.0
3204,6.5
3205,3.0
3206,2.0
3207,42.25
3208,8.25
3209,5.0
3210,1.0
3211,1.0
3212,9.0
3213,6.5
3214,2.0
3215,7.75
3216,6.5
3217,3.0
3218,0.0
3219,0.0
3220,1.0
3221,13.25
3222,1.0
3223,18.0
3224,15.0
3225,23.0
3226,2.0
3227,4.0
3228,0.0
3229,3.0
3230,1.0
3231,3.75
3232,2.25
3233,1.0
3234,15.0
3235,3.0
3236,5.0
3237,0.0
3238,7.0
3239,1.0
3240,1.25
3241,5.0
3242,3.75
3243,1.75
3244,1.0
3245,2.0
3246,0.0
3247,1.0
3248,0.0
3249,2.0
3250,7.25
3251,1.0
3252,2.0
3253,35.0
3254,14.0
3255,0.0
3256,2.0
3257,1.25
3258,1.0
3259,2.0
3260,3.0
3261,0.0
3262,4.0
3263,0.0
3264,5.0
3265,1.0
3266,0.0
3267,4.0
3268,1.0
3269,2.0
3270,1.0
3271,0.0
3272,29.0
3273,9.75
3274,1.25
3275,0.0
3276,52.0
3277,2.0
3278,7.0
3279,2.0
3280,1.0
3281,7.5
3282,2.0
3283,0.0
3284,3.25
3285,73.0
3286,6.5
3287,1.0
3288,0.0
3289,16.75
3290,13.75
3291,1.0
3292,1.0
3293,10.0
3294,0.0
3295,2.0
3296,1.0
3297,1.0
3298,1.0
3299,6.25
3300,5.75
3301,3.5
3302,0.0
3303,5.0
3304,2.0
3305,6.0
3306,1.0
3307,6.0
3308,3.5
3309,2.0
3310,1.0
3311,1.0
3312,0.0
3313,1.25
3314,3.0
3315,12.75
3316,1.5
3317,1.0
3318,2.0
3319,2.0
3320,2.0
3321,0.0
3322,11.0
3323,1.0
3324,19.25
3325,4.0
3326,1.0
3327,6.5
3328,1.0
3329,3.0
3330,7.0
3331,3.0
3332,2.0
3333,5.0
3334,2.0
3335,4.75
3336,4.0
3337,3.25
3338,0.0
3339,1.0
3340,1.0
3341,0.0
3342,1.25
3343,1.0
3344,0.0
3345,1.0
3346,0.0
3347,50.0
3348,1.0
3349,16.25
3350,9.75
3351,4.0
3352,4.25
3353,0.0
3354,3.5
3355,23.75
3356,2.5
3357,2.0
3358,1.0
3359,3.0
3360,6.0
3361,16.25
3362,5.0
3363,16.75
3364,1.0
3365,1.0
3366,1.0
3367,5.0
3368,2.0
3369,2.6666666666666665
3370,53.75
3371,2.0
3372,1.0
3373,34.0
3374,12.5
3375,17.75
3376,1.0
3377,0.0
3378,2.5
3379,13.0
3380,1.0
3381,1.0
3382,1.0
3383,0.0
3384,8.0
3385,4.75
3386,4.0
3387,1.0
3388,3.25
3389,57.75
3390,1.0
3391,2.0
3392,0.0
3393,4.0
3394,16.0
3395,5.0
3396,1.0
3397,1.0
3398,2.75
3399,7.0
3400,4.5
3401,8.0
3402,4.0
3403,1.5
3404,8.75
3405,2.0
3406,2.75
3407,0.0
3408,7.75
3409,4.0
3410,1.0
3411,2.0
3412,1.0
3413,0.0
3414,1.0
3415,15.5
3416,1.0
3417,14.0
3418,1.75
3419,3.0
3420,6.75
3421,7.0
3422,11.25
3423,2.0
3424,0.0
3425,1.0
3426,28.25
3427,0.0
3428,1.0
3429,0.0
3430,0.0
3431,4.0
3432,4.0
3433,1.0
3434,12.0
3435,0.0
3436,5.75
3437,3.0
3438,3.5
3439,1.0
3440,8.0
3441,1.0
3442,0.0
3443,1.0
3444,0.0
3445,8.75
3446,0.0
3447,6.0
3448,5.0
3449,29.0
3450,21.0
3451,1.0
3452,3.25
3453,2.0
3454,2.0
3455,1.0
3456,2.0
3457,4.25
3458,9.5
3459,6.25
3460,16.0
3461,1.0
3462,0.0
3463,3.0
3464,1.0
3465,0.0
3466,3.0
3467,1.0
3468,7.0
3469,1.0
3470,7.0
3471,3.0
3472,3.0
3473,2.0
3474,1.0
3475,6.25
3476,1.0
3477,6.0
3478,1.0
3479,0.0
3480,1.25
3481,1.0
3482,2.25
3483,0.0
3484,1.0
3485,4.0
3486,10.0
3487,1.0
3488,4.0
3489,1.0
3490,61.75
3491,16.0
3492,5.75
3493,5.0
3494,9.0
3495,1.0
3496,7.5
3497,7.25
3498,9.0
3499,14.25
3500,2.0
3501,4.0
3502,2.75
3503,1.0
3504,24.0
3505,6.0
3506,2.0
3507,4.0
3508,2.0
3509,15.5
3510,1.0
3511,6.0
3512,51.0
3513,1.0
3514,6.25
3515,2.0
3516,2.0
3517,18.75
3518,68.5
3519,0.0
3520,1.0
3521,5.0
3522,6.0
3523,0.0
3524,1.0
3525,1.75
3526,1.0
3527,3.0
3528,1.0
3529,4.0
3530,2.0
3531,7.25
3532,3.0
3533,0.0
3534,13.0
3535,4.0
3536,4.0
3537,1.0
3538,2.0
3539,8.75
3540,16.75
3541,1.0
3542,3.0
3543,1.0
3544,1.0
3545,2.5
3546,3.0
3547,3.75
3548,2.0
3549,0.0
3550,4.0
3551,1.0
3552,5.0
3553,7.25
3554,1.5
3555,1.75
3556,5.75
3557,1.0
3558,11.0
3559,7.5
3560,5.25
3561,0.0
3562,9.25
3563,17.0
3564,15.5
3565,3.0
3566,0.0
3567,0.0
3568,0.0
3569,1.5
3570,3.5
3571,13.0
3572,6.0
3573,2.75
3574,1.0
3575,2.0
3576,3.75
3577,94.75
3578,8.75
3579,8.5
3580,1.0
3581,2.75
3582,0.0
3583,1.0
3584,1.0
3585,8.5
3586,0.0
3587,2.0
3588,0.0
3589,0.0
3590,0.0
3591,1.0
3592,0.0
3593,4.0
3594,0.0
3595,3.0
3596,9.0
3597,1.0
3598,0.0
3599,3.0
3600,10.5
3601,2.25
3602,11.75
3603,7.0
3604,2.0
3605,1.25
3606,3.75
3607,4.5
3608,2.25
3609,2.0
3610,1.0
3611,1.0
3612,2.5
3613,23.75
3614,1.0
3615,7.0
3616,7.75
3617,2.0
3618,8.5
3619,1.0
3620,7.0
3621,3.0
3622,0.0
3623,2.0
3624,17.5
3625,13.0
3626,1.0
3627,0.0
3628,3.0
3629,1.0
3630,3.75
3631,1.0
3632,1.75
3633,41.0
3634,0.0
3635,1.0
3636,4.0
3637,5.75
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,11.0
3643,0.0
3644,0.0
3645,2.75
3646,1.0
3647,2.0
3648,3.0
3649,2.75
3650,4.0
3651,1.0
3652,3.0
3653,4.75
3654,6.75
3655,4.75
3656,2.0
3657,1.0
3658,0.0
3659,1.0
3660,45.25
3661,2.75
3662,2.0
3663,3.75
3664,1.0
3665,1.0
3666,0.0
3667,4.0
3668,8.75
3669,1.0
3670,0.0
3671,104.5
3672,6.5
3673,45.25
3674,8.25
3675,2.0
3676,7.75
3677,6.5
3678,3.0
3679,1.0
3680,0.0
3681,33.75
3682,18.25
3683,1.0
3684,3.0
3685,4.5
3686,22.0
3687,1.0
3688,7.75
3689,1.5
3690,2.5
3691,0.0
3692,1.0
3693,1.0
3694,3.75
3695,1.0
3696,5.0
3697,6.75
3698,1.0
3699,16.0
3700,0.0
3701,1.0
3702,1.0
3703,0.0
3704,1.0
3705,0.0
3706,3.0
3707,3.75
3708,13.5
3709,8.5
3710,1.0
3711,1.0
3712,1.0
3713,1.0
3714,1.0
3715,4.25
3716,1.0
3717,9.5
3718,2.5
3719,63.0
3720,13.0
3721,59.0
3722,0.0
3723,1.0
3724,5.75
3725,1.0
3726,17.5
3727,24.0
3728,1.0
3729,1.0
3730,1.75
3731,1.0
3732,12.0
3733,30.25
3734,3.0
3735,7.75
3736,4.0
3737,1.75
3738,0.0
3739,1.0
3740,0.0
3741,2.0
3742,9.75
3743,3.75
3744,8.25
3745,2.0
3746,0.0
3747,2.0
3748,2.0
3749,2.0
3750,9.0
3751,4.0
3752,21.25
3753,1.75
3754,2.0
3755,2.0
3756,22.5
3757,5.0
3758,3.0
3759,3.0
3760,1.0
3761,1.0
3762,10.0
3763,1.0
3764,3.5
3765,1.25
3766,1.5
3767,11.75
3768,5.0
3769,1.0
3770,6.0
3771,0.0
3772,0.0
3773,1.0
3774,1.0
3775,2.75
3776,2.0
3777,1.0
3778,1.0
3779,3.75
3780,2.0
3781,0.0
3782,2.5
3783,1.25
3784,1.0
3785,4.75
3786,9.75
3787,1.0
3788,1.0
3789,1.0
3790,7.75
3791,4.25
3792,4.25
3793,2.75
3794,14.75
3795,1.0
3796,3.0
3797,2.0
3798,11.0
3799,2.0
3800,1.0
3801,2.75
3802,0.0
3803,2.25
3804,2.75
3805,22.75
3806,19.5
3807,22.25
3808,8.0
3809,3.0
3810,1.0
3811,2.0
3812,1.0
3813,8.75
3814,4.5
3815,1.0
3816,5.0
3817,3.0
3818,2.0
3819,10.0
3820,0.0
3821,7.0
3822,5.0
3823,3.0
3824,2.75
3825,9.75
3826,13.5
3827,1.0
3828,2.5
3829,2.0
3830,19.25
3831,3.0
3832,1.75
3833,2.0
3834,4.0
3835,1.0
3836,1.25
3837,0.0
3838,4.0
3839,6.75
3840,5.75
3841,0.0
3842,1.0
3843,1.0
3844,5.5
3845,11.75
3846,2.0
3847,1.0
3848,1.75
3849,5.0
3850,1.0
3851,10.0
3852,1.0
3853,14.25
3854,2.0
3855,5.0
3856,4.0
3857,1.25
3858,1.0
3859,5.75
3860,1.0
3861,0.0
3862,7.5
3863,2.0
3864,4.0
3865,9.75
3866,1.0
3867,21.75
3868,2.5
3869,1.0
3870,3.0
3871,10.5
3872,2.0
3873,2.5
3874,0.0
3875,3.0
3876,3.5
3877,2.5
3878,1.0
3879,0.0
3880,11.75
3881,0.0
3882,2.0
3883,2.0
3884,24.5
3885,14.75
3886,2.0
3887,3.75
3888,5.0
3889,3.75
3890,1.0
3891,0.0
3892,1.0
3893,1.0
3894,1.0
3895,15.75
3896,0.0
3897,0.0
3898,4.0
3899,12.75
3900,2.5
3901,6.0
3902,2.0
3903,15.75
3904,0.0
3905,3.0
3906,0.0
3907,0.0
3908,4.25
3909,4.0
3910,0.0
3911,0.0
3912,13.75
3913,0.0
3914,0.0
3915,14.25
3916,8.0
3917,3.75
3918,2.0
3919,30.5
3920,4.0
3921,2.0
3922,2.0
3923,21.0
3924,6.25
3925,0.0
3926,1.5
3927,0.0
3928,0.0
3929,1.0
3930,4.25
3931,1.0
3932,9.0
3933,2.75
3934,10.0
3935,1.0
3936,1.0
3937,12.0
3938,5.25
3939,7.0
3940,0.0
3941,1.0
3942,0.0
3943,13.25
3944,3.0
3945,10.0
3946,3.75
3947,4.0
3948,46.75
3949,2.0
3950,1.0
3951,36.0
3952,0.0
3953,1.25
3954,3.5
3955,2.0
3956,17.0
3957,1.0
3958,1.0
3959,0.0
3960,3.0
3961,8.75
3962,1.5
3963,7.0
3964,0.0
3965,0.0
3966,3.0
3967,18.0
3968,11.25
3969,9.75
3970,1.0
3971,14.75
3972,11.0
3973,6.25
3974,18.0
3975,8.5
3976,27.75
3977,3.0
3978,2.0
3979,3.0
3980,3.75
3981,4.75
3982,1.0
3983,9.25
3984,7.75
3985,6.0
3986,0.0
3987,1.0
3988,12.75
3989,16.75
3990,1.0
3991,29.25
3992,3.0
3993,10.75
3994,10.25
3995,29.5
3996,0.0
3997,1.0
3998,1.0
3999,5.0
4000,1.25
4001,5.0
4002,7.5
4003,4.75
4004,1.0
4005,6.666666666666667
4006,1.75
4007,19.5
4008,1.0
4009,1.0
4010,0.0
4011,1.0
4012,2.0
4013,11.0
4014,0.0
4015,0.0
4016,1.0
4017,1.0
4018,1.0
4019,2.0
4020,1.0
4021,2.0
4022,9.25
4023,1.0
4024,3.0
4025,6.0
4026,3.5
4027,8.0
4028,2.0
4029,2.0
4030,1.0
4031,1.0
4032,0.0
4033,27.25
4034,1.0
4035,2.0
4036,1.0
4037,5.75
4038,2.25
4039,0.0
4040,3.0
4041,10.75
4042,0.0
4043,15.0
4044,5.0
4045,1.0
4046,2.0
4047,1.0
4048,9.5
4049,10.25
4050,7.0
4051,0.0
4052,3.0
4053,3.0
4054,141.75
4055,0.0
4056,1.0
4057,2.0
4058,1.0
4059,0.0
4060,3.0
4061,1.0
4062,4.0
4063,6.0
4064,1.0
4065,1.75
4066,0.0
4067,7.0
4068,20.5
4069,0.0
4070,3.5
4071,1.0
4072,1.0
4073,1.0
4074,6.75
4075,1.75
4076,6.75
4077,3.75
4078,6.0
4079,1.0
4080,1.0
4081,1.0
4082,5.0
4083,1.75
4084,1.0
4085,6.0
4086,1.0
4087,2.0
4088,0.0
4089,10.25
4090,9.5
4091,1.75
4092,10.0
4093,3.0
4094,5.0
4095,1.0
4096,20.5
4097,3.0
4098,4.5
4099,3.0
4100,0.0
4101,2.0
4102,7.0
4103,28.5
4104,1.0
4105,3.0
4106,1.75
4107,19.75
4108,3.75
4109,1.0
4110,1.75
4111,1.0
4112,2.0
4113,7.0
4114,0.0
4115,4.75
4116,7.0
4117,6.75
4118,10.5
4119,1.0
4120,5.0
4121,2.0
4122,3.0
4123,8.25
4124,2.75
4125,2.75
4126,1.0
4127,1.0
4128,2.0
