,NC
1867,4.5560541
1868,3.3333333000000005
1869,0.0
1870,0.0
1871,1.0
1872,0.0
1873,0.0
1874,0.8000000199999999
1875,0.0
1876,3.1952503199999995
1877,1.8
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.24960317399999998
1883,16.5636154
1884,7.81435178
1885,3.0144045200000003
1886,0.0
1887,10.327106599999999
1888,3.197527159999999
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,13.1283876
1895,11.242542
1896,0.0
1897,0.0
1898,0.40000001999999996
1899,1.28
1900,0.0
1901,0.0
1902,2.55056782
1903,0.0
1904,0.0
1905,1.16
1906,0.0
1907,6.49983574
1908,3.58641646
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,3.0
1916,5.0
1917,0.16
1918,0.0
1919,0.0
1920,1.0
1921,3.8511905200000007
1922,1.56666668
1923,2.20233698
1924,0.0
1925,0.0
1926,1.3333334
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,3.996428499999999
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,1.7000000200000003
1938,0.0
1939,0.0
1940,0.5199999999999999
1941,8.153776500000001
1942,0.0
1943,4.81428584
1944,0.0
1945,0.0
1946,0.5
1947,0.0
1948,0.0
1949,4.12534622
1950,0.0
1951,0.0
1952,1.26666672
1953,1.4
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,1.2972630200000002
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.260952388
1964,1.6066666600000001
1965,1.0
1966,0.0
1967,0.0
1968,0.2920635
1969,0.0
1970,1.39333332
1971,0.0
1972,0.0
1973,0.0
1974,0.9600000000000002
1975,0.0
1976,0.60000002
1977,0.0
1978,9.257857000000001
1979,0.41333334399999994
1980,0.0
1981,0.0
1982,1.6
1983,5.48000002
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.8
1998,0.0
1999,0.0
2000,4.15093186
2001,0.0
2002,0.0
2003,1.2
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.8
2009,0.0
2010,0.0
2011,0.0
2012,5.5109623999999995
2013,0.43333334
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,2.6666666599999997
2019,0.42380952799999994
2020,0.64715732
2021,1.4428572000000002
2022,0.0
2023,0.0
2024,0.0
2025,9.5481144
2026,1.2
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,5.1384981199999995
2032,0.0
2033,1.19025305
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,1.6399267666666664
2039,1.13333336
2040,1.9440714
2041,0.0
2042,0.0
2043,0.0
2044,0.6899999800000001
2045,0.8571428659999999
2046,0.0
2047,0.56666668
2048,0.0
2049,7.25466534
2050,0.0
2051,0.0
2052,0.0
2053,1.02666668
2054,0.0
2055,0.0
2056,0.0
2057,0.44413544399999993
2058,0.0
2059,1.2399999999999998
2060,1.3466667199999998
2061,0.9
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,2.79851304
2071,1.34898988
2072,14.8885268
2073,0.0
2074,0.7333333200000001
2075,1.3342022800000002
2076,0.0
2077,2.0
2078,0.0
2079,0.8333332999999999
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,1.29999996
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,1.02333334
2092,0.0
2093,0.0
2094,0.0
2095,3.69
2096,2.0
2097,0.0
2098,0.0
2099,0.31229741800000005
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,7.461265559999999
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,8.143526840000002
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.04
2118,2.30333336
2119,0.42000000000000004
2120,0.0
2121,0.0
2122,0.0
2123,1.46666668
2124,1.1233333479999998
2125,0.24000000000000005
2126,0.0
2127,8.868480100000001
2128,0.0
2129,0.0
2130,1.035310476
2131,0.0
2132,0.291666668
2133,2.0
2134,0.0
2135,4.2901541199999995
2136,7.5542283999999995
2137,0.0
2138,8.847899
2139,0.0
2140,0.0
2141,0.5208791319999999
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,2.80140514
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,8.904886999999999
2161,0.0
2162,0.0
2163,0.0
2164,3.22272728
2165,0.0
2166,0.36333333
2167,0.9542857220000001
2168,0.0
2169,0.0
2170,0.36000000399999993
2171,0.0
2172,14.723724399999998
2173,0.0
2174,2.0
2175,7.873809560000001
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.7
2181,0.0
2182,0.8
2183,0.21333333599999998
2184,0.6785714
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,2.5
2190,3.9969470799999995
2191,0.0
2192,2.87777774
2193,2.0
2194,4.058741299999999
2195,0.0
2196,5.6666665
2197,4.62708872
2198,2.8
2199,0.0
2200,0.0
2201,0.886666684
2202,0.0
2203,0.0
2204,0.13333334
2205,14.039228
2206,0.0
2207,0.27008658799999996
2208,0.43333334
2209,0.0
2210,0.0
2211,4.6214771599999995
2212,0.40000001999999996
2213,0.0
2214,3.1378570399999997
2215,0.0
2216,0.0
2217,0.6
2218,12.152269480000001
2219,0.85333334
2220,0.0
2221,0.0
2222,5.45999994
2223,4.23290594
2224,1.36666672
2225,0.380000004
2226,0.0
2227,1.35333334
2228,1.6
2229,0.0
2230,0.0
2231,0.4
2232,0.0
2233,0.0
2234,5.855945960000001
2235,0.0
2236,1.25834833
2237,0.0
2238,0.0
2239,0.0
2240,5.6856912799999995
2241,4.2386725
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,3.6
2248,0.5
2249,0.0
2250,0.89722224
2251,0.0
2252,0.29333333999999994
2253,0.0
2254,3.51513584
2255,0.0
2256,2.3
2257,1.23333336
2258,0.0
2259,0.0
2260,5.884492140000001
2261,8.54705976
2262,0.0
2263,0.0
2264,0.34920636
2265,1.86906592
2266,0.74
2267,2.68333338
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.16428572
2276,0.4
2277,0.0
2278,3.8875053
2279,5.4000001
2280,0.674175824
2281,0.0
2282,0.0
2283,2.95999998
2284,0.27999999999999997
2285,0.0
2286,0.0
2287,1.20000004
2288,11.012290799999999
2289,0.0
2290,0.770194808
2291,9.1901184
2292,0.0
2293,0.0
2294,0.0
2295,0.8
2296,0.53333336
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.95619052
2306,0.0
2307,0.0
2308,5.61496642
2309,0.40000001999999996
2310,0.0
2311,0.9125757800000001
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,6.60656874
2320,1.6
2321,0.0
2322,0.0
2323,0.0
2324,4.682234339999999
2325,1.65
2326,0.0
2327,0.0
2328,0.0
2329,3.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.34285716
2337,0.23571427800000003
2338,18.8543238
2339,0.0
2340,3.2211472
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.8799999999999999
2347,0.51404965
2348,0.0
2349,1.3
2350,0.0
2351,0.09
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,8.7017744
2362,4.833333333333333
2363,0.0
2364,0.0
2365,0.0
2366,0.86022346
2367,1.03333332
2368,0.144444444
2369,1.0
2370,0.0
2371,0.0
2372,2.3666248599999995
2373,3.2
2374,0.0
2375,0.0
2376,1.1161905600000002
2377,0.0
2378,0.0
2379,1.08
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,3.0
2386,1.4551587000000001
2387,3.20863812
2388,0.0
2389,1.4
2390,0.0
2391,0.0
2392,0.0
2393,0.5
2394,1.194761892
2395,1.28486844
2396,0.0
2397,2.9173015999999996
2398,0.0
2399,0.0
2400,4.98571444
2401,0.51333334
2402,0.3
2403,2.3846681
2404,0.0
2405,1.7
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.8799999999999999
2413,0.8844155880000001
2414,0.0
2415,0.0
2416,2.032988062
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,1.45686444
2427,0.61999998
2428,1.83445672
2429,0.0
2430,0.78
2431,0.188809528
2432,0.0
2433,2.3
2434,0.0
2435,0.0
2436,0.0
2437,0.8
2438,2.77301586
2439,0.0
2440,0.0
2441,1.16222224
2442,2.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.80666666
2451,0.2
2452,3.14384612
2453,0.0
2454,0.0
2455,1.9380953
2456,1.9
2457,0.374673442
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.66666668
2465,0.0
2466,0.0
2467,0.8000000199999999
2468,1.05
2469,0.0
2470,0.0
2471,1.58571428
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.066666668
2486,3.973253960000001
2487,0.18333333200000002
2488,1.7216666799999998
2489,2.0
2490,2.50974106
2491,0.0
2492,4.8
2493,0.29436508
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,6.854629640000001
2500,0.0
2501,2.0
2502,0.0
2503,0.9833333499999999
2504,2.8
2505,0.32055555199999997
2506,0.0
2507,0.0
2508,4.38328482
2509,0.8487013000000001
2510,0.0
2511,0.0
2512,0.600000028
2513,2.5785653
2514,0.0
2515,0.0
2516,0.066666668
2517,0.0
2518,1.04523812
2519,0.0
2520,0.0
2521,0.123161765
2522,2.42619042
2523,2.6166667
2524,0.0
2525,0.0
2526,0.28888887999999996
2527,0.6790043239999999
2528,0.0
2529,0.0
2530,2.4000649199999997
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.83829411
2536,0.0
2537,0.0
2538,7.03873912
2539,0.0
2540,0.0
2541,0.0
2542,3.15701298
2543,0.0
2544,5.1904973
2545,0.0
2546,0.0
2547,0.5214285879999999
2548,3.53906208
2549,0.0
2550,0.0
2551,0.54666668
2552,0.0
2553,0.0
2554,0.83333334
2555,1.335416
2556,0.66666668
2557,0.80690477
2558,1.3333332800000002
2559,0.467521376
2560,0.0
2561,0.0
2562,2.47116436
2563,0.0
2564,0.0
2565,2.90436526
2566,0.0
2567,0.0
2568,0.0
2569,1.3417990000000002
2570,0.0
2571,1.7399999999999998
2572,2.9384616
2573,0.7
2574,0.30163743000000004
2575,0.0
2576,0.0
2577,0.900000004
2578,6.72452442
2579,0.0
2580,0.0
2581,0.6666667
2582,0.0
2583,5.4471885
2584,0.0
2585,1.90563398
2586,0.0
2587,0.71300309
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,1.8
2593,2.33853572
2594,0.0
2595,2.0714286
2596,0.37700746749999997
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.916666675
2603,0.0
2604,0.071428575
2605,2.75999998
2606,0.0
2607,0.0
2608,2.24719462
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.8257936600000001
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.7533333200000001
2622,0.0
2623,0.0
2624,2.35174606
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,2.0
2631,0.7
2632,0.0
2633,0.0
2634,2.4619109999999997
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,3.5873443400000005
2641,0.0
2642,5.613028900000001
2643,0.0
2644,0.0
2645,0.295238108
2646,0.0
2647,1.6
2648,0.0
2649,1.5620161
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,2.8114286
2659,0.0
2660,0.6666667
2661,1.95
2662,0.19047619600000001
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,5.228571400000001
2668,0.0
2669,0.0
2670,1.3
2671,1.5
2672,4.33491448
2673,0.0
2674,0.063541665
2675,2.93560098
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,1.3555556
2681,0.0
2682,0.322738102
2683,0.0
2684,0.0
2685,0.0
2686,9.553982600000001
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,2.04
2697,0.0
2698,0.6840230860000001
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,4.424536680000001
2704,1.5
2705,0.0
2706,4.694675975
2707,0.0
2708,0.0
2709,0.0
2710,3.2857144
2711,0.0
2712,1.32952386
2713,1.38682654
2714,0.0
2715,0.0
2716,1.0
2717,2.53333336
2718,1.5
2719,0.6
2720,1.44
2721,0.0
2722,0.11428572
2723,3.6639119200000003
2724,0.22222222
2725,5.007619119999999
2726,5.0155072
2727,0.0
2728,3.6616624200000003
2729,0.0
2730,0.0
2731,0.16888888800000001
2732,0.0
2733,0.0
2734,1.7333333199999998
2735,4.20663438
2736,1.11632612
2737,0.0
2738,0.0
2739,0.0
2740,0.7
2741,0.0
2742,0.2
2743,0.0
2744,0.6666667
2745,0.7162079720000001
2746,4.2674455600000005
2747,1.13333336
2748,6.88619808
2749,1.08333335
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,2.0
2756,1.48333336
2757,0.0
2758,0.1
2759,0.0
2760,0.0
2761,0.0
2762,0.18
2763,0.5487301579999999
2764,3.0126984
2765,2.0
2766,0.27999999999999997
2767,0.0
2768,1.5471153500000001
2769,0.0
2770,0.0
2771,2.2961589399999998
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.6666667
2783,0.0
2784,0.0
2785,0.0
2786,0.7634615360000001
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.64714286
2792,0.0
2793,1.6
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,2.0
2801,0.0
2802,0.8
2803,0.8485856180000001
2804,0.0
2805,0.0
2806,0.0
2807,0.871904778
2808,5.17273772
2809,3.6666666999999995
2810,0.0
2811,0.0
2812,4.2358002400000005
2813,5.142380999999999
2814,3.3142856999999992
2815,0.0
2816,3.28333334
2817,0.0
2818,6.86337918
2819,0.0
2820,0.0
2821,4.0
2822,6.709047459999999
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.59999998
2828,0.0
2829,0.0
2830,0.0
2831,0.39283918399999995
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,2.68095238
2837,0.0
2838,0.0
2839,0.73333334
2840,0.0
2841,1.5033333599999998
2842,0.0
2843,0.0
2844,0.0
2845,0.6666667
2846,0.0
2847,0.0
2848,0.0
2849,2.71166672
2850,0.6
2851,9.777995299999999
2852,0.302120436
2853,0.5714286
2854,0.0
2855,0.0
2856,0.0
2857,2.9883523999999997
2858,0.0
2859,2.37079028
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,2.2293650400000002
2865,0.0
2866,0.0
2867,0.0
2868,0.53333336
2869,0.0
2870,0.8323809480000002
2871,1.4446032000000002
2872,0.0
2873,0.0
2874,0.17777778
2875,0.0
2876,0.0
2877,0.56666668
2878,1.0
2879,0.0
2880,0.0
2881,0.0
2882,3.72978356
2883,0.0
2884,2.0
2885,0.42000000000000004
2886,0.0
2887,0.85235043
2888,0.571498752
2889,0.0
2890,0.0
2891,0.0
2892,1.2371645
2893,0.0
2894,2.4
2895,0.0
2896,1.8
2897,0.0
2898,0.0
2899,0.0
2900,2.0
2901,0.0
2902,0.0
2903,2.0
2904,0.0
2905,0.0
2906,0.877381
2907,0.0
2908,8.35031644
2909,0.33429643200000003
2910,0.0
2911,0.0
2912,2.25714288
2913,0.0
2914,0.0
2915,1.45566546
2916,0.0
2917,0.0
2918,0.0
2919,2.59999998
2920,8.05988448
2921,2.9091658400000004
2922,0.1
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,1.6150628500000002
2928,0.0
2929,2.43003162
2930,2.0
2931,0.0
2932,0.0
2933,0.0
2934,1.7453751699999998
2935,0.0
2936,0.0
2937,0.0
2938,0.39595960799999996
2939,0.0
2940,0.0
2941,0.0
2942,0.6388095399999999
2943,2.6666667
2944,6.28148322
2945,0.60000002
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,2.3999999799999996
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.5742673999999999
2963,0.0
2964,0.0
2965,3.40904764
2966,0.0
2967,0.15
2968,0.0
2969,0.0
2970,2.43246596
2971,0.0
2972,0.16
2973,0.0
2974,0.0
2975,0.53333334
2976,0.44666666799999993
2977,0.0
2978,1.63333336
2979,0.2
2980,0.4
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,1.41531304
2991,7.4070396
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,3.5711111599999996
2998,0.0
2999,0.6599999999999999
3000,0.0
3001,0.0
3002,0.0
3003,2.58666664
3004,0.45999999999999996
3005,0.0
3006,0.0
3007,0.0
3008,5.0
3009,5.035761840000001
3010,0.0
3011,0.600000028
3012,3.9761905
3013,0.60000002
3014,0.0
3015,0.0
3016,0.76
3017,0.0
3018,0.530664086
3019,1.7866666799999997
3020,2.0
3021,1.4
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.213634092
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,1.203333388
3033,0.23494950399999998
3034,0.0
3035,2.26666668
3036,0.0
3037,1.3333334
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,4.333333420000001
3044,0.0
3045,0.0
3046,0.0
3047,2.0
3048,0.0
3049,0.0
3050,0.0
3051,2.0
3052,0.0
3053,0.0
3054,0.0
3055,20.161492399999997
3056,4.078095299999999
3057,0.880000012
3058,0.0
3059,0.0
3060,0.253529416
3061,0.0
3062,0.128571426
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.53333334
3069,0.0
3070,0.6
3071,0.0
3072,0.0
3073,1.26666672
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,1.0
3079,4.2
3080,1.1000000399999998
3081,0.5033333360000001
3082,3.4321428
3083,0.0
3084,0.0
3085,1.48043954
3086,0.0
3087,0.490098236
3088,0.0
3089,0.0
3090,0.40000001999999996
3091,0.09523809800000001
3092,0.0
3093,1.5031135599999998
3094,2.4
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,1.8424675000000001
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,1.0
3106,7.41355008
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.1
3113,0.0
3114,0.0
3115,0.0
3116,0.5
3117,0.1
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.41428571999999997
3124,0.0
3125,1.0
3126,0.0
3127,0.0
3128,3.6799999999999997
3129,0.0
3130,1.73333336
3131,0.86666668
3132,1.9841270000000002
3133,0.0
3134,0.0
3135,1.0
3136,2.0
3137,0.0
3138,0.0
3139,0.0
3140,4.7388888399999995
3141,0.0
3142,0.0
3143,4.22249008
3144,1.78759018
3145,0.0
3146,0.0
3147,1.3395238000000003
3148,5.53743028
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,1.3333333333333333
3154,0.0
3155,1.4233333199999998
3156,0.53333336
3157,0.0
3158,0.0
3159,0.0
3160,1.5
3161,0.0
3162,0.0
3163,3.4674389666666667
3164,0.93333336
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.696666664
3170,0.0
3171,0.0
3172,3.31999998
3173,0.26666668
3174,0.0
3175,0.18909091399999997
3176,0.0
3177,0.0
3178,0.0
3179,0.6
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,3.2277777799999994
3186,0.0
3187,0.0
3188,11.1857886
3189,0.0
3190,0.0
3191,0.0
3192,6.18354152
3193,1.8176190399999999
3194,0.24000000000000005
3195,0.8000000199999999
3196,0.6
3197,0.0
3198,0.0
3199,0.5
3200,0.0
3201,0.8
3202,0.0
3203,0.0
3204,2.7542857200000004
3205,0.0
3206,1.6
3207,5.7155190199999995
3208,1.2897436280000003
3209,0.0
3210,0.0
3211,0.0
3212,4.01150796
3213,0.8000000199999999
3214,0.0
3215,1.2899999599999998
3216,2.94
3217,0.93333336
3218,0.2
3219,0.0
3220,0.0
3221,0.526068384
3222,0.0
3223,11.1041738
3224,2.33435288
3225,7.5445999200000005
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,8.613968400000001
3235,0.0
3236,4.0
3237,0.0
3238,1.32000004
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,0.0
3250,1.4833333400000002
3251,0.0
3252,0.0
3253,9.932876499999999
3254,4.01910362
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,1.36666672
3263,0.0
3264,1.52
3265,0.0
3266,0.0
3267,2.93333332
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,5.77200556
3273,3.3125397
3274,0.0
3275,0.0
3276,2.70532488
3277,0.0
3278,0.9833333540000002
3279,0.0
3280,0.0
3281,1.96190474
3282,0.0
3283,0.0
3284,0.3
3285,5.67992476
3286,4.6066666
3287,0.0
3288,0.0
3289,0.79181214
3290,3.14945044
3291,0.0
3292,0.0
3293,2.7222223
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,1.12
3300,1.7466666400000002
3301,0.613333336
3302,0.0
3303,1.1
3304,0.0
3305,2.15
3306,0.0
3307,0.0
3308,0.66666668
3309,1.78333335
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,1.9642858
3316,0.0
3317,0.0
3318,0.0
3319,1.0
3320,0.0
3321,0.0
3322,2.5761977000000003
3323,0.0
3324,0.10315789599999999
3325,0.6666667
3326,0.0
3327,1.6428571600000001
3328,0.0
3329,0.0
3330,0.036363638
3331,0.0
3332,0.0
3333,0.9
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,2.5818381199999996
3347,3.51456984
3348,0.0
3349,4.081331359999999
3350,0.0
3351,2.2
3352,0.0
3353,0.0
3354,2.8
3355,6.12646052
3356,1.0
3357,0.0
3358,0.0
3359,0.0
3360,3.9
3361,4.95224196
3362,2.5
3363,8.2177108
3364,0.0
3365,0.0
3366,0.0
3367,0.9666667
3368,0.0
3369,1.6
3370,0.49626694399999993
3371,0.0
3372,0.0
3373,4.563095000000001
3374,1.26982294
3375,4.2634773599999995
3376,0.0
3377,0.3288183533333333
3378,0.0
3379,7.95500008
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.19545454750000002
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,5.78384908
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,4.09907398
3395,0.0
3396,0.0
3397,0.0
3398,0.0
3399,0.822857162
3400,0.0
3401,0.64857143
3402,0.0
3403,0.0
3404,0.7642857239999999
3405,0.0
3406,0.0
3407,0.0
3408,0.8819047799999999
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,5.393431619999999
3416,0.0
3417,3.94761892
3418,0.0
3419,0.0
3420,1.2269840840000001
3421,0.118681324
3422,1.9642136000000001
3423,0.0
3424,0.93333336
3425,0.0
3426,5.40366602
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.96
3432,0.73333334
3433,0.0
3434,0.137435904
3435,0.0
3436,1.1600000000000001
3437,0.0
3438,0.0
3439,0.0
3440,1.0685497800000001
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.174444444
3446,0.0
3447,4.36
3448,0.4800000000000001
3449,6.20364888
3450,0.08614217799999999
3451,0.0
3452,0.9333333400000001
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,5.10777782
3459,2.2199999999999998
3460,0.09236058
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,1.0
3467,0.0
3468,0.903333352
3469,0.0
3470,3.55666666
3471,0.0
3472,0.8
3473,0.38
3474,0.0
3475,0.32380953199999996
3476,0.0
3477,2.8
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,1.43333336
3486,3.5463492600000004
3487,0.0
3488,2.66666662
3489,0.0
3490,6.4191231
3491,0.0
3492,0.36000000400000004
3493,0.0
3494,0.23493506599999997
3495,0.0
3496,0.505555558
3497,0.742857156
3498,0.25
3499,0.68583335
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,5.7898625
3505,0.210476194
3506,0.24000000000000005
3507,0.0
3508,0.0
3509,1.8368685
3510,0.0
3511,0.0
3512,1.294668868
3513,0.0
3514,1.6321428599999996
3515,1.2
3516,0.0
3517,0.15333334199999998
3518,2.75713394
3519,0.0
3520,0.0
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.6466666799999999
3530,0.0
3531,2.6142857800000003
3532,0.0
3533,0.0
3534,3.39857152
3535,0.0
3536,0.6000000000000001
3537,0.0
3538,0.0
3539,3.22142864
3540,4.1771378399999985
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.75
3553,1.42047624
3554,0.0
3555,0.0
3556,2.3
3557,0.0
3558,0.9
3559,0.800000016
3560,0.066666668
3561,0.0
3562,3.53888886
3563,4.55703642
3564,4.16926132
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.6666667
3571,1.00743592
3572,0.25142857999999996
3573,0.0
3574,0.0
3575,0.0
3576,2.4
3577,9.51211088
3578,4.35769838
3579,0.091666664
3580,0.0
3581,0.8800000000000001
3582,0.0
3583,0.0
3584,0.0
3585,0.21428571999999999
3586,1.629166675
3587,2.0
3588,0.0
3589,0.0
3590,3.5
3591,0.0
3592,2.5753187600000005
3593,0.60000002
3594,0.0
3595,0.0
3596,2.440120175
3597,0.0
3598,0.0
3599,2.5
3600,1.3420238199999999
3601,0.0
3602,5.36783544
3603,1.0
3604,0.6
3605,0.0
3606,0.8000000199999999
3607,1.08333336
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,3.52996906
3614,0.0
3615,0.0
3616,1.54396826
3617,0.0
3618,0.45734265799999996
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,1.6947127600000003
3625,0.5444056
3626,0.0
3627,0.0
3628,0.0
3629,0.0
