geneID,essential,,geneID2,essential
ST8SIA1,NE,,,
ST8SIA1,NE,,,
ST8SIA1,NE,,,
ST8SIA1,NE,,,
ST8SIA1,NE,,,
CLEC4A,NE,,,
CLEC4A,NE,,,
CLEC4A,NE,,,
CLEC4A,NE,,,
CLEC4A,NE,,,
CLEC4A,NE,,,
CLEC4A,NE,,,
C2CD5,NE,,,
C2CD5,NE,,,
C2CD5,NE,,,
C2CD5,NE,,,
C2CD5,NE,,,
C2CD5,NE,,,
AICDA,NE,,,
AICDA,NE,,,
AICDA,NE,,,
AICDA,NE,,,
AICDA,NE,,,
AICDA,NE,,,
AICDA,NE,,,
RAB35,E,,,
RAB35,E,,,
RAB35,NE,,,
RAB35,NE,,,
RAB35,NE,,,
RAB35,NE,,,
RAB35,NE,,,
PHC1,NE,,,
PHC1,NE,,,
PHC1,NE,,,
PHC1,NE,,,
PHC1,NE,,,
PHC1,NE,,,
COX6A1,E,,,
COX6A1,NE,,,
COX6A1,NE,,,
COX6A1,NE,,,
COX6A1,NE,,,
COX6A1,NE,,,
COX6A1,NE,,,
RFX4,E,,,
RFX4,NE,,,
RFX4,NE,,,
RFX4,NE,,,
RFX4,NE,,,
RFX4,NE,,,
RFX4,NE,,,
RFX4,NE,,,
RIC8B,NE,,,
RIC8B,NE,,,
RIC8B,NE,,,
RIC8B,NE,,,
RIC8B,NE,,,
RIC8B,NE,,,
RIC8B,NE,,,
SRSF9,E,,,
SRSF9,NE,,,
SRSF9,NE,,,
SRSF9,NE,,,
SRSF9,NE,,,
SRSF9,NE,,,
SRSF9,NE,,,
SRSF9,NE,,,
FGFR1OP2,E,,,
FGFR1OP2,E,,,
FGFR1OP2,NE,,,
FGFR1OP2,NE,,,
FGFR1OP2,NE,,,
FGFR1OP2,NE,,,
FGFR1OP2,NE,,,
KLRB1,NE,,,
KLRB1,NE,,,
KLRB1,NE,,,
KLRB1,NE,,,
KLRB1,NE,,,
KLRB1,NE,,,
KLRB1,NE,,,
COL12A1,E,,,
COL12A1,NE,,,
COL12A1,NE,,,
COL12A1,NE,,,
COL12A1,NE,,,
COL12A1,NE,,,
COL12A1,NE,,,
BTN3A3,E,,,
BTN3A3,NE,,,
BTN3A3,NE,,,
BTN3A3,NE,,,
BTN3A3,NE,,,
BTN3A3,NE,,,
BTN3A3,NE,,,
TDP2,E,,,
TDP2,E,,,
TDP2,NE,,,
TDP2,NE,,,
TDP2,NE,,,
TDP2,NE,,,
TDP2,NE,,,
FRK,E,,,
FRK,NE,,,
FRK,NE,,,
FRK,NE,,,
FRK,NE,,,
DSE,NE,,,
DSE,NE,,,
DSE,NE,,,
DSE,NE,,,
DSE,NE,,,
DSE,NE,,,
RWDD1,NE,,,
RWDD1,NE,,,
RWDD1,NE,,,
RWDD1,NE,,,
RWDD1,NE,,,
RWDD1,NE,,,
RWDD1,NE,,,
RSPH4A,NE,,,
RSPH4A,NE,,,
RSPH4A,NE,,,
RSPH4A,NE,,,
RSPH4A,NE,,,
RSPH4A,NE,,,
RSPH4A,NE,,,
MAK,E,,,
MAK,NE,,,
MAK,NE,,,
MAK,NE,,,
MAK,NE,,,
TMEM14C,NE,,,
TMEM14C,NE,,,
TMEM14C,NE,,,
TMEM14C,NE,,,
TMEM14C,NE,,,
TMEM14C,NE,,,
TMEM14C,NE,,,
PAK1IP1,E,,,
PAK1IP1,E,,,
PAK1IP1,E,,,
PAK1IP1,E,,,
PAK1IP1,E,,,
PAK1IP1,E,,,
PAK1IP1,E,,,
PAK1IP1,NE,,,
GCNT2,NE,,,
GCNT2,NE,,,
GCNT2,NE,,,
GCNT2,NE,,,
GCNT2,NE,,,
GCNT2,NE,,,
GCNT2,NE,,,
SMIM8,NE,,,
SMIM8,NE,,,
SMIM8,NE,,,
SMIM8,NE,,,
SMIM8,NE,,,
SMIM8,NE,,,
SMIM8,NE,,,
NEDD9,E,,,
NEDD9,NE,,,
NEDD9,NE,,,
NEDD9,NE,,,
NEDD9,NE,,,
NEDD9,NE,,,
NEDD9,NE,,,
CEP85L,NE,,,
CEP85L,NE,,,
CEP85L,NE,,,
CEP85L,NE,,,
CEP85L,NE,,,
CEP85L,NE,,,
CEP85L,NE,,,
ADTRP,NE,,,
ADTRP,NE,,,
ADTRP,NE,,,
ADTRP,NE,,,
ADTRP,NE,,,
ADTRP,NE,,,
ADTRP,NE,,,
ASF1A,NE,,,
ASF1A,NE,,,
ASF1A,NE,,,
ASF1A,NE,,,
ASF1A,NE,,,
ASF1A,NE,,,
ASF1A,NE,,,
MCM9,E,,,
MCM9,E,,,
MCM9,NE,,,
MCM9,NE,,,
MCM9,NE,,,
MCM9,NE,,,
MCM9,NE,,,
FAM184A,NE,,,
FAM184A,NE,,,
FAM184A,NE,,,
FAM184A,NE,,,
FAM184A,NE,,,
FAM184A,NE,,,
FAM184A,NE,,,
RNGTT,E,,,
RNGTT,E,,,
RNGTT,E,,,
RNGTT,E,,,
RNGTT,E,,,
RNGTT,E,,,
RNGTT,E,,,
RNGTT,NE,,,
MAN1A1,NE,,,
MAN1A1,NE,,,
MAN1A1,NE,,,
MAN1A1,NE,,,
MAN1A1,NE,,,
MAN1A1,NE,,,
MAN1A1,NE,,,
GABRR2,NE,,,
GABRR2,NE,,,
GABRR2,NE,,,
GABRR2,NE,,,
GABRR2,NE,,,
SERINC1,E,,,
SERINC1,NE,,,
SERINC1,NE,,,
SERINC1,NE,,,
SERINC1,NE,,,
SERINC1,NE,,,
SERINC1,NE,,,
SERINC1,NE,,,
HDDC2,NE,,,
HDDC2,NE,,,
HDDC2,NE,,,
HDDC2,NE,,,
HDDC2,NE,,,
HDDC2,NE,,,
HDDC2,NE,,,
TPD52L1,E,,,
TPD52L1,NE,,,
TPD52L1,NE,,,
TPD52L1,NE,,,
TPD52L1,NE,,,
TPD52L1,NE,,,
TPD52L1,NE,,,
HINT3,E,,,
HINT3,NE,,,
HINT3,NE,,,
HINT3,NE,,,
HINT3,NE,,,
HINT3,NE,,,
HINT3,NE,,,
HINT3,NE,,,
NCOA7,NE,,,
NCOA7,NE,,,
NCOA7,NE,,,
NCOA7,NE,,,
NCOA7,NE,,,
RIPOR2,E,,,
RIPOR2,NE,,,
RIPOR2,NE,,,
RIPOR2,NE,,,
RIPOR2,NE,,,
RIPOR2,NE,,,
RIPOR2,NE,,,
SASH1,NE,,,
SASH1,NE,,,
SASH1,NE,,,
SASH1,NE,,,
SASH1,NE,,,
SASH1,NE,,,
SASH1,NE,,,
UST,E,,,
UST,NE,,,
UST,NE,,,
UST,NE,,,
UST,NE,,,
UST,NE,,,
UST,NE,,,
UST,NE,,,
LY6G5C,NE,,,
ULBP1,NE,,,
ULBP1,NE,,,
ULBP1,NE,,,
ULBP1,NE,,,
ULBP1,NE,,,
ULBP1,NE,,,
ULBP1,NE,,,
FBXO5,E,,,
FBXO5,E,,,
FBXO5,E,,,
FBXO5,E,,,
FBXO5,E,,,
FBXO5,E,,,
FBXO5,NE,,,
FBXO5,NE,,,
MTRF1L,E,,,
MTRF1L,E,,,
MTRF1L,E,,,
MTRF1L,NE,,,
MTRF1L,NE,,,
MTRF1L,NE,,,
MTRF1L,NE,,,
MTRF1L,NE,,,
PPARD,NE,,,
PPARD,NE,,,
PPARD,NE,,,
PPARD,NE,,,
PPARD,NE,,,
PPARD,NE,,,
PPARD,NE,,,
OPRM1,NE,,,
OPRM1,NE,,,
OPRM1,NE,,,
OPRM1,NE,,,
OPRM1,NE,,,
OPRM1,NE,,,
OPRM1,NE,,,
FANCE,E,,,
FANCE,NE,,,
FANCE,NE,,,
FANCE,NE,,,
FANCE,NE,,,
FANCE,NE,,,
FANCE,NE,,,
FANCE,NE,,,
TULP1,E,,,
TULP1,NE,,,
TULP1,NE,,,
TULP1,NE,,,
TULP1,NE,,,
TULP1,NE,,,
TULP1,NE,,,
TULP1,NE,,,
SLC26A8,E,,,
SLC26A8,NE,,,
SLC26A8,NE,,,
SLC26A8,NE,,,
SLC26A8,NE,,,
SLC26A8,NE,,,
SLC26A8,NE,,,
SLC26A8,NE,,,
MAPK14,E,,,
MAPK14,E,,,
MAPK14,E,,,
MAPK14,E,,,
MAPK14,E,,,
MAPK14,NE,,,
MAPK14,NE,,,
MAPK14,NE,,,
RHAG,E,,,
RHAG,NE,,,
RHAG,NE,,,
RHAG,NE,,,
RHAG,NE,,,
RHAG,NE,,,
RHAG,NE,,,
RHAG,NE,,,
KCTD20,NE,,,
KCTD20,NE,,,
KCTD20,NE,,,
KCTD20,NE,,,
KCTD20,NE,,,
KCTD20,NE,,,
KCTD20,NE,,,
STK38,E,,,
STK38,NE,,,
STK38,NE,,,
STK38,NE,,,
STK38,NE,,,
STK38,NE,,,
STK38,NE,,,
SRSF3,E,,,
SRSF3,E,,,
SRSF3,E,,,
SRSF3,E,,,
SRSF3,E,,,
SRSF3,E,,,
SRSF3,E,,,
SRSF3,NE,,,
SOD2,E,,,
SOD2,E,,,
SOD2,E,,,
SOD2,E,,,
SOD2,E,,,
SOD2,E,,,
SOD2,NE,,,
SOD2,NE,,,
MRPL18,E,,,
MRPL18,E,,,
MRPL18,E,,,
MRPL18,E,,,
MRPL18,NE,,,
MRPL18,NE,,,
MRPL18,NE,,,
MRPL18,NE,,,
IL17A,NE,,,
IL17A,NE,,,
IL17A,NE,,,
IL17A,NE,,,
IL17A,NE,,,
IL17A,NE,,,
IL17A,NE,,,
IL17F,NE,,,
IL17F,NE,,,
IL17F,NE,,,
IL17F,NE,,,
IL17F,NE,,,
IL17F,NE,,,
IL17F,NE,,,
MCM3,E,,,
MCM3,E,,,
MCM3,E,,,
MCM3,E,,,
MCM3,E,,,
MCM3,E,,,
MCM3,E,,,
MCM3,E,,,
RNF8,E,,,
RNF8,E,,,
RNF8,E,,,
RNF8,E,,,
RNF8,E,,,
RNF8,NE,,,
RNF8,NE,,,
RNF8,NE,,,
PHACTR1,NE,,,
PHACTR1,NE,,,
PHACTR1,NE,,,
MDGA1,NE,,,
MDGA1,NE,,,
MDGA1,NE,,,
MDGA1,NE,,,
MDGA1,NE,,,
MDGA1,NE,,,
MDGA1,NE,,,
CILK1,E,,,
CILK1,E,,,
CILK1,NE,,,
CILK1,NE,,,
CILK1,NE,,,
CILK1,NE,,,
CILK1,NE,,,
CILK1,NE,,,
FBXO9,E,,,
FBXO9,NE,,,
FBXO9,NE,,,
FBXO9,NE,,,
FBXO9,NE,,,
FBXO9,NE,,,
FBXO9,NE,,,
FBXO9,NE,,,
CD83,NE,,,
CD83,NE,,,
CD83,NE,,,
CD83,NE,,,
CD83,NE,,,
CD83,NE,,,
CD83,NE,,,
MDN1,E,,,
MDN1,E,,,
MDN1,E,,,
MDN1,E,,,
MDN1,E,,,
MDN1,E,,,
MDN1,E,,,
MDN1,NE,,,
GLP1R,NE,,,
GLP1R,NE,,,
GLP1R,NE,,,
GLP1R,NE,,,
GLP1R,NE,,,
GLP1R,NE,,,
GLP1R,NE,,,
SAYSD1,NE,,,
SAYSD1,NE,,,
SAYSD1,NE,,,
SAYSD1,NE,,,
SAYSD1,NE,,,
SAYSD1,NE,,,
SAYSD1,NE,,,
BMP5,NE,,,
BMP5,NE,,,
BMP5,NE,,,
BMP5,NE,,,
BMP5,NE,,,
BMP5,NE,,,
BMP5,NE,,,
BACH2,E,,,
BACH2,E,,,
BACH2,NE,,,
BACH2,NE,,,
BACH2,NE,,,
BACH2,NE,,,
BACH2,NE,,,
BACH2,NE,,,
BACH2,NE,,,
RBM24,NE,,,
RBM24,NE,,,
RBM24,NE,,,
RBM24,NE,,,
RBM24,NE,,,
RBM24,NE,,,
RBM24,NE,,,
CAP2,NE,,,
CAP2,NE,,,
CAP2,NE,,,
CAP2,NE,,,
CAP2,NE,,,
CAP2,NE,,,
CAP2,NE,,,
TREML2,NE,,,
TREML2,NE,,,
TREML2,NE,,,
TREML2,NE,,,
TREML2,NE,,,
TREML2,NE,,,
TREML2,NE,,,
ZNF451,NE,,,
ZNF451,NE,,,
ZNF451,NE,,,
ZNF451,NE,,,
ZNF451,NE,,,
ZNF451,NE,,,
ZNF451,NE,,,
BAG2,NE,,,
BAG2,NE,,,
BAG2,NE,,,
BAG2,NE,,,
BAG2,NE,,,
BAG2,NE,,,
BAG2,NE,,,
RAB23,NE,,,
RAB23,NE,,,
RAB23,NE,,,
RAB23,NE,,,
RAB23,NE,,,
RAB23,NE,,,
RAB23,NE,,,
TSPO2,NE,,,
TSPO2,NE,,,
TSPO2,NE,,,
TSPO2,NE,,,
TSPO2,NE,,,
TSPO2,NE,,,
TSPO2,NE,,,
FHL5,NE,,,
FHL5,NE,,,
FHL5,NE,,,
FHL5,NE,,,
FHL5,NE,,,
FHL5,NE,,,
GPR63,NE,,,
GPR63,NE,,,
GPR63,NE,,,
GPR63,NE,,,
GPR63,NE,,,
GPR63,NE,,,
KHDRBS2,NE,,,
KHDRBS2,NE,,,
KHDRBS2,NE,,,
KHDRBS2,NE,,,
KHDRBS2,NE,,,
KHDRBS2,NE,,,
KHDRBS2,NE,,,
FBXL4,NE,,,
FBXL4,NE,,,
FBXL4,NE,,,
FBXL4,NE,,,
FBXL4,NE,,,
CCNC,E,,,
CCNC,E,,,
CCNC,E,,,
CCNC,E,,,
CCNC,E,,,
CCNC,NE,,,
CCNC,NE,,,
PRDM13,NE,,,
PRDM13,NE,,,
PRDM13,NE,,,
PRDM13,NE,,,
PRDM13,NE,,,
PRDM13,NE,,,
PRDM13,NE,,,
E2F3,E,,,
E2F3,E,,,
E2F3,E,,,
E2F3,E,,,
E2F3,NE,,,
E2F3,NE,,,
E2F3,NE,,,
E2F3,NE,,,
PTP4A1,E,,,
PTP4A1,E,,,
PTP4A1,E,,,
PTP4A1,NE,,,
PTP4A1,NE,,,
PTP4A1,NE,,,
PTP4A1,NE,,,
SIM1,NE,,,
SIM1,NE,,,
SIM1,NE,,,
SIM1,NE,,,
SIM1,NE,,,
ASCC3,E,,,
ASCC3,E,,,
ASCC3,E,,,
ASCC3,E,,,
ASCC3,E,,,
ASCC3,NE,,,
ASCC3,NE,,,
ASCC3,NE,,,
ASCC3,NE,,,
HDGFL1,NE,,,
HDGFL1,NE,,,
HDGFL1,NE,,,
HDGFL1,NE,,,
HDGFL1,NE,,,
HDGFL1,NE,,,
HDGFL1,NE,,,
BVES,NE,,,
BVES,NE,,,
BVES,NE,,,
BVES,NE,,,
BVES,NE,,,
BVES,NE,,,
BVES,NE,,,
COL9A1,E,,,
COL9A1,NE,,,
COL9A1,NE,,,
COL9A1,NE,,,
COL9A1,NE,,,
COL9A1,NE,,,
COL9A1,NE,,,
MED23,E,,,
MED23,E,,,
MED23,E,,,
MED23,E,,,
MED23,E,,,
MED23,E,,,
MED23,E,,,
MED23,NE,,,
MED23,NE,,,
WASF1,NE,,,
WASF1,NE,,,
WASF1,NE,,,
WASF1,NE,,,
WASF1,NE,,,
WASF1,NE,,,
WASF1,NE,,,
GPLD1,NE,,,
GPLD1,NE,,,
GPLD1,NE,,,
GPLD1,NE,,,
GPLD1,NE,,,
GPLD1,NE,,,
GPLD1,NE,,,
ALDH5A1,NE,,,
ALDH5A1,NE,,,
ALDH5A1,NE,,,
ALDH5A1,NE,,,
ALDH5A1,NE,,,
ALDH5A1,NE,,,
ALDH5A1,NE,,,
CRYBG1,NE,,,
CRYBG1,NE,,,
CRYBG1,NE,,,
CRYBG1,NE,,,
CRYBG1,NE,,,
CRYBG1,NE,,,
CRYBG1,NE,,,
VNN1,E,,,
VNN1,NE,,,
VNN1,NE,,,
VNN1,NE,,,
VNN1,NE,,,
VNN1,NE,,,
VNN1,NE,,,
VNN1,NE,,,
VNN2,NE,,,
VNN2,NE,,,
VNN2,NE,,,
VNN2,NE,,,
VNN2,NE,,,
VNN2,NE,,,
VNN2,NE,,,
ACOT13,NE,,,
ACOT13,NE,,,
ACOT13,NE,,,
ACOT13,NE,,,
ACOT13,NE,,,
ACOT13,NE,,,
ACOT13,NE,,,
SMAP1,NE,,,
SMAP1,NE,,,
SMAP1,NE,,,
SMAP1,NE,,,
SMAP1,NE,,,
SMAP1,NE,,,
SMAP1,NE,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,E,,,
RPS12,NE,,,
C6orf62,NE,,,
C6orf62,NE,,,
C6orf62,NE,,,
C6orf62,NE,,,
C6orf62,NE,,,
C6orf62,NE,,,
C6orf62,NE,,,
B3GAT2,NE,,,
B3GAT2,NE,,,
B3GAT2,NE,,,
B3GAT2,NE,,,
B3GAT2,NE,,,
B3GAT2,NE,,,
B3GAT2,NE,,,
GMNN,E,,,
GMNN,E,,,
GMNN,E,,,
GMNN,E,,,
GMNN,NE,,,
GMNN,NE,,,
GMNN,NE,,,
GMNN,NE,,,
EYA4,E,,,
EYA4,NE,,,
EYA4,NE,,,
EYA4,NE,,,
EYA4,NE,,,
EYA4,NE,,,
EYA4,NE,,,
EYA4,NE,,,
SOBP,NE,,,
SOBP,NE,,,
SOBP,NE,,,
SOBP,NE,,,
SOBP,NE,,,
SOBP,NE,,,
SOBP,NE,,,
NR2E1,E,,,
NR2E1,NE,,,
NR2E1,NE,,,
NR2E1,NE,,,
NR2E1,NE,,,
NR2E1,NE,,,
NR2E1,NE,,,
SNX3,NE,,,
SNX3,NE,,,
SNX3,NE,,,
SNX3,NE,,,
SNX3,NE,,,
SNX3,NE,,,
SNX3,NE,,,
SLC17A2,NE,,,
SLC17A2,NE,,,
SLC17A2,NE,,,
SLC17A2,NE,,,
SLC17A2,NE,,,
SLC17A2,NE,,,
SLC17A2,NE,,,
HBS1L,E,,,
HBS1L,E,,,
HBS1L,E,,,
HBS1L,E,,,
HBS1L,E,,,
HBS1L,NE,,,
HBS1L,NE,,,
HBS1L,NE,,,
HBS1L,NE,,,
TRIM38,NE,,,
TRIM38,NE,,,
TRIM38,NE,,,
TRIM38,NE,,,
TRIM38,NE,,,
TRIM38,NE,,,
TRIM38,NE,,,
PEX7,E,,,
PEX7,NE,,,
PEX7,NE,,,
PEX7,NE,,,
PEX7,NE,,,
PEX7,NE,,,
PEX7,NE,,,
ZBTB24,NE,,,
ZBTB24,NE,,,
ZBTB24,NE,,,
ZBTB24,NE,,,
ZBTB24,NE,,,
ZBTB24,NE,,,
ZBTB24,NE,,,
FIG4,NE,,,
FIG4,NE,,,
FIG4,NE,,,
FIG4,NE,,,
FIG4,NE,,,
FIG4,NE,,,
FIG4,NE,,,
PERP,NE,,,
PERP,NE,,,
PERP,NE,,,
PERP,NE,,,
PERP,NE,,,
PERP,NE,,,
PERP,NE,,,
ARFGEF3,NE,,,
ARFGEF3,NE,,,
ARFGEF3,NE,,,
SLC16A10,NE,,,
SLC16A10,NE,,,
SLC16A10,NE,,,
SLC16A10,NE,,,
SLC16A10,NE,,,
SLC16A10,NE,,,
SLC16A10,NE,,,
HECA,NE,,,
HECA,NE,,,
HECA,NE,,,
HECA,NE,,,
HECA,NE,,,
HECA,NE,,,
HECA,NE,,,
ADGRG6,NE,,,
ADGRG6,NE,,,
ADGRG6,NE,,,
PHACTR2,NE,,,
PHACTR2,NE,,,
PHACTR2,NE,,,
PHACTR2,NE,,,
PHACTR2,NE,,,
PHACTR2,NE,,,
PHACTR2,NE,,,
EPM2A,NE,,,
EPM2A,NE,,,
EPM2A,NE,,,
EPM2A,NE,,,
EPM2A,NE,,,
EPM2A,NE,,,
EPM2A,NE,,,
OR14J1,NE,,,
OR5V1,NE,,,
OR12D3,NE,,,
OR12D3,NE,,,
OR12D3,NE,,,
SLC39A7,E,,,
SLC39A7,NE,,,
SLC39A7,NE,,,
SLC39A7,NE,,,
SLC39A7,NE,,,
SLC39A7,NE,,,
SLC39A7,NE,,,
SLC39A7,NE,,,
HSD17B8,NE,,,
CCR6,NE,,,
CCR6,NE,,,
CCR6,NE,,,
CCR6,NE,,,
CCR6,NE,,,
CCR6,NE,,,
CCR6,NE,,,
TAPBP,NE,,,
UNC93A,NE,,,
UNC93A,NE,,,
UNC93A,NE,,,
UNC93A,NE,,,
UNC93A,NE,,,
UNC93A,NE,,,
UNC93A,NE,,,
SLC22A2,NE,,,
SLC22A2,NE,,,
SLC22A2,NE,,,
SLC22A2,NE,,,
SLC22A2,NE,,,
SLC22A2,NE,,,
SLC22A2,NE,,,
PHF1,NE,,,
PHF1,NE,,,
PHF1,NE,,,
PHF1,NE,,,
PHF1,NE,,,
PHF1,NE,,,
PHF1,NE,,,
CUTA,NE,,,
CUTA,NE,,,
CUTA,NE,,,
CUTA,NE,,,
CUTA,NE,,,
CUTA,NE,,,
CUTA,NE,,,
PACRG,NE,,,
PACRG,NE,,,
PACRG,NE,,,
PACRG,NE,,,
PACRG,NE,,,
PACRG,NE,,,
PACRG,NE,,,
QKI,E,,,
QKI,NE,,,
QKI,NE,,,
QKI,NE,,,
QKI,NE,,,
QKI,NE,,,
QKI,NE,,,
QKI,NE,,,
C6orf118,NE,,,
C6orf118,NE,,,
C6orf118,NE,,,
C6orf118,NE,,,
C6orf118,NE,,,
C6orf118,NE,,,
C6orf118,NE,,,
PDE10A,NE,,,
PDE10A,NE,,,
PDE10A,NE,,,
PDE10A,NE,,,
PDE10A,NE,,,
PDE10A,NE,,,
MDFI,NE,,,
MDFI,NE,,,
MDFI,NE,,,
MDFI,NE,,,
MDFI,NE,,,
MDFI,NE,,,
MDFI,NE,,,
TFEB,E,,,
TFEB,NE,,,
TFEB,NE,,,
TFEB,NE,,,
TFEB,NE,,,
TFEB,NE,,,
TFEB,NE,,,
TFEB,NE,,,
SMOC2,NE,,,
SMOC2,NE,,,
SMOC2,NE,,,
SMOC2,NE,,,
SMOC2,NE,,,
SMOC2,NE,,,
SMOC2,NE,,,
CCND3,E,,,
CCND3,E,,,
CCND3,NE,,,
CCND3,NE,,,
CCND3,NE,,,
CCND3,NE,,,
CCND3,NE,,,
BYSL,E,,,
BYSL,E,,,
BYSL,E,,,
BYSL,E,,,
BYSL,E,,,
BYSL,E,,,
BYSL,E,,,
BYSL,E,,,
FAM120B,NE,,,
FAM120B,NE,,,
FAM120B,NE,,,
FAM120B,NE,,,
FAM120B,NE,,,
FAM120B,NE,,,
TBP,E,,,
TBP,E,,,
TBP,NE,,,
TBP,NE,,,
TBP,NE,,,
TBP,NE,,,
GUCA1B,E,,,
GUCA1B,NE,,,
GUCA1B,NE,,,
GUCA1B,NE,,,
GUCA1B,NE,,,
GUCA1B,NE,,,
GUCA1B,NE,,,
GUCA1B,NE,,,
PRPH2,NE,,,
PRPH2,NE,,,
PRPH2,NE,,,
PRPH2,NE,,,
PRPH2,NE,,,
PRPH2,NE,,,
PRPH2,NE,,,
BICRAL,NE,,,
BICRAL,NE,,,
BICRAL,NE,,,
BICRAL,NE,,,
BICRAL,NE,,,
BICRAL,NE,,,
BICRAL,NE,,,
PPP2R5D,E,,,
PPP2R5D,NE,,,
PPP2R5D,NE,,,
PPP2R5D,NE,,,
PPP2R5D,NE,,,
PPP2R5D,NE,,,
PPP2R5D,NE,,,
MRPL2,E,,,
MRPL2,E,,,
MRPL2,E,,,
MRPL2,NE,,,
MRPL2,NE,,,
MRPL2,NE,,,
MRPL2,NE,,,
MRPL2,NE,,,
PTK7,NE,,,
PTK7,NE,,,
PTK7,NE,,,
PTK7,NE,,,
PTK7,NE,,,
PTK7,NE,,,
PTK7,NE,,,
SRF,E,,,
SRF,E,,,
SRF,E,,,
SRF,E,,,
SRF,E,,,
SRF,E,,,
SRF,E,,,
SRF,NE,,,
CUL9,E,,,
CUL9,NE,,,
CUL9,NE,,,
CUL9,NE,,,
CUL9,NE,,,
CUL9,NE,,,
CUL9,NE,,,
DNPH1,NE,,,
DNPH1,NE,,,
DNPH1,NE,,,
DNPH1,NE,,,
DNPH1,NE,,,
DNPH1,NE,,,
DNPH1,NE,,,
DUSP22,E,,,
DUSP22,E,,,
DUSP22,NE,,,
DUSP22,NE,,,
DUSP22,NE,,,
DUSP22,NE,,,
DUSP22,NE,,,
DUSP22,NE,,,
EXOC2,E,,,
EXOC2,E,,,
EXOC2,E,,,
EXOC2,E,,,
EXOC2,E,,,
EXOC2,NE,,,
EXOC2,NE,,,
EXOC2,NE,,,
COX7A2,NE,,,
COX7A2,NE,,,
COX7A2,NE,,,
COX7A2,NE,,,
COX7A2,NE,,,
COX7A2,NE,,,
COX7A2,NE,,,
TMEM30A,E,,,
TMEM30A,E,,,
TMEM30A,E,,,
TMEM30A,NE,,,
TMEM30A,NE,,,
TMEM30A,NE,,,
TMEM30A,NE,,,
TMEM30A,NE,,,
GMDS,NE,,,
GMDS,NE,,,
GMDS,NE,,,
GMDS,NE,,,
GMDS,NE,,,
GMDS,NE,,,
GMDS,NE,,,
SENP6,E,,,
SENP6,E,,,
SENP6,E,,,
SENP6,E,,,
SENP6,NE,,,
SENP6,NE,,,
SENP6,NE,,,
SENP6,NE,,,
IMPG1,NE,,,
IMPG1,NE,,,
IMPG1,NE,,,
IMPG1,NE,,,
IMPG1,NE,,,
IMPG1,NE,,,
IMPG1,NE,,,
VEGFA,E,,,
VEGFA,NE,,,
VEGFA,NE,,,
VEGFA,NE,,,
VEGFA,NE,,,
VEGFA,NE,,,
VEGFA,NE,,,
PRPF4B,E,,,
PRPF4B,E,,,
PRPF4B,E,,,
PRPF4B,E,,,
PRPF4B,E,,,
PRPF4B,NE,,,
PRPF4B,NE,,,
PRPF4B,NE,,,
TTK,E,,,
TTK,E,,,
TTK,E,,,
TTK,E,,,
TTK,E,,,
TTK,E,,,
TTK,E,,,
TTK,NE,,,
SLC29A1,NE,,,
SLC29A1,NE,,,
SLC29A1,NE,,,
SLC29A1,NE,,,
SLC29A1,NE,,,
SLC29A1,NE,,,
SLC29A1,NE,,,
CCN6,NE,,,
CCN6,NE,,,
CCN6,NE,,,
CCN6,NE,,,
CCN6,NE,,,
CCN6,NE,,,
CCN6,NE,,,
BTN2A1,NE,,,
BTN2A1,NE,,,
BTN2A1,NE,,,
BTN2A1,NE,,,
BTN2A1,NE,,,
BTN2A1,NE,,,
BTN2A1,NE,,,
LAMA4,NE,,,
LAMA4,NE,,,
LAMA4,NE,,,
LAMA4,NE,,,
LAMA4,NE,,,
LAMA4,NE,,,
LAMA4,NE,,,
TENT5A,NE,,,
TENT5A,NE,,,
TENT5A,NE,,,
TENT5A,NE,,,
TENT5A,NE,,,
TENT5A,NE,,,
TENT5A,NE,,,
CLIC5,NE,,,
CLIC5,NE,,,
CLIC5,NE,,,
CLIC5,NE,,,
CLIC5,NE,,,
CLIC5,NE,,,
CLIC5,NE,,,
FBRSL1,NE,,,
FBRSL1,NE,,,
FBRSL1,NE,,,
FBRSL1,NE,,,
FBRSL1,NE,,,
FBRSL1,NE,,,
FBRSL1,NE,,,
ENPP5,E,,,
ENPP5,NE,,,
ENPP5,NE,,,
ENPP5,NE,,,
ENPP5,NE,,,
ENPP5,NE,,,
ENPP5,NE,,,
ENPP5,NE,,,
LY86,NE,,,
LY86,NE,,,
LY86,NE,,,
LY86,NE,,,
LY86,NE,,,
LY86,NE,,,
LY86,NE,,,
PRSS16,NE,,,
PRSS16,NE,,,
PRSS16,NE,,,
PRSS16,NE,,,
PRSS16,NE,,,
PRSS16,NE,,,
PRSS16,NE,,,
MEP1A,NE,,,
MEP1A,NE,,,
MEP1A,NE,,,
MEP1A,NE,,,
MEP1A,NE,,,
MEP1A,NE,,,
MEP1A,NE,,,
TBX18,NE,,,
TBX18,NE,,,
TBX18,NE,,,
TBX18,NE,,,
TBX18,NE,,,
TBX18,NE,,,
TBX18,NE,,,
ERBIN,E,,,
ERBIN,NE,,,
ERBIN,NE,,,
PCDHB2,NE,,,
PCDHB2,NE,,,
PCDHB2,NE,,,
HARS2,E,,,
HARS2,E,,,
