geneID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
GSPT1,18.244,17.3714,17.3138,16.8737,13.3919,16.3424,17.5035,14.3943,18.1242,17.7482,15.4802
ZNF174,7.4942,9.4811,6.5974,4.4681,5.0464,6.4854,9.1277,4.8463,6.8824,5.0815,5.807
CLUAP1,9.4532,14.335,9.2689,8.8427,8.6753,9.3841,11.5522,8.0249,10.1379,8.9028,8.1149
UBFD1,10.0115,10.6469,10.3817,12.3751,11.0392,10.2485,10.341,10.1357,13.4726,10.0802,11.746
PRSS33,0,0,0.0271,0,0.0331,0.0226,0,0.0491,0.0263,0.0412,0
EARS2,5.5893,5.4794,6.2284,6.1808,4.2829,3.5919,5.6369,6.5436,9.2453,5.757,7.4899
ELOB,0,0,0,0,0,0,0,0,0,0,0
GGA2,13.1154,15.3639,19.08,30.5149,22.4553,15.6275,14.6331,26.3496,12.0709,23.7605,28.2832
AQP8,0.2283,0.1898,0.1757,0.2182,0.1713,0.2632,0.1366,0.35,0.1364,0.1602,0.2431
CPPED1,5.3899,5.6879,4.6903,3.3917,4.5947,5.2747,5.4213,3.6039,3.922,2.9682,4.0888
USP31,1.6672,3.1103,7.951,16.0128,10.4749,2.5639,2.0943,11.8838,2.1979,18.2356,16.0786
HMOX2,15.2882,16.5397,15.8667,19.4703,17.5382,11.4819,15.7299,17.9316,16.8374,17.717,17.5075
DNAJA3,21.473,24.0039,24.7902,25.462,22.263,22.0778,27.0134,23.911,27.8648,19.1977,28.1647
BFAR,13.6712,16.0986,17.9555,22.079,20.1336,14.8722,11.367,18.6944,16.5093,16.6099,19.556
SALL1,0.0876,0.0397,2.6578,5.4207,5.6525,0.0714,0.0067,5.8462,0.0416,9.1692,5.9615
TOX3,0.1639,0.3145,2.1184,3.846,11.0714,0.2939,0.1267,5.0174,0.1055,4.7275,5.6687
RBL2,36.0661,37.5347,47.2608,60.7395,42.5003,35.9064,22.3058,52.4483,32.9005,59.9232,48.9674
QPRT,7.3035,4.8165,9.3149,21.3785,61.9845,12.9487,4.4149,24.4224,3.7611,15.8242,31.8492
XYLT1,7.6049,3.963,3.5144,3.7847,2.2674,6.0358,6.2388,2.621,5.3285,5.1669,2.2307
PYCARD,8.3349,10.4629,16.4077,35.5198,47.7432,10.1948,8.2283,29.3401,7.3879,23.8592,38.0467
RPGRIP1L,1.0353,1.3657,0.8846,1.2373,1.3679,0.625,0.7977,1.0972,1.4651,0.9549,1.0801
MAZ,58.3749,62.6232,50.5339,51.6395,60.1737,64.6719,97.8259,54.4328,48.8384,59.9306,58.9214
STX4,30.354,37.29,33.0891,42.9151,44.123,37.1512,41.07,41.6145,36.9225,39.6682,42.0182
CDIPT,77.4582,100.8724,89.8471,71.4906,74.0521,74.8366,71.6952,82.4075,84.3515,69.1334,70.636
BCKDK,32.9725,33.5475,31.2416,29.0928,32.4834,36.0029,37.0152,26.0139,33.185,23.3136,28.348
KAT8,32.5335,24.3037,28.4846,28.4944,19.5685,25.9792,25.2269,28.1235,30.568,26.5186,28.4867
NOMO1,10.5289,14.1491,11.3396,10.3897,12.9621,10.5569,10.9295,8.9461,14.0036,12.4521,10.7679
IL21R,0.0419,0.0209,0.1173,0.1905,0.1649,0.0225,0.0351,0.147,0.0526,0.2194,0.4785
SYT17,0.4463,1.039,3.7734,10.4493,10.9544,0.6403,0.3551,11.5136,0.7234,8.3854,10.7534
TMC5,0.0778,0.1229,0.1341,4.9556,0.3677,0.0698,0.0912,0.0531,0.1058,0.0319,0.1256
CCP110,5.5827,5.0032,5.9961,5.4457,5.3125,4.6219,3.3578,5.3256,5.558,5.0141,4.3725
VPS35L,0,0,0,0,0,0,0,0,0,0,0
SLC6A2,0.016,0.0266,0.1206,0.1605,0.147,0.1004,0.0268,0.3432,0.1338,0.2684,0.2086
RNF40,13.8588,14.0383,15.0023,17.3932,17.799,15.114,12.7521,18.1143,18.2052,17.0966,20.1259
KNOP1,0,0,0,0,0,0,0,0,0,0,0
AQP9,0.0847,0.2583,1.6276,0.907,0.6488,0.1899,0.3312,0.551,1.0929,0.3469,0.9998
AAGAB,8.6386,11.4461,15.1671,18.0779,19.8026,8.3637,11.2412,16.9384,16.1841,16.4031,18.0114
IQCH,0.1077,0.3358,0.406,0.6724,0.7304,0.177,0.1503,0.7703,0.2252,0.3968,0.7468
LACTB,4.5269,7.8737,9.0667,8.2078,9.7463,5.0912,5.4706,8.2687,7.5986,7.0218,9.1483
CORO2B,2.4019,1.917,1.9545,2.0565,3.4047,2.1918,1.6986,2.405,2.7683,3.4257,3.5133
CSK,11.1965,11.6517,12.1928,25.0414,23.8929,12.0071,10.2113,19.5315,14.0361,18.1407,25.5672
HERC1,9.7089,8.4895,9.4012,7.7565,6.0177,10.3133,7.8864,7.3634,8.4318,9.5525,7.5981
TRIP4,9.9733,10.5811,12.3142,15.9943,15.9381,9.0354,10.4142,16.3406,12.8939,11.3758,15.988
MTFMT,5.8268,6.9628,6.9282,6.9431,6.8932,6.2691,5.3483,5.3647,5.183,6.1567,6.1173
RASL12,47.3684,55.6998,20.6238,12.8868,23.2003,36.2817,41.7904,18.1761,24.0906,19.8091,19.4657
AP3B2,0.4722,0.6702,1.5132,3.8209,3.1893,0.5266,0.7716,2.9316,0.9032,2.6869,2.317
ACSBG1,1.4032,1.7498,1.758,0.9386,2.0484,1.0783,1.7747,1.3406,0.8833,1.3128,2.0805
IGDCC4,2.8687,1.0393,1.2401,2.7023,5.3714,2.8728,1.0249,3.1379,0.5504,3.4203,7.0927
RAB11A,22.7147,25.6349,28.9668,44.251,51.4235,16.7643,18.5879,44.3922,19.4613,38.3318,41.0361
CTSH,38.0133,36.1895,166.2061,377.0539,589.6645,28.2342,19.7315,146.6737,24.6064,242.2295,329.4727
TTC23,19.7765,17.6433,14.9276,8.4845,7.2356,16.5559,24.529,9.5731,10.205,8.8977,8.7947
CD276,15.5316,20.3283,18.2544,15.5421,32.7682,21.1579,22.9886,18.1582,13.5514,16.7821,18.8531
FAH,15.0062,16.858,18.2842,10.5144,15.9873,12.3047,10.5589,13.9178,18.348,11.7406,16.0418
CEMIP,0,0,0,0,0,0,0,0,0,0,0
RPAP1,9.089,9.5688,10.7431,9.0922,7.925,9.3775,10.1822,9.7288,12.2166,7.9866,11.1405
HOMER2,0.5355,0.4274,0.8766,4.6136,1.8836,0.4033,0.3408,1.6922,0.3808,1.3853,1.4099
EHD4,9.1,9.282,18.8389,33.6222,53.5826,6.8894,4.3972,24.7271,12.0292,26.104,39.5831
TMEM87A,15.5118,18.8635,21.6638,33.5607,28.9529,15.6696,12.5066,27.6234,16.7475,26.3181,27.9313
ZNF106,0,0,0,0,0,0,0,0,0,0,0
CEP152,0.931,1.504,1.0516,1.6911,1.7585,0.8822,0.5578,1.3953,1.2743,1.2269,1.6263
ATP8B4,1.1499,3.0493,3.9178,1.7596,1.0358,1.341,1.2085,1.2828,8.7236,1.0522,1.7735
OCA2,0.204,0.1696,0.0879,0.2001,0.3926,0.2072,0.0342,0.8487,0.1991,0.3005,0.1013
DTWD1,10.7058,13.2733,11.3463,7.9293,7.0257,8.5553,9.9403,7.5058,13.8553,8.7389,7.3609
TGM5,0.0925,0.1795,0.8138,0.557,3.6228,0.0553,0.2454,1.9852,0.1129,1.578,2.0492
FAM189A1,0.4442,0.7461,1.0251,2.5346,0.4521,0.2601,1.746,0.5923,0.4834,1.1131,0.8781
GABPB1,3.2419,2.717,3.8717,4.8793,5.1473,3.1059,3.5033,4.5643,5.7137,4.6338,4.7569
TJP1,19.0172,23.2128,23.7016,21.9837,18.8629,25.0016,17.1084,20.2322,22.3641,20.4637,17.4862
BMF,2.5241,3.0286,7.1721,10.0946,8.9754,2.9853,1.874,9.5678,4.2959,6.4482,7.7147
DMXL2,3.0152,3.2096,5.0597,6.2743,6.5782,3.8151,2.596,6.2742,3.1234,4.8017,7.1445
SCG3,0.0387,0.0322,0.2221,0.1552,0.0508,0.0116,0.0216,0.0754,0.1348,0.0633,0.064
DNAJC17,5.3649,5.9238,8.3511,15.7566,12.0476,6.689,3.9314,10.7511,7.5821,9.4703,11.0355
EIF3J,16.1131,17.7919,15.8089,17.049,14.9091,18.3649,18.0482,12.6243,22.7266,16.1951,14.8325
SPG11,9.9329,10.8404,15.7132,22.4505,18.653,9.7063,8.7131,19.979,11.429,16.0388,22.692
RHOV,1.2513,2.5382,8.8134,49.2151,11.6931,1.6603,0.985,23.1138,0.8635,9.6288,24.3044
VPS18,9.5305,10.2002,8.6008,8.5881,8.2098,9.1047,14.8254,9.0922,10.4467,10.645,7.9997
OIP5,0.2416,0.5166,0.2231,0.9699,0.8609,0.3095,0.0867,0.707,0.3971,0.4804,0.3859
SLC30A4,1.2851,1.4825,1.5665,0.8396,1.033,1.5809,0.9761,0.9813,1.5417,1.2478,0.9403
BLOC1S6,0,0,0,0,0,0,0,0,0,0,0
MYEF2,3.1983,5.121,3.0874,1.5108,1.845,3.4481,4.9139,1.1091,2.3121,1.933,1.324
SGK3,0.1482,0.0847,0.0898,0.0372,0.0365,0.0498,0.0775,0.0361,0.0775,0.0303,0.069
PDGFRL,0.9407,1.6014,2.364,0.7491,1.5581,4.177,0.7128,0.8738,6.347,1.1185,0.918
CSPP1,3.7803,4.8946,4.6655,5.3356,4.38,3.4866,3.0977,5.2393,4.4162,5.1455,4.3242
ZDHHC2,2.4035,5.0663,14.9017,21.4558,15.0475,3.0131,2.8857,16.8242,2.4688,18.7101,17.6461
BRF2,8.0856,9.2407,8.2257,7.8489,5.9922,7.9954,9.0941,7.886,10.2617,6.5669,8.5316
TRIM35,4.936,6.101,5.24,6.1985,5.6175,3.9278,4.9031,5.7199,6.143,6.1564,5.0271
ZFAND1,18.6614,17.9145,16.3876,21.9262,15.9378,16.6313,11.3236,16.9837,14.2359,16.192,17.8565
RP1,0,0.005,0.0388,0.0161,0,0.0054,0,0.0176,0.0377,0.0098,0.0075
CA2,4.8149,2.1718,2.5376,1.2677,7.0927,3.1229,1.0939,1.4238,3.5618,2.9353,3.1171
FZD3,1.9683,1.06,1.5432,1.9128,1.9051,0.8851,1.2078,1.3794,1.6698,1.4669,1.6374
INTS9,5.6158,8.5384,8.8094,9.9017,8.8129,7.6346,8.5499,8.186,10.4998,7.1085,10.4049
RIPK2,4.4566,4.6931,5.3686,7.243,6.9326,5.1056,4.1885,5.8759,3.6418,6.2699,5.7193
EYA1,9.6398,1.2683,1.008,2.3665,0.0737,0.2517,1.1052,0.2556,0.5187,1.7162,0.3719
NBN,6.9621,10.1559,9.2683,13.5388,12.2645,8.7587,4.9567,11.9143,8.6606,11.2327,13.8527
TRPA1,0.0411,0.0752,12.8918,19.9185,24.8719,0.0516,0.0413,14.7214,0.0688,22.9839,22.9424
CPQ,28.8279,32.629,24.0189,18.5459,33.7313,44.3285,31.6435,31.9133,24.3553,25.3502,33.6225
DECR1,27.3198,30.4256,36.2558,56.2614,84.0706,25.8093,28.021,47.3361,28.0678,41.9944,58.0318
CALB1,0.2697,0.1542,0.1816,0.2706,0.1549,0.1209,0.0424,0.2302,0.1763,0.1242,0.0628
BPNT2,0,0,0,0,0,0,0,0,0,0,0
SFRP1,4.0213,16.3587,10.7297,2.6835,12.4617,15.7149,5.2076,13.4989,6.2325,5.6223,20.9022
LAPTM4B,20.171,30.0521,30.0402,31.092,26.0243,18.5806,21.5229,29.3793,30.8804,22.3971,23.962
UBE2W,5.6095,5.7614,6.5875,6.2609,5.9344,4.5842,3.5831,5.2958,7.633,5.0938,5.471
POP1,1.2878,1.2342,0.9824,1.0888,1.0095,0.9061,1.1234,1.0641,1.9077,1.252,1.0663
NIPAL2,1.7408,5.4586,8.2737,20.7067,24.9837,3.0027,2.3135,19.9676,2.9678,16.1097,23.3584
IKBKB,19.6067,21.9344,30.5881,55.2014,35.6184,19.991,20.6957,38.0365,25.3077,30.5754,39.1706
PLAT,20.628,16.68,32.1515,151.2613,74.9933,14.2267,8.7053,47.7525,32.5797,39.3556,104.1451
JPH1,1.9222,1.7521,3.5834,6.6051,5.9806,1.216,0.6292,3.6067,2.5915,2.5321,2.7629
DKK4,0.2086,0.1301,0.4494,1.2561,0.4108,0.0468,0.0437,0.814,0.0545,0.6405,1.0365
STK3,10.111,12.8268,10.1186,8.3452,6.4257,9.4091,8.3927,6.5576,14.8898,7.3879,7.6994
GDAP1,3.1269,2.5084,2.0442,3.4934,5.0833,1.4952,1.268,3.4242,2.8222,2.0119,3.2293
RAB2A,34.553,32.5788,37.1172,33.4231,31.7474,28.4606,29.4058,34.1803,32.3267,31.2099,29.9986
EIF3E,108.6223,90.8463,92.9125,101.1819,100.8264,111.544,72.1536,116.3993,86.8948,100.2505,101.8357
EMC2,0,0,0,0,0,0,0,0,0,0,0
ESRP1,0.6951,2.4139,9.1762,29.8012,27.7216,0.9448,0.6572,18.6314,0.1524,18.2911,25.326
CCN4,0,0,0,0,0,0,0,0,0,0,0
NDRG1,63.1065,81.1245,129.9064,229.9231,93.3586,86.3108,61.0485,185.5664,88.3085,147.3736,211.7664
ZC2HC1A,6.6251,6.2705,7.1078,9.1871,9.0467,5.1175,3.9798,7.7165,4.8759,7.0403,8.2279
IL7,0.6371,1.2303,1.3724,3.3821,1.9693,0.4238,0.3098,2.2451,1.268,1.7162,2.7057
STMN2,0.0926,0.0308,1.5351,0,0.1458,0.2158,0.4961,0.6319,0.871,0.0303,0.092
ARMC1,15.6253,16.8035,15.3178,9.495,10.8065,14.9399,14.8242,9.6444,15.2387,10.6674,10.0164
TRPS1,5.0826,3.8704,5.2209,3.6112,2.9319,4.1778,2.7292,2.7201,6.2659,2.4161,2.6893
SPAG1,1.4607,2.4728,3.6936,6.8539,6.8214,1.6228,1.7552,5.1308,1.6049,4.8786,5.9945
CHRAC1,18.4705,12.3069,10.2439,11.1343,11.2752,11.8309,17.544,11.5306,12.835,14.312,9.8162
NCALD,9.785,11.1233,4.6496,2.4171,2.933,11.0494,8.1548,3.0698,6.3041,3.4175,3.8264
SNX16,4.173,5.3784,3.5502,4.4266,3.0788,3.7635,2.9984,2.8177,3.9633,2.8502,2.4533
GML,0,0.0491,0.1907,0,0,0,0,0.1151,0,0.0483,0.1466
UBR5,20.4695,17.3697,21.2223,18.4891,15.1339,22.17,14.3287,16.148,18.4154,19.5882,15.4499
GSDMD,20.5059,28.1687,39.7876,41.2104,37.642,20.9839,26.4305,35.9606,29.8758,31.3487,45.2325
GFUS,0,0,0,0,0,0,0,0,0,0,0
PYCR3,0,0,0,0,0,0,0,0,0,0,0
EEF1D,90.9936,81.2733,96.7786,85.2629,77.9956,96.4251,94.071,100.5992,106.7114,90.7079,90.7724
ANXA13,0.3214,1.492,1.2116,0.0358,0.1055,0.7685,0.2692,0.209,2.8848,0.1754,0.1331
SQLE,1.2848,3.9164,4.3509,5.5956,11.1667,1.971,1.9845,5.7779,4.075,4.955,8.4034
SH2D4A,0.7795,2.5822,5.0768,19.0656,16.4186,1.2559,0.9385,14.7189,1.3755,11.2379,18.9848
INTS10,21.2161,28.7115,30.9016,31.5825,27.7801,21.3771,23.2675,28.4273,38.3128,28.3273,30.2388
ERI1,2.9308,3.359,3.3158,3.686,3.6526,2.7603,3.1591,2.9306,5.0368,2.7399,3.4792
SLC39A14,18.1862,32.6216,43.6384,6.3545,4.9874,18.5863,15.0686,11.0004,148.9755,16.4963,8.7285
MTMR9,4.2697,4.412,3.7234,3.8389,3.373,3.296,3.4696,3.1021,4.8924,3.4812,3.5995
LEPROTL1,9.2874,11.2832,11.0393,10.6112,13.6135,6.8196,8.2208,9.2433,8.3646,8.9573,11.686
DCTN6,22.054,20.8238,20.324,19.6697,19.2974,18.0065,19.4851,17.9246,15.8098,18.1165,15.5773
R3HCC1,25.8382,23.5215,16.3829,18.0053,23.1868,23.6012,32.0289,18.6766,18.6699,19.4523,17.0161
GSR,17.0402,25.8301,24.6636,34.4664,34.5761,31.2822,29.118,27.2865,19.216,26.6729,28.2731
TNFRSF10A,0.9997,1.2973,2.3371,6.2302,4.4482,0.6777,0.5922,4.1615,2.8554,3.3932,3.8456
PPP2CB,43.4261,38.66,36.8561,35.1769,33.4308,56.9945,55.6313,34.3267,39.2938,33.1039,28.0019
ERICH1,9.4818,10.0901,12.6627,12.8753,9.5515,8.3949,9.1715,15.1431,13.9797,13.3705,11.3342
NEFM,0.0471,0.0782,1.3937,0.5036,0.4015,0.2953,0.1478,0.4475,0.1968,0.7897,0.6136
TUSC3,8.7995,8.3933,12.1628,21.6779,43.2994,4.8853,2.438,29.4752,7.4552,21.9168,26.1135
ARHGEF10,8.1581,9.6312,13.3069,8.8314,9.0549,9.6545,11.2293,11.7453,8.5386,8.353,8.2932
KLHDC4,6.4997,8.6385,10.4526,11.7715,11.9549,7.6114,6.8504,10.2635,9.3393,8.8864,10.9002
MCM4,4.6271,6.7914,7.6387,8.8615,9.8218,3.3001,3.1844,10.084,4.8111,10.312,9.7573
ADAM2,0,0.0134,0.087,0,0,0.029,0,0.063,0.0507,0.0132,0
KCTD9,9.5849,10.4927,9.9311,12.1517,9.4847,12.1931,8.5419,10.474,9.6028,10.0651,8.2735
FGL1,0.192,0.1824,1.1223,0.1101,0.036,0.2704,0.0919,0.6151,0.5735,0.6061,0.2724
ASAH1,39.9454,72.3709,76.6098,128.6193,188.6532,52.4105,45.143,102.8141,32.129,97.137,100.7404
BNIP3L,33.1591,38.2093,48.5531,52.1084,42.0817,37.7853,28.9133,60.2341,36.139,56.3773,43.9069
MAN2B1,27.766,24.8772,37.0165,44.4764,47.0391,34.2209,36.498,32.2435,21.0625,34.8543,37.6559
KCNN4,1.6381,4.4024,22.9972,55.0696,50.9271,1.9469,0.9731,45.5902,1.693,39.811,48.6856
TULP2,1.1152,0.5039,0.5222,0.2595,0.6364,0.6956,0.9745,0.3547,1.1915,0.3969,0.4817
NUCB1,112.4027,163.4035,162.414,105.8433,137.4759,109.7076,91.3905,130.7171,206.5417,104.8718,125.5226
DHDH,0.1579,0.1641,0.9777,1.4786,0.9325,0.1769,0.2644,0.9624,0.3715,0.6463,0.8824
GYS1,21.1453,18.5208,25.9996,27.9418,33.0472,19.6246,22.2715,28.0651,22.53,23.8274,33.7602
MAP4K1,0.7063,0.7148,2.3977,6.2033,2.1966,0.7984,0.5786,4.148,0.9151,3.6451,8.6571
CGB2,0.0583,0.0485,0.1256,0.9358,1.3006,0.0523,0,0.398,0,0.4295,0.5791
ECH1,121.8893,135.1508,122.9792,100.7875,113.4678,166.7118,146.441,133.674,101.808,103.0481,117.1846
HNRNPL,54.7431,53.8911,57.958,64.618,61.2679,47.8235,41.3274,70.2185,61.9748,61.6253,64.5515
NFKBIB,12.1259,14.5096,11.8849,13.4742,11.7636,11.7357,12.4541,10.3017,17.0328,10.9836,10.4989
LHB,0.1632,0.2713,0.5272,0.6549,1.1779,0.2926,0.205,0.4774,0.1706,0.5343,1.4185
CGB3,0,0,0,0,0,0,0,0,0,0,0
CGB5,0.0485,0.0806,0.0522,0.3243,1.4001,0.0435,0.0406,0.4729,0.0507,0.3969,0.4817
CGB8,0.0481,0,0.1036,0.0644,0.6314,0.0863,0,0,0,0,0
TUBB4A,0.2799,0.729,1.1252,0.5242,0.5142,0.7695,0.625,0.928,0.5072,0.3513,0.8341
SARS2,8.9091,10.9939,12.9083,17.6647,23.3081,9.922,5.8719,17.4368,7.7911,19.084,19.6732
KCNA7,0,0.0325,0.0315,0.0392,0.0512,0.0175,0,0.0761,0,0.024,0.0364
SNRNP70,180.4793,173.6012,200.6611,206.6023,196.9836,146.5955,153.0228,229.0856,186.9327,201.2617,243.8197
CLPTM1,44.0783,49.6333,46.9829,51.1292,54.9123,45.1673,43.9218,51.4718,50.6293,51.2856,51.551
RELB,2.7195,5.9719,6.5244,3.8892,4.6279,3.6321,2.7016,3.2926,19.533,3.4546,8.6183
CLASRP,43.3938,43.0787,46.694,54.8853,47.5042,42.3308,32.8541,55.2315,52.5048,46.0784,54.2957
LIN7B,8.0815,8.2222,7.9125,13.0043,10.0878,4.2562,11.5955,13.5592,3.6047,8.5128,11.1597
PPP1R37,15.3934,17.6763,30.6979,45.0358,63.7045,15.836,17.0919,41.3326,17.2298,41.6038,58.4302
FCGRT,72.3183,65.2221,83.3549,82.5676,90.9737,63.3825,52.4348,90.1021,59.481,72.6202,108.9836
PIH1D1,29.0731,32.6544,40.0894,55.8458,45.0355,28.5533,29.1659,42.5831,33.0145,37.8176,46.5692
CKM,4.8182,0.7711,0.6937,0.2758,0.1691,0.8085,3.0425,0.5529,0.7005,0.5273,0.352
ARHGEF18,9.2801,11.5607,14.8668,18.312,14.2865,10.013,11.7246,15.354,10.2808,18.6718,18.8932
PPP1R13L,4.8737,6.9651,13.1874,49.7903,55.5617,5.1521,3.9579,42.3347,4.0994,30.083,48.0555
PEX11G,4.5802,3.3736,3.8511,5.805,11.4958,3.7103,2.3216,7.4843,2.4787,5.0323,6.8859
ERCC2,6.1903,8.4364,8.1435,7.8089,9.1266,6.171,7.6698,8.3257,6.7537,6.8611,9.2502
DOT1L,5.761,4.6464,6.5568,9.4268,7.2752,6.2353,5.0505,6.6821,7.068,7.8776,7.6251
PLEKHJ1,23.8098,26.101,28.1394,35.6591,48.8119,28.1483,29.3806,35.3124,32.0575,28.8929,41.2153
SLC17A7,1.5054,0.4887,1.3434,0.7289,1.0162,1.6711,1.3088,2.8107,0.8246,0.9742,0.8191
RNASEH2A,5.7538,6.9268,5.9554,9.2472,9.0722,5.0248,5.7261,8.1261,6.2119,7.9832,10.4405
KLC3,0.4521,0.8111,1.1021,2.1649,3.1546,0.3414,0.7573,1.555,0.7714,1.3053,1.8324
CD37,4.1535,5.993,11.3128,19.196,14.0569,7.0171,6.2382,16.003,6.748,9.0487,21.8274
SF3A2,69.0446,48.3721,40.3833,55.2838,51.1148,57.3133,51.9106,62.1948,53.4311,53.8983,58.6114
AMH,0.7612,0.334,0.501,0.6506,0.5273,0.3412,1.151,0.3093,0.818,0.4327,0.3414
DKKL1,0.1179,0.5879,0.4231,0.5256,0.2063,0.4227,0.4277,0.3449,0.4108,0.1287,0.4392
LYL1,4.6534,4.3647,4.1379,2.9371,5.2933,3.0596,4.057,4.0963,4.4915,2.3638,6.1349
OAZ1,323.8822,349.126,364.5,375.272,362.2556,327.206,392.3792,336.1482,368.9584,322.1744,344.7196
TRMT1,17.7031,17.4361,20.9145,21.2912,17.1658,12.1957,14.1299,26.3923,26.3881,18.5446,22.3675
STX10,33.7931,48.1012,47.1176,68.8038,75.2671,38.8674,49.0736,59.703,32.302,56.7266,64.0133
RETN,0.0893,0.2968,0.9614,0.3583,0.703,0.2401,0.1495,0.3482,0.6534,0,0.3326
FCER2,0.3965,0.1854,0.4803,0.895,0.1951,0.9108,0.2075,0.6767,0.3627,0.2434,2.0926
DMPK,143.2147,71.0936,42.7358,32.9903,45.7323,84.929,183.7594,42.5627,41.2317,42.8013,46.1298
CLEC4M,0.0355,0.1476,0.0573,0.8311,0,0.0318,0.0297,0.0346,0.2227,0.1744,0.1543
RSPH6A,0,0.0286,0.0185,0,0.0225,0.0154,0.0288,0.1005,0.018,0.0281,0.0853
TBC1D17,58.2818,60.2381,52.1917,51.1146,44.3391,56.5604,47.5288,58.2288,59.0805,49.7446,52.6337
IL4I1,0.2308,0.1329,0.4207,0.095,0.4661,0.1592,0.1784,0.2598,0.3156,0.2762,2.1611
TLE6,0.4865,1.9346,2.5517,1.9811,3.0264,0.5121,0.4075,0.9284,5.7291,0.6581,1.1034
CCDC130,36.1057,29.7998,37.4217,38.4749,40.4575,26.4646,31.376,45.9239,33.1066,35.401,46.7569
PTOV1,60.4237,60.5901,61.6859,75.1711,67.8924,60.7739,59.4415,77.6628,52.0284,69.7676,75.4926
TLE5,0,0,0,0,0,0,0,0,0,0,0
NOVA2,1.3639,0.7559,0.8079,0.9124,1.5813,1.4063,0.514,1.2637,2.5196,1.2282,1.8633
SGTA,44.7139,36.5914,31.9788,30.2058,29.247,37.3133,42.8798,33.5972,43.4597,31.4447,35.0909
LILRB1,0.5344,1.1926,3.423,4.4026,2.1781,0.4539,0.636,2.0025,1,0.898,4.4188
MED25,29.2648,36.0936,35.1074,26.8482,30.3316,29.6344,22.9071,31.8636,25.8975,27.5058,28.9269
LILRA1,0.0894,0.3157,0.6737,0.3885,0.9089,0.0601,0.0748,0.1961,0.0934,0.2926,0.6381
SNAPC2,34.9079,27.4452,23.6029,12.1402,17.1524,21.4393,34.3784,15.2603,25.7177,14.8577,16.4812
C19orf53,49.7089,49.1703,51.5649,50.2379,57.4809,39.4757,61.285,55.3487,52.1257,49.5324,57.0718
TIMM44,33.8571,29.7972,25.5042,19.3511,18.1727,29.3992,38.1452,23.8035,31.6328,22.8094,21.4614
CCDC61,7.8322,9.3104,8.8382,10.9474,11.9369,5.9531,6.6571,11.5153,8.6543,8.4598,13.9374
IL27RA,1.2049,1.8401,2.1721,2.6632,2.0283,1.3386,0.7568,2.5291,3.2182,1.769,4.2126
ASF1B,0.419,0.5738,0.3451,2.2094,4.0441,0.7956,0.289,0.6731,0.2062,0.343,1.7449
TNNT1,0.0407,0,0.0877,0.1089,0.4275,0.073,0.2387,0.1588,0.2554,0.2,0
VRK3,10.4435,14.3918,15.6679,19.3266,21.9742,11.6952,13.0681,19.2814,17.9739,17.1324,21.2217
FAM32A,39.6056,53.8825,39.3887,48.8887,58.1666,40.1033,59.1854,41.2412,48.8344,45.3682,41.4713
PPP6R1,25.2465,32.0787,30.8041,32.0649,31.3348,31.5025,32.884,29.3373,30.3738,30.4835,32.7971
C19orf44,4.8457,4.5693,3.7905,3.8897,3.9332,4.2074,4.5921,5.4475,5.0803,3.6016,4.7195
MED26,4.7841,4.267,5.0514,6.4362,5.0479,3.3401,2.8281,5.3848,5.1006,4.2127,5.3091
OLFM2,1.4215,0.6671,1.852,2.2085,1.7454,1.3567,1.5553,1.8784,1.6063,1.2951,1.9647
RASAL3,0.6225,1.2184,3.2824,8.0679,3.8129,1.1395,0.5539,5.2366,1.4782,4.5335,12.6438
AKAP8,18.8953,18.212,20.1168,24.2799,19.7265,17.1355,13.0306,22.1521,15.7031,21.8079,21.1187
EPHX3,0.4403,0.9152,2.8217,6.8629,8.0334,0.3751,0.1106,4.724,0.2763,4.1455,5.3319
ILVBL,24.4719,30.2245,28.456,41.8557,39.1626,25.8697,26.1079,41.524,21.9391,38.8974,49.5783
ZNF419,4.9954,3.4333,4.9527,5.9109,5.0653,3.6056,4.4704,4.0805,3.6206,3.7647,5.2633
SYDE1,22.5272,28.4088,19.5874,8.1923,12.116,29.391,34.1409,15.5255,24.0082,14.1696,14.2656
CASP14,0.0136,0,0.0146,0.1997,0.1069,0,0.0568,0.0662,0.0426,0.0222,0.0337
SLC1A6,0.0248,0.0206,0.0267,0,0,0,0,0.0968,0,0.0406,0
AURKC,1.6726,1.6905,1.872,2.6326,2.5397,1.4408,2.005,1.7273,0.9259,4.081,1.8736
POP4,8.833,10.434,8.9994,9.3964,10.0174,6.5332,10.731,9.7539,11.0078,8.6854,9.7852
CCNE1,1.4683,3.1701,2.431,2.5214,3.768,1.2378,2.2574,3.9969,1.9707,2.3502,2.9122
URI1,19.4043,20.4235,21.7993,23.3063,22.8494,20.7935,20.9936,24.2159,19.6281,24.053,23.9655
PDCD5,38.8533,34.357,34.6173,35.535,33.008,34.8984,45.5539,40.9256,40.184,36.3181,34.1284
ANKRD27,22.2107,20.2258,18.9159,15.2417,14.3118,22.3793,23.552,15.7561,14.3978,17.4219,15.3273
RPS16,473.5426,402.7071,559.7755,483.4621,443.5571,467.5572,565.3112,602.7055,572.3711,545.6802,477.0996
TIMM50,14.7646,14.1643,14.3471,11.674,13.3038,12.5088,15.7548,13.769,19.758,13.3229,12.7739
