name,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12
YJL099W,1.15763406,1.184058428,1.135736664,1.204935173,1.553045352,1.164689223,1.313052138,0.812220872,1.102716565,0.974255145,0.90251716,0.992499789
YJL100W,3.860400677,4.263140917,4.166833003,3.342017492,3.485608816,2.825605472,3.447702885,2.346184929,3.674298326,2.076626738,2.291142702,2.890391827
YJL102W,3.313060681,2.011004647,1.578397194,1.459473173,1.457277616,1.251993338,1.271603664,1.023314595,2.970937411,3.109645923,2.588532885,3.46796155
YJL106W,0,0,0,0,0,0,0,0,0,0,0,0
YJL107C,0,0,0,0,0,0,0,0,0,0,0,0
YJL108C,0.925389449,0.426725725,0.347508212,0.360603481,0.395220478,0.389791479,0.528874576,0.698850294,1.005349259,0.835978786,0.808858117,0.796686451
YJL109C,1.972864707,0.61229068,1.07681193,1.390897314,2.046209057,2.196495215,2.326434533,7.628862539,6.232087533,1.955484231,1.987377127,2.894618193
YJL110C,2.141839107,1.396874269,1.572753946,1.487153411,1.688169042,1.932289203,1.838454405,3.628755728,3.569169601,2.005169074,2.152437329,2.192167282
YJL111W,2.115279952,3.145493507,3.051155409,2.852909327,2.695132494,3.115109682,3.042250554,3.678270221,3.384725809,2.624360998,2.429114699,2.494151433
YJL112W,4.170068502,2.754269044,2.225425363,1.942373594,1.857123574,2.039107482,2.124661287,1.10366869,2.998382608,2.638000727,2.960367759,3.509763082
YJL114W,0,0,0,0,0,0,0,0,0,0,0,0
YJL115W,1.67181623,1.085888167,1.433149497,1.166760504,1.348538478,1.448624293,1.677053968,1.67220056,2.874049624,3.427019914,2.034638524,2.039221883
YJL117W,3.964431922,4.712080876,5.049118837,5.058190664,4.330417951,4.457259337,4.062972943,3.911565304,4.921856324,3.498400609,3.484772682,3.409482717
YJL118W,1.509978374,1.217413664,0.987377504,0.810450415,0.672248572,0.684708337,0.834811131,0.948572656,1.114169498,1.598514835,2.132750829,1.804888447
YJL120W,0,0,0,0,0,0,0,0,0,0,0,0
YJL122W,0.783852945,0.702567418,1.272782048,1.136049887,1.190749208,1.418845971,2.002938549,8.812548557,6.318587225,1.575233301,2.106301745,2.178482692
YJL123C,5.049462477,5.390994549,6.876288732,6.281557401,7.19531997,6.03887256,6.44067653,5.980562687,6.523256222,5.366111278,4.685660601,4.551102956
YJL124C,2.673926354,2.322273294,2.337607622,2.064918677,2.014931957,1.645975034,1.97855401,2.20788916,3.209410667,2.774092833,3.16612196,2.244094372
YJL125C,0.818920731,0.789394379,1.073194245,1.083245297,1.137467901,1.119584521,1.455684225,4.342981458,2.909787357,1.136431098,1.917458733,1.8481824
YJL128C,2.614628395,2.065196117,2.36467425,2.000681043,2.036497434,2.115246813,2.456495046,2.411408822,2.860099316,2.169698914,2.519250393,1.793383201
YJL129C,1.774387558,1.201276958,1.488755902,1.311680496,1.400299152,1.45437177,1.296281378,2.150320252,1.936987201,1.191169023,1.725115379,1.880233487
YJL130C,20.25369581,15.46440442,20.01876386,17.34172249,20.3243103,19.39319229,19.92190743,21.53443845,27.90034421,16.30732186,21.9086272,21.73001607
YJL131C,1.530729492,1.268746813,0.776642084,0.838950654,1.072835346,0.871853193,0.859462241,0.525348693,1.238609095,0.994237045,0.958334784,0.969519854
YJL133W,1.449770888,0.911840975,0.81736956,0.570785215,0.688620766,0.55196931,0.839850763,2.596451123,2.578580459,1.702449044,1.314980586,1.317213535
YJL134W,2.053148905,1.922207077,1.732141932,1.557113647,1.837668419,1.409285585,1.807654142,2.628407637,4.424884081,2.409445524,2.013736049,2.354177475
YJL135W,0,0,0,0,0,0,0,0,0,0,0,0
YJL137C,2.487320105,2.805209478,2.341343164,2.389967759,2.388223092,2.364253044,2.300314307,1.435589194,1.110153615,1.342387875,1.238928517,1.667695801
YJL138C,25.46645228,19.84009616,20.02592468,20.8225867,22.03999837,23.54853948,22.99270566,34.226806,40.19104258,27.11353429,23.01923625,26.66641172
YJL139C,1.502161185,1.306878805,1.741541306,1.777932525,2.315437079,2.311949571,2.391536633,3.245067994,1.935078661,2.104981462,1.637004137,1.537375013
YJL140W,3.770442089,4.771321297,3.722660224,3.429531574,4.028656721,3.849367539,3.17795976,3.543254455,2.974342902,3.403546651,2.907779137,3.39720273
YJL141C,3.754129648,5.28611811,4.017836491,4.999964317,4.926851591,5.167093913,4.1580712,2.090060512,1.589151839,1.757497231,1.498210112,2.130658388
YJL142C,1.649114847,2.296015263,1.641455849,2.251099328,2.034641505,2.569972038,2.00257647,1.06069084,1.211890459,1.115321378,0.798207005,1.093774716
YJL143W,12.41483402,8.17212375,5.881210884,5.841425101,5.656394799,5.248491287,5.005708377,5.54622221,8.450822355,10.8293155,10.32325427,11.31273111
YJL145W,1.330034773,1.044639269,1.072354873,1.089397868,1.215938171,1.337232312,1.560573737,2.273067951,1.584566951,1.286280374,1.431695143,1.484504422
YJL146W,2.129313548,1.54358079,2.025419474,1.976493398,1.580053648,1.845769445,1.990291158,1.605162144,1.944696824,1.302486638,1.201776584,1.501881202
YJL149W,1.593705893,1.419090271,1.908532659,1.874596675,1.95538032,2.101802587,2.011181593,1.378549775,1.87306265,1.307487527,1.045247316,1.152223468
YJL151C,13.94436232,16.95968119,16.95036316,16.08816687,16.59124692,14.25972811,14.99501832,10.90128485,15.03074773,8.676581543,9.057755788,9.524051031
YJL152W,0,0,0,0,0,0,0,0,0,0,0,0
YJL153C,29.76705551,15.72418372,26.07639567,24.63803927,20.2786363,16.44918283,12.91181246,9.924857457,2.766104023,3.041632096,15.58568096,19.21415584
YJL154C,0.87727497,1.330580552,1.431362748,1.364783208,1.446137866,1.338781476,1.369026025,1.08149747,0.859936953,0.889482359,0.793668707,0.840352794
YJL155C,3.445290725,4.675199747,4.430472931,3.940598329,3.866222143,3.164635181,3.754416784,1.970154404,2.871147454,2.112490575,1.854042808,1.893728813
YJL156C,1.926398516,1.605124712,1.71222798,1.513827324,1.709319274,1.486535708,1.765913924,2.229641438,2.338265817,1.669297258,1.954175432,1.763151129
YJL157C,0.916761379,0.913575888,0.635432144,0.395878682,0.337329885,0.294475575,0.456149529,0.404708674,0.577642749,0.468797286,0.553197126,0.489217361
YJL158C,14.81167889,5.019179344,3.870526393,2.950474739,1.72204105,0.960129261,1.000605544,8.008729459,8.772032896,12.1132145,18.51193492,14.79019419
YJL159W,7.184267998,22.93572235,27.05200386,20.57684517,18.65492376,18.14497375,16.83064842,16.00237592,24.75180499,13.12003867,11.21676381,7.325799306
YJL160C,0,0,0,0,0,0,0,0,0,0,0,0
YJL162C,0,0,0,0,0,0,0,0,0,0,0,0
YJL163C,2.012170235,4.591718197,2.905846238,3.114300251,4.315543811,3.670063734,3.280194918,1.645969818,1.283832669,0.818769753,0.556043327,0.476782362
YJL164C,8.166021983,14.03100554,10.06785965,9.49537166,11.66974259,9.668082553,9.515817643,4.189299782,5.921271205,5.309934457,3.657648325,3.483909051
YJL165C,0,0,0,0,0,0,0,0,0,0,0,0
YJL166W,0.907226433,1.693472902,0.999962528,1.224516908,1.274989764,0.70598795,0.722207308,0.539340635,1.266529063,0.9806663,0.828317472,1.383606831
YJL167W,4.521251996,4.063627879,3.824589888,3.619455894,3.697553078,3.022578239,3.097417434,3.299632072,3.734384616,3.502328634,3.074463606,4.522807201
YJL168C,0,0,0,0,0,0,0,0,0,0,0,0
YJL170C,0,0,0,0,0,0,0,0,0,0,0,0
YJL172W,3.519519568,4.284344276,3.1790061,3.406356057,3.948034922,3.67249608,3.544786453,3.30540363,2.451171875,3.758384625,2.127639214,2.176005602
YJL173C,7.92717886,6.42863671,4.50622042,5.776859284,7.109289169,8.386491458,7.416208426,6.638505141,4.281300386,11.24691264,8.111769994,9.478977521
YJL174W,6.676436901,7.622966766,5.559975942,6.396632512,6.736947536,6.947083473,6.935322126,13.10988236,8.949127039,7.710387389,6.357504527,7.0188694
YJL175W,0,0,0,0,0,0,0,0,0,0,0,0
YJL176C,0.573518604,0.674656957,0.520714532,0.558581829,0.521001657,0.472250392,0.415350512,0.416111062,0.473052462,0.644957393,0.475043565,0.536713978
YJL178C,2.80241092,3.172223965,3.423999151,3.792550564,3.949372371,4.181432565,3.488269727,3.385688623,3.792216937,2.908922593,2.040317297,2.566274961
YJL179W,0.363512079,0.354342511,0.404987504,0.375165721,0.387693554,0.415102323,0.402733833,0.485944291,0.48252065,0.406418373,0.387085224,0.410888096
YJL180C,3.679269075,1.761799494,1.254197955,0.989257217,0.957354883,0.93888555,0.866664271,0.734257142,1.343499661,2.613580068,2.679557482,2.790496906
YJL181W,1.545065284,1.244136254,1.121385375,1.020354867,1.026673496,1.060686906,1.117432793,0.958221455,2.537534038,2.840635935,1.972416917,1.752581755
YJL182C,0,0,0,0,0,0,0,0,0,0,0,0
YJL183W,4.072419326,3.346914768,2.981335481,2.535103361,2.457903624,2.538064877,2.299938679,3.510963758,4.559804758,3.416808844,4.3468376,3.898780426
YJL184W,2.115368922,1.201422532,1.507502794,1.721992731,1.808235327,1.731370688,1.746813536,1.588739316,1.940794031,1.751424909,1.845661322,1.665085753
YJL185C,1.628005823,2.486083348,2.947059234,2.705549797,2.822962443,2.755385478,3.201169491,1.996010264,1.635444919,1.248917798,1.065605501,1.027301649
YJL186W,1.243566891,1.01878341,0.987979551,0.904097021,0.847024103,0.710203727,0.936339855,1.513089299,1.083309372,0.697083473,0.829503894,0.72772938
YJL187C,0.873523951,0.658233146,0.620683551,0.454667151,0.350028386,0.278761874,0.311322312,0.429196676,1.055027525,2.180419087,2.498751084,1.720825672
YJL189W,24.00954564,14.05997372,24.49457486,22.06408119,23.76319949,24.36287753,25.60382334,31.46956952,41.98760669,29.81641706,29.93176905,23.16571903
YJL190C,39.34782537,13.27803358,26.43640836,25.26056671,28.46138827,29.05882136,31.8076032,60.3460172,87.52385203,52.66572571,55.76772054,44.76007335
YJL191W,8.309536457,8.47693634,14.56812636,12.31927745,14.68921884,14.03879134,13.06155714,22.24026235,26.01442337,11.78402869,12.38850244,10.61390559
YJL192C,1.941006422,1.405575633,1.570797483,1.188952664,1.20973144,1.160568277,1.264483889,1.969936331,2.922204812,1.945969303,2.285154343,1.979792754
YJL193W,0.606129666,0.928142866,1.192491372,1.072408636,1.575331172,1.418125788,1.471920451,2.19007961,2.037670275,1.037746926,1.172492623,0.970649819
YJL194W,0.25581949,1.197034876,0.483471394,0.520402789,0.482757807,0.372337818,0.357688665,0.275942626,1.335829377,0.499071817,0.379943669,0.335262676
YJL195C,0,0,0,0,0,0,0,0,0,0,0,0
YJL196C,9.274619738,8.182662964,5.134030501,4.368358612,4.548907916,3.631348451,4.674478531,3.030908108,7.172587274,6.488832633,5.386876583,5.868599097
YJL197W,1.042001724,0.747869551,0.877869546,0.980169912,1.174000144,0.852340579,1.067332566,1.523926179,2.050702175,1.281045,1.006436209,1.480120857
YJL198W,1.935125788,1.707936088,2.522907257,2.656052589,3.192850193,3.070703824,4.901899815,17.50836277,10.04126803,3.029558659,2.866441647,3.329007308
YJL199C,2.731157621,3.816984495,3.150366624,3.052933613,3.412356615,2.835246722,2.841735045,1.971622189,1.62291801,1.54488345,1.350079854,1.39315323
YJL200C,3.836782853,0.629280468,1.47434477,2.040023804,3.281886895,4.3288908,6.045437813,11.86010806,12.09602006,7.444580873,6.161844094,7.376922926
YJL201W,0.661629001,0.436335057,0.346109202,0.344281972,0.305160662,0.319285492,0.341123044,0.276376367,0.639671683,0.678958674,0.441336503,0.580807448
YJL202C,0,0,0,0,0,0,0,0,0,0,0,0
YJL203W,0.853346387,0.569716155,0.634795974,0.5770923,0.845663806,0.902677377,0.982462625,1.125520786,0.83141913,0.893738131,0.530358225,0.677651882
YJL204C,1.544962962,1.161137959,1.013355315,1.184599102,1.326384505,1.604125659,1.544875662,1.667156378,1.25797379,1.563125292,1.01107053,1.40626367
YJL207C,2.199830612,1.956225634,1.600640873,1.915966669,1.888435881,2.31454428,1.717169265,1.658263485,2.525692463,2.416134119,1.801230947,2.226456563
YJL208C,0.88013494,0.373963068,0.258748397,0.213765105,0.178483461,0.223582775,0.182342182,1.325502534,1.018620213,1.00082469,1.128503879,1.407183886
YJL209W,0.473620514,0.64601316,0.468498279,0.396378507,0.407670786,0.36004735,0.366833816,0.633308798,0.561682006,0.480569611,0.570611964,0.510451158
YJL210W,10.34474595,12.9405934,14.57216199,13.16492112,12.89674854,13.38092709,14.20627975,9.509850501,6.739020983,4.892970562,4.417727153,5.844944477
YJL211C,0,0,0,0,0,0,0,0,0,0,0,0
YJL212C,0.351663704,0.299751269,0.337461471,0.323852609,0.327142308,0.422667225,0.44769304,1.499512394,0.969231526,0.332000579,0.269537087,0.329528928
YJL213W,1.836368601,0.697227945,0.351913213,0.298569073,0.247468804,0.226043016,0.232463022,0.168505654,0.616007229,1.275746664,0.970324179,1.240326166
YJL214W,0,0,0,0,0,0,0,0,0,0,0,0
YJL215C,0,0,0,0,0,0,0,0,0,0,0,0
YJL218W,0.968797088,0.797682047,0.621648431,0.429323028,0.374187638,0.269363309,0.323178838,0.273194532,0.593441347,0.955347558,0.960955282,0.853011628
YJL219W,0,0,0,0,0,0,0,0,0,0,0,0
YJL222W,1.322429816,1.090425372,0.94482696,0.833493094,0.755291999,0.608810206,0.641693572,0.867214242,1.142346859,1.015090466,1.051651101,0.962088267
YJL222W-A,0,0,0,0,0,0,0,0,0,0,0,0
YJL222W-B,0,0,0,0,0,0,0,0,0,0,0,0
YJL225C,30.76445007,31.81337229,27.85665067,23.54312261,26.23888397,23.25202815,22.76753044,21.56284014,39.81907526,26.73078601,29.39547157,25.45712598
YJR001W,6.861615499,5.95289739,5.455524921,5.295195738,5.16839083,4.19171826,5.739922841,3.312282165,7.217646758,3.93659838,4.776772698,5.336611748
YJR002W,0.472429156,0.280939887,0.502855808,0.649990281,0.824034492,0.772204419,0.949739098,1.887326072,2.123307864,0.460163792,0.618286828,0.67764022
YJR003C,0.57822599,0.691168457,0.599397192,0.796471814,0.925249596,0.829730054,0.848112543,0.726111015,1.484982948,0.469487567,0.625087142,0.733217458
YJR004C,0.845744928,1.09597669,1.002816479,0.807798604,0.79682674,0.881594141,0.707456489,0.461526225,0.584491233,0.405436605,0.70602419,0.717697561
YJR005W,1.706293265,1.269709746,1.165673137,0.79562821,0.883475304,0.78616629,0.615151187,0.68199869,1.367678404,0.985228101,1.25357151,1.251219829
YJR006W,0.869244337,0.968653659,0.811536074,0.629536032,0.686329186,0.675782919,0.607508898,0.541585227,0.915848792,1.044555604,1.130179028,0.901563922
YJR007W,2.858655214,2.724111795,3.188788811,2.754931291,2.710590442,2.865970055,2.724482139,5.459252675,4.380711555,2.462173621,3.275667906,2.928916931
YJR008W,10.16550128,14.8543272,18.24061902,15.66584015,15.50838184,11.20399857,11.38752588,5.685855627,3.142135779,2.870144685,4.016799688,4.138126373
YJR009C,61.702624,68.7494545,71.17140452,65.61079788,71.50605901,57.04443105,63.7621549,61.86607361,50.90903473,44.20393372,58.18975321,48.22355652
YJR010C-A,3.644663731,4.303344568,4.706077417,4.778786341,5.52875932,5.00709788,5.149755716,3.865047852,2.524259885,2.445016066,2.442514261,2.384421666
YJR010W,14.88623873,2.995563269,3.615433057,3.594926993,3.402874788,2.740764857,4.51589783,14.56305361,21.9561882,13.62947146,18.64790535,13.48133405
YJR011C,1.063849211,0.903392533,1.028536002,1.080998798,1.096311748,1.07385699,0.673280935,0.789465109,0.74824212,0.75444595,0.943244457,0.898268759
YJR012C,1.112722913,1.313809593,1.427118659,1.393495321,1.368946433,1.475771467,1.275911172,1.085283955,1.015449921,0.74181062,0.852246622,0.819104532
YJR014W,2.786641121,2.149208148,2.475009441,2.716694117,2.46820577,2.375669082,2.899655819,5.835188389,6.188515822,3.024585486,2.762836138,2.883415937
YJR015W,4.745594819,3.764078379,3.618619839,3.344914993,3.36001277,3.437503974,3.542264223,4.390107075,7.669158458,5.118285179,4.025266091,3.851347129
YJR016C,10.47062429,5.62313048,8.958440779,9.297032994,10.82545471,13.65241082,15.9107167,21.81484286,20.42377599,12.10316594,11.45188809,13.1803058
YJR017C,8.167297999,8.384030819,7.983578046,7.050125122,6.375915686,6.030653795,6.088253498,6.861063639,7.417376677,5.791604042,5.439057589,6.67399311
YJR019C,27.52344767,34.49137688,21.26963743,14.01569271,12.42768129,12.15218321,13.6038545,9.23163875,3.661689599,3.432897647,4.486828645,6.73400116
YJR020W,0,0,0,0,0,0,0,0,0,0,0,0
YJR021C,1.645683765,1.921921213,1.78281947,1.565660437,1.44387881,1.697966258,1.588486036,1.027544042,1.230910261,1.346727729,1.243516048,1.142343759
YJR022W,1.219158967,1.713596304,1.096350312,1.19684422,1.651817282,1.528827786,1.203808824,1.04850171,1.076235175,1.4063344,0.876078725,1.119186183
YJR023C,0,0,0,0,0,0,0,0,0,0,0,0
YJR024C,6.488564014,4.817656994,4.199404876,4.233166695,4.59168911,4.93626976,4.898924192,7.919102509,6.45962286,5.750380993,4.638363043,4.819557985
YJR025C,13.88251241,12.68397267,14.79138978,13.92374992,19.22288322,20.8363711,20.90832074,20.48956553,10.37419891,11.62677606,10.95376873,10.24958515
YJR027W,0,0,0,0,0,0,0,0,0,0,0,0
YJR028W,0,0,0,0,0,0,0,0,0,0,0,0
YJR029W,0,0,0,0,0,0,0,0,0,0,0,0
YJR030C,1.050404072,0.523067921,0.375268708,0.289447323,0.386700461,0.340601812,0.290106128,0.250735097,1.525135935,2.307920416,1.46651119,1.159898996
YJR031C,2.028103193,1.27829814,1.414467971,1.229971329,1.57699728,1.564911167,1.435652494,1.60305945,1.996335069,2.213054101,2.119525115,2.551683823
YJR032W,0.636806826,0.46639661,0.557280511,0.563105275,0.648092369,0.568336606,0.573826402,1.057282169,0.610420584,0.576428066,0.480670601,0.661922544
YJR033C,1.627115131,2.086315672,2.047286908,1.884550214,2.178203424,1.711021503,1.490126292,1.117067814,1.103860974,1.127796392,0.956944307,1.105799039
YJR034W,5.365613222,3.048719485,1.716083646,1.584194581,1.898531715,1.524446805,1.414345741,0.977576335,2.008656959,2.82159392,2.646869024,3.402520021
YJR035W,0.916785896,0.840561648,0.988339603,0.771898588,1.094487389,1.052822987,1.108873029,0.813060214,0.762033145,0.599122385,0.419650589,0.542785972
YJR037W,0,0,0,0,0,0,0,0,0,0,0,0
YJR038C,0,0,0,0,0,0,0,0,0,0,0,0
YJR040W,0.823297302,0.685899566,0.988739014,0.716906995,0.763036271,0.74578315,0.685743312,0.862872223,0.579057296,0.65861391,0.820100844,0.755835156
YJR041C,0.32122006,0.137466192,0.295894777,0.202284872,0.307143489,0.363891473,0.432234377,1.299788594,1.265258154,0.372592439,0.580128471,0.526435872
YJR042W,3.437045018,2.722127676,3.584036748,2.820276976,2.941387494,2.489384651,2.32183671,3.426118692,4.63845714,2.624246915,3.42118303,3.056209485
YJR043C,0,0,0,0,0,0,0,0,0,0,0,0
YJR044C,14.39100551,16.7798322,18.93763606,15.81187153,16.49317296,13.33864753,14.71165434,10.24912198,6.13437446,7.108355681,7.73307848,6.946141561
YJR045C,6.827965419,6.884544691,4.559689999,4.054053068,4.437960625,3.080884258,3.881835699,2.522338986,4.317526102,6.507210414,8.197584629,6.429244836
YJR047C,0.450731755,0.371986896,0.494176646,0.350343376,0.419660151,0.392292092,0.53995654,5.082081616,3.07897532,0.381326,0.446357836,0.289181133
YJR048W,40.79145686,33.30495072,24.52263705,14.99222501,9.413143159,6.757792314,6.445789814,6.14661328,26.33151913,24.44437981,32.7080733,31.58188502
YJR049C,1.176789721,1.495965203,1.747434497,1.817349871,1.772959431,1.583459735,1.537003517,1.44408985,1.386972666,0.960617423,0.953417261,1.010925512
YJR050W,0.908800821,1.025436083,1.3328348,1.29643484,1.388620337,1.465787808,1.386906783,1.583182255,1.711722374,1.161723375,1.054400106,1.00748678
YJR051W,2.397159417,2.142886559,2.094794552,2.233011564,2.06545202,2.220866879,1.919117888,2.22508494,2.739146233,2.549212019,2.174700737,2.237719377
YJR052W,2.137090921,2.84529384,2.920356274,2.936158339,3.147948424,3.142896414,3.399426381,3.89136823,3.114991427,2.312107166,1.886304299,2.238392989
YJR053W,0,0,0,0,0,0,0,0,0,0,0,0
YJR054W,0.731686413,0.631566445,0.59708176,0.594405492,0.489912838,0.542867521,0.477357984,1.366237839,0.673935831,0.968356182,0.834547013,1.093692859
YJR055W,0,0,0,0,0,0,0,0,0,0,0,0
YJR056C,0.833752731,1.357439161,1.579565326,1.235086958,1.315502206,1.374910315,1.278107126,2.154902478,1.430252452,0.64701576,0.61297815,0.715910156
YJR057W,0.940053086,0.938996056,0.799609979,0.777147552,0.994215747,0.976162334,0.679069479,0.670523167,0.94697392,1.157306214,1.084038516,1.06784604
YJR058C,3.10669295,2.895277341,2.566038966,2.581500848,2.817536831,2.937005599,2.136223992,2.13035051,2.879024823,3.208398024,2.946354707,3.131047487
YJR059W,5.152607282,5.56327645,4.295470953,4.252767404,4.300088883,4.388076941,3.741264423,1.976191282,3.149863005,3.267577092,2.315505425,2.642008463
YJR060W,0.939153691,0.731723209,0.654467017,0.822563191,0.789644738,0.834320029,0.759345571,0.662791054,0.585627874,0.60233446,0.451315313,0.590118726
YJR061W,0.927086731,1.479581078,1.14331003,1.622922222,1.524284283,1.713887771,1.380518039,1.171111405,0.419842313,0.654677093,0.448898703,0.635721107
YJR062C,0,0,0,0,0,0,0,0,0,0,0,0
YJR063W,0.429756224,0.479575197,0.899650971,0.668765108,1.108627757,1.130556266,1.353307525,7.134982029,4.630238197,1.461085995,1.470452269,1.479367733
YJR064W,6.256361961,7.281059106,7.573108196,6.433801492,7.733343442,7.529376984,6.749829769,11.40205161,9.563078562,7.453480403,6.470474243,7.213957627
YJR065C,8.220439752,10.62702624,8.891009013,7.540737628,7.376802921,6.602524281,6.391069571,4.507653077,5.690968275,5.992771307,5.268727303,5.38605388
YJR066W,2.320302049,2.006792267,1.539747357,1.914719423,2.281604648,1.705874244,1.312250058,1.202076912,2.128647169,1.646069844,1.215331415,1.797341267
YJR067C,1.08073318,0.896401803,0.883609195,1.060101906,1.478809317,1.359978438,1.161431948,2.007103284,2.136855006,1.552688599,1.157200039,1.541258137
YJR068W,2.204734365,2.0700049,2.091319243,1.621447921,1.97095112,1.753379861,1.837458412,2.240143776,2.210211397,1.629910151,1.206789911,1.777136246
YJR069C,2.33327655,1.386461059,1.230017265,1.243778288,1.170251409,1.047127763,1.329401215,2.763278087,3.603460232,2.018796484,2.061822772,2.824094614
YJR070C,2.946373622,1.351066669,2.449689865,2.853244185,2.958813508,3.041451295,4.976727962,16.0397118,15.68603722,3.33804965,3.873110215,4.927848816
YJR072C,1.717458089,1.865318775,1.940777023,2.309976657,2.454918385,2.311994831,2.628669024,4.570739031,4.360307932,2.204662999,2.226025661,2.157124082
YJR073C,27.46192042,19.84857368,23.69797071,18.76888466,19.53365898,16.98368645,13.859327,12.45502949,4.764772018,8.331957737,19.59297816,21.08625793
YJR074W,3.186263561,2.212592602,2.711449941,2.502048016,2.842722019,2.817063888,2.483068943,2.571726561,1.507005652,2.026008526,3.446182728,3.060403426
YJR075W,1.003429532,0.916893343,1.094534278,1.099738439,1.066087564,1.109720528,0.940387905,1.604816874,1.639772058,1.157716533,1.621529261,1.26732262
YJR076C,4.586189906,3.876325449,3.348922888,2.557545145,2.298295418,1.931304296,2.470473608,2.905555248,3.086954037,3.24156332,5.567409197,4.783964078
YJR077C,55.6200587,40.81018575,31.50773938,23.61919085,21.34388256,16.23145008,19.47677421,27.19215329,42.3748633,37.71259181,45.63237126,41.34133657
YJR079W,0,0,0,0,0,0,0,0,0,0,0,0
YJR080C,5.899064223,4.517940283,2.798199733,2.325436751,2.194052776,1.784642339,2.004203002,2.120535572,4.115110755,4.446290891,5.090436776,5.008275668
YJR082C,0.944223007,1.009000242,1.225424926,1.364790559,1.571118156,1.495009502,1.422500253,1.480338494,1.204139332,0.876789172,0.927071174,0.943328897
YJR083C,0.679371913,0.900011003,0.929352164,0.843328377,0.867133081,0.742542962,0.821763953,0.611116409,0.451869875,0.541965147,0.539916128,0.581751664
YJR084W,0.570981274,0.841749609,0.763605793,0.642455459,0.719219844,0.579060912,0.661695858,0.653820892,0.608969023,0.504118651,0.501781921,0.617669821
YJR086W,0,0,0,0,0,0,0,0,0,0,0,0
YJR087W,0,0,0,0,0,0,0,0,0,0,0,0
YJR089W,1.372487227,0.926820775,1.042118231,1.048065086,0.981694996,1.04805847,1.065378269,0.973337293,0.988577683,0.938594898,0.919836024,1.228897333
YJR090C,2.374669393,3.003370603,2.908444564,2.613240083,2.802329858,2.958493869,2.688864072,2.178139925,3.052767277,2.53073732,2.298775951,2.354424715
YJR091C,2.844982068,3.57533288,3.396880945,3.209597746,3.02957503,3.306222041,2.751701037,1.690179467,2.306857944,2.116918166,1.768848896,1.749385357
YJR092W,4.549502929,3.187079827,2.646702449,1.763419171,1.522299826,0.461669107,0.221350402,0.35264488,0.598907828,0.850203475,1.629899065,2.583685557
YJR093C,0.825880607,0.943029781,0.755391836,0.895111223,1.041471362,0.978317598,0.968871077,1.014098982,1.280664285,0.831961989,0.761601786,0.740201334
YJR094C,2.222585241,7.320979595,6.58096981,6.987948418,6.600199381,5.675811291,4.470299403,2.232574979,0.837156276,0.781363527,0.599559506,0.533848663
YJR095W,19.15920607,19.68097687,13.53740756,11.10253286,9.577830316,9.902739844,6.955020587,6.377151966,3.351170341,6.182855288,7.741606077,8.605317116
YJR097W,0.662483772,0.454750776,0.568562051,0.686467369,0.839782397,1.063199719,0.911105335,3.383035938,2.00666072,1.026425282,1.10440284,1.181047578
YJR098C,1.05758516,1.009483119,0.73970439,0.676634789,0.611567855,0.530163904,0.38793836,0.350660697,0.487012843,0.450406154,0.367950112,0.540421128
YJR099W,1.264947971,1.468139291,1.099883437,0.936603228,1.111714502,0.772059937,0.651246945,0.595890423,0.40047135,0.492663473,0.403255031,0.53551212
YJR100C,3.946529786,2.585116466,1.846066236,1.825327555,2.365852753,2.001798153,1.83718884,2.048890193,3.213799556,3.409926653,2.816515684,3.318149169
YJR101W,4.489410559,1.641507149,0.779650191,0.560058335,0.674439033,0.583460073,0.422310154,0.79248929,2.408154488,3.18268156,2.594380816,3.811374823
YJR102C,2.49179705,2.213172475,2.006437222,2.142588019,2.284857909,1.943531513,1.802295407,1.525718013,1.835441013,1.581081351,1.235000849,1.599528312
YJR103W,5.467884859,9.041352272,6.515849749,6.032123725,5.548631668,4.234177351,4.206734578,2.920366605,4.680623055,2.90420707,3.191129525,3.773738782
YJR104C,39.86289596,47.3218689,42.33711752,48.32981491,42.47520892,38.03527069,38.86297353,26.66674296,35.49555079,21.69050217,27.38989703,28.53067207
YJR105W,25.59113375,10.47069931,13.48953088,14.00484562,12.29984474,10.9758412,12.52511756,20.41488616,33.68403054,16.11318811,21.86977959,22.32340812
YJR106W,0,0,0,0,0,0,0,0,0,0,0,0
YJR108W,0,0,0,0,0,0,0,0,0,0,0,0
YJR109C,7.243330796,7.419947783,12.4634552,9.798576037,14.39771875,15.10770035,15.05179755,11.01053492,6.418003877,5.374687433,8.445712725,7.849242687
YJR110W,0.782564263,1.005218804,1.025816639,0.880299568,0.88915503,0.780775269,0.721903086,0.58751301,0.686698953,0.684870044,0.892196953,0.85078152
YJR112W,1.509414891,1.471193115,2.099587122,1.630819281,2.303169211,1.598463138,2.405062,3.019265175,0.756362577,1.203502933,2.198489348,1.796485265
YJR113C,18.03250917,11.73701922,7.694951693,6.066452344,6.019559701,4.968080521,6.321419557,5.029100736,10.00907485,11.48946222,13.28155995,11.62853591
YJR115W,1.722444097,1.531700452,1.212642113,1.397761385,1.613908807,1.86951077,2.167896231,1.167387088,2.51963381,1.04710714,0.713769813,0.567313463
