,SC
1669,0.0
1670,785.6048880000001
1671,1.9622708666666668
1672,13480.53848
1673,20.277394666666666
1674,18.7510045
1675,53.33642299999999
1676,0.0
1677,4054.52822
1678,2.4339240200000005
1679,72818.7566
1680,13624.141946
1681,1.67628712
1682,4592.62932
1683,0.0
1684,54.54905433333334
1685,59.461792
1686,1054986.758
1687,25847.7224
1688,21.601509980000003
1689,1.8311949
1690,29722.892499999998
1691,357.491654
1692,174.490174
1693,211.08690333333334
1694,59107.489
1695,0.0
1696,6644.4739
1697,1792.8135200000002
1698,0.0
1699,0.0
1700,65736.3244
1701,833.354852
1702,4323.94844
1703,19375.7437
1704,2.60329684
1705,1.5427271000000002
1706,89.42420999999999
1707,37.20918759999999
1708,27403.2124
1709,1.7487527800000002
1710,1.651721
1711,0.0
1712,0.0
1713,11.875540199999998
1714,0.0
1715,304.52810200000005
1716,256.82507655999996
1717,0.0
1718,0.0
1719,180.0311916
1720,1115.3545
1721,6374.13368
1722,1265.9280887500001
1723,0.0
1724,1.6354411000000002
1725,0.0
1726,387.56651
1727,2825.9770679999997
1728,12.452933999999999
1729,318.06050175
1730,8264.10802
1731,7.6394457
1732,961.2928079200001
1733,0.0
1734,64.99993959999999
1735,148.3333632
1736,2094.160014
1737,16393.99676
1738,18604.89462
1739,13642.111780000001
1740,49.65226080000001
1741,1570.970384
1742,1.7728047249999999
1743,4374.8587800000005
1744,174.0298963
1745,145.917765
1746,21399.5446
1747,2.5852155
1748,0.0
1749,304.914042
1750,0.0
1751,7.507155699999999
1752,0.0
1753,58789.0122
1754,381.4291144
1755,122.14712
1756,9419.778075
1757,8094.48836
1758,41.15730333333334
1759,0.0
1760,50496.694599999995
1761,2217.2701333333334
1762,2.15782116
1763,0.0
1764,40692.34133333333
1765,33176.773452
1766,5.0184555
1767,2.65666828
1768,804.32062
1769,53.20483459999999
1770,1.67387054
1771,0.0
1772,1623.3149100000003
1773,136.237368
1774,1.8735514
1775,4160.914406666667
1776,1669.7549800000002
1777,370.510912
1778,0.0
1779,7.606993439999999
1780,0.0
1781,59.30974080000001
1782,680.831202
1783,4.987053800000001
1784,1170.6762059999999
1785,1015.4199624999999
1786,1570.8670399999999
1787,0.0
1788,6775.81502
1789,2113.048094
1790,12.6430127
1791,511.75750800000003
1792,0.0
1793,0.0
1794,20475.462460000002
1795,0.0
1796,305.154876
1797,1.7984460599999998
1798,11.92359294
1799,823.1145779999999
1800,21.978012839999998
1801,24.962068075
1802,0.0
1803,1259.37509254
1804,18203.594600000004
1805,1.66927598
1806,87.1761094
1807,27.939616519999998
1808,2779.4559199999994
1809,65.88312280000001
1810,1622.2579800000003
1811,2175.217122
1812,6.03655878
1813,324.26614499999994
1814,1588.4345134
1815,24510.9408
1816,2374.5825666666665
1817,5.18126944
1818,847.101376
1819,150.73342399999999
1820,63.74236933333333
1821,0.0
1822,2.4938982000000003
1823,1548.7349333333332
1824,17.118694249999997
1825,8.235126166666667
1826,1.5419792333333333
1827,1.54203468
1828,1466.9744666666666
1829,72.614918
1830,0.0
1831,0.0
1832,1891.1588
1833,12.6430308
1834,0.0
1835,0.0
1836,208911.2218
1837,0.0
1838,0.0
1839,0.0
1840,60.8635085
1841,22.6324252
1842,716.5579032
1843,119.0998128
1844,0.0
1845,15657.444399999998
1846,92.1120875
1847,8638.82204
1848,3.65715385
1849,305.93035180000004
1850,20.819933819999996
1851,1801.8896659999998
1852,42.3638866
1853,0.0
1854,385.5684533333333
1855,0.0
1856,29.25931633333333
1857,150.313025
1858,0.0
1859,1998.06266
1860,0.0
1861,3781.2563600000003
1862,0.0
1863,862.7008999999999
1864,49.159432
1865,63.01988659999999
1866,242.17019799999997
1867,31964.2022
1868,2381.2448400000003
1869,0.0
1870,326.02517824999995
1871,4.278952939999999
1872,178.09593420000002
1873,464.3796866666667
1874,4002.399065999999
1875,0.0
1876,9458.830680000001
1877,41.45314140000001
1878,0.0
1879,0.0
1880,241.120397
1881,0.0
1882,294.49636599999997
1883,1713466.4000000001
1884,44776.817200000005
1885,14053.66862
1886,40802.77966666667
1887,12975.8426
1888,280123.966
1889,14.987984800000001
1890,381.79548200000005
1891,132.80051969999997
1892,1.5378571333333333
1893,748.720962
1894,3065697.668
1895,48886.1656
1896,9.071190666666666
1897,1.8760298599999998
1898,68.4691688
1899,3026.89182
1900,1383.7653
1901,217.86954800000004
1902,2561.1770800000004
1903,1583.5104000000001
1904,2.17458922
1905,37733.74130079999
1906,58.58893788
1907,39876.829099999995
1908,2078.75708
1909,0.0
1910,4.717572800000001
1911,16.6013618
1912,200.4240166666667
1913,0.0
1914,2.04871312
1915,21482.71042
1916,1013.112312
1917,80.9869
1918,200.78400200000002
1919,0.0
1920,9.266760860000002
1921,2378.7141400000005
1922,0.0
1923,16058.509333333333
1924,0.0
1925,912.0829600000001
1926,86.0146028
1927,369.6535874
1928,0.0
1929,0.0
1930,2.2843939
1931,31069.9355
1932,0.0
1933,0.0
1934,0.0
1935,3.5768613
1936,1.5412564
1937,804.85426
1938,28.096588000000004
1939,0.0
1940,19837.154666666665
1941,53655.269539999994
1942,0.0
1943,2764.1229799999996
1944,3272.9886208
1945,33.770585999999994
1946,0.0
1947,0.0
1948,0.0
1949,337049.6546
1950,160.8055942
1951,75.04060000000001
1952,17.6747468
1953,2.6111607666666665
1954,2.76325875
1955,3.7433889999999996
1956,3.57685636
1957,0.0
1958,165.701709
1959,520.855946
1960,4.132241766666667
1961,0.0
1962,3.05535738
1963,42.82427099999999
1964,174.1642148
1965,0.0
1966,0.0
1967,1.5430840000000001
1968,340.16661660000005
1969,6.0869897
1970,2658.04925
1971,154.8157314
1972,918.2895679999999
1973,113.86191466666666
1974,488.66416399999997
1975,0.0
1976,3.8320487666666665
1977,1.82973825
1978,11164.7293
1979,1248.0721188
1980,0.0
1981,7949.742759999999
1982,75.72052920000002
1983,48.6793356
1984,0.0
1985,1469.1870999999999
1986,3135.9301511999997
1987,0.0
1988,0.0
1989,0.0
1990,5.798301766666666
1991,41.7218174
1992,0.0
1993,3277.733
1994,4.796969300000001
1995,7.429858000000001
1996,4.38423
1997,1767.1931333333334
1998,11.722636099999999
1999,0.0
2000,45969.8328
2001,2.8011727333333334
2002,0.0
2003,2091.278574
2004,226.58543077999997
2005,434.42960000000005
2006,1.83173834
2007,9.67720908
2008,5093.880459999999
2009,0.0
2010,856.027254
2011,0.0
2012,61.64933400000001
2013,43.219717
2014,0.0
2015,0.0
2016,0.0
2017,173.85057799999998
2018,19589.25226
2019,184.96542
2020,0.0
2021,2807.9012000000002
2022,11.59543098
2023,0.0
2024,0.0
2025,664582.2079999999
2026,7.177479979999999
2027,3.2674537
2028,1838.8892700000001
2029,0.0
2030,0.0
2031,10297.72258
2032,0.0
2033,0.0
2034,406.07203250000003
2035,0.0
2036,0.0
2037,21.4937234
2038,0.0
2039,113.786638
2040,5744.3523399999995
2041,76.70249426
2042,128.319238
2043,0.0
2044,12875.36232
2045,7078.04002
2046,149.0316486
2047,1369.669608
2048,111.03760179999999
2049,50902.654800000004
2050,115.78896999999999
2051,1.5501183
2052,0.0
2053,1410.4783
2054,0.0
2055,3263.47796
2056,0.0
2057,0.0
2058,4.7969822
2059,0.0
2060,4827.081233333333
2061,0.0
2062,0.0
2063,120.57421000000002
2064,0.0
2065,0.0
2066,209.491223
2067,0.0
2068,0.0
2069,0.0
2070,27242.7332
2071,1251.35046
2072,2171.2608333333333
2073,629.040892
2074,96.16664999999999
2075,29836.0152
2076,117.75374159999998
2077,417.1944460000001
2078,19.430827600000004
2079,5.358670333333333
2080,196.59615060000002
2081,0.0
2082,0.0
2083,252.51484399999998
2084,1391.4779646
2085,932.7331928000001
2086,141.51660366666667
2087,3.7215004
2088,809.59105998
2089,135.84373
2090,0.0
2091,923.4586083
2092,5.85529868
2093,0.0
2094,2.7080526999999996
2095,6.056786499999999
2096,19.659976
2097,0.0
2098,0.0
2099,0.0
2100,28814.389199999998
2101,2.14762514
2102,0.0
2103,0.0
2104,4549.23696
2105,370.161338
2106,4028.86626
2107,1246.8090399999999
2108,0.0
2109,0.0
2110,10877.505000000001
2111,0.0
2112,1570.8671000000002
2113,0.0
2114,27.665411
2115,0.0
2116,9.840161599999998
2117,933.05081
2118,0.0
2119,0.0
2120,0.0
2121,88.14470333333333
2122,33.747474800000006
2123,572.013466
2124,3686.1677226599995
2125,635.2225336
2126,67.10365393999999
2127,55599.791800000006
2128,0.0
2129,9233.798666666667
2130,48503.626
2131,4.3023392199999995
2132,2057.091214
2133,2.09043906
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,175185.0868
2139,15.504792140000001
2140,50.07929733333333
2141,5030.22804
2142,180.258892
2143,370.69869800000004
2144,52.685167
2145,0.0
2146,93.0363336
2147,0.0
2148,181.22235700000002
2149,18845.1442
2150,0.0
2151,25.544356333333337
2152,988.72366
2153,9.210045866666666
2154,0.0
2155,0.0
2156,2.6209975599999997
2157,0.0
2158,0.0
2159,0.0
2160,3310119.6333333333
2161,0.0
2162,0.0
2163,0.0
2164,20388.711600000002
2165,3.6859266249999996
2166,341.250528
2167,795.6947640000001
2168,0.0
2169,0.0
2170,25959.713333333333
2171,184.77102564
2172,2841533.232
2173,0.0
2174,1150.768731
2175,4559.9353
2176,0.0
2177,0.0
2178,370.481412
2179,0.0
2180,1127.40601746
2181,1.8872351333333333
2182,39.38127540000001
2183,4404.51028
2184,319.319754
2185,1.7977535599999999
2186,699.780702
2187,779.6647700000001
2188,0.0
2189,614.82371
2190,6741.59375
2191,28.500946
2192,9857.751919999999
2193,5556.53194
2194,8743.281120000001
2195,0.0
2196,360687.25200000004
2197,576226.27
2198,173.494536
2199,0.0
2200,5.869909033333333
2201,391.19099399999993
2202,0.0
2203,0.0
2204,567.56115275
2205,2583.638825
2206,7320.027496000001
2207,1243.22324
2208,633.814842
2209,17.07858014
2210,0.0
2211,6070.431419999999
2212,246.18635000000003
2213,1.88837652
2214,20.349908
2215,1108.7744360000002
2216,63.03612233333333
2217,0.0
2218,320635.692
2219,21.247204700000005
2220,0.0
2221,5.443819840000001
2222,3314.15852
2223,1350.533132
2224,132.58710738
2225,129.40108
2226,46.043334400000006
2227,1.649727
2228,77.8154935
2229,0.0
2230,2812.06328
2231,295.14295400000003
2232,263.271796
2233,0.0
2234,2544.2946666666667
2235,41.443373
2236,3617.52592
2237,0.0
2238,0.0
2239,0.0
2240,857.04756
2241,1629.8911
2242,0.0
2243,232.81514420000002
2244,367.75382579999996
2245,2.4585692000000003
2246,0.0
2247,37631.37118
2248,2614.53568
2249,1.54264238
2250,1084.132824
2251,4.31434954
2252,1679.79625
2253,5.4373542
2254,28420.629400000005
2255,1570.86714
2256,32.3177414
2257,0.0
2258,1.5415628333333335
2259,852.6822232000001
2260,39998.48514
2261,9350.52292
2262,35.84675198
2263,166.947679
2264,6155.350540000001
2265,108651.624
2266,0.0
2267,2334.86054
2268,0.0
2269,0.0
2270,169.24186
2271,1205.415816
2272,0.0
2273,64.9999574
2274,213.39450025
2275,0.0
2276,1864.235706
2277,537.261836
2278,1551.0412800000001
2279,368.845228
2280,397.21362739999995
2281,12.64301
2282,0.0
2283,235.43827339999999
2284,0.0
2285,18.6730496
2286,4.138542833333333
2287,9141.20688
2288,939023.0540000001
2289,935.5246625
2290,0.0
2291,0.0
2292,2.0193871666666667
2293,0.0
2294,5113.0376
2295,22.191731400000002
2296,4.48032746
2297,7.347678849999999
2298,0.0
2299,283.01019660000003
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,10240.386999999999
2306,63.792537200000005
2307,0.0
2308,557.57458
2309,119.54872459999999
2310,37.1154888
2311,425.9169836
2312,1802.3640000000003
2313,3.7898296333333334
2314,570.8497179999999
2315,88.52486333333333
2316,3.90724104
2317,1383.76529
2318,0.0
2319,3305.7201
2320,2.2745962000000004
2321,0.0
2322,0.0
2323,0.0
2324,4724.45438
2325,4.522206533333333
2326,13.74460976
2327,0.0
2328,267.499664
2329,368.70532879999996
2330,0.0
2331,1.6334698999999997
2332,57.4552376
2333,5.63775414
2334,284.7689433333333
2335,0.0
2336,0.0
2337,34.516253
2338,4162275.2
2339,52.58646220000001
2340,2640.69394
2341,0.0
2342,4.656544
2343,0.0
2344,0.0
2345,52.81757
2346,0.0
2347,1158.368504
2348,178.37493666666668
2349,582.8153366666667
2350,9.76417964
2351,795.4190633999999
2352,0.0
2353,0.0
2354,412.90997200000004
2355,10.0113158
2356,476.19926999999996
2357,0.0
2358,0.0
2359,1.9025764600000001
2360,563.644142
2361,186387.2872
2362,0.0
2363,342.42107480000004
2364,0.0
2365,0.0
2366,4245.135648
2367,142.567648
2368,0.0
2369,29.495843999999998
2370,46.4447364
2371,325.185418
2372,0.0
2373,253.39507199999997
2374,0.0
2375,1090.9553333333333
2376,4202.617094
2377,0.0
2378,0.0
2379,2011.2614959999999
2380,1.6044116666666668
2381,16.5001776
2382,4.971655366666666
2383,0.0
2384,40.1464378
2385,21.2792506
2386,0.0
2387,23872.217200000003
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,1.54050156
2393,2576.0660199999998
2394,721.7141333333334
2395,3190.12438
2396,84.41209225
2397,167.911249
2398,3.2971193999999997
2399,10.016376900000001
2400,1282.5168159999998
2401,578.037086
2402,27.76631
2403,2838.3002175
2404,3.28536284
2405,37600.28764
2406,9.03910446
2407,38.26888759999999
2408,0.0
2409,1381.3419079999999
2410,0.0
2411,0.0
2412,72.8301994
2413,3940.7677799999997
2414,1.5716656666666668
2415,7.91832948
2416,172606.5564
2417,6008.249180000001
2418,4.8869202000000005
2419,2.1483116250000003
2420,0.0
2421,172.9736
2422,0.0
2423,300.747416
2424,1613.7637659999998
2425,970.0458839999999
2426,39091.603
2427,1533.91602
2428,47180.2168
2429,200.4240166666667
2430,168.53836579999998
2431,0.0
2432,83.6978824
2433,990.55164
2434,78.8802534
2435,6.2885544599999985
2436,0.0
2437,2952.9552838000004
2438,25311.89794
2439,0.0
2440,0.0
2441,12811.15252
2442,0.0
2443,0.0
2444,8.5109054
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,4107.741323
2451,834.6464272
2452,20449.598
2453,182.1554256
2454,2.4757085400000003
2455,7824.556613333334
2456,480.1009480000001
2457,9217.27894
2458,66.21070879999999
2459,1917.4881
2460,0.0
2461,0.0
2462,173.26795333333334
2463,0.0
2464,1396.6311666666668
2465,259.5236398
2466,1383.76529
2467,56.9972936
2468,5939.68704
2469,1.54281146
2470,150.313
2471,153483.43080000003
2472,0.0
2473,1.75688632
2474,1891.158825
2475,0.0
2476,5.33544288
2477,78.662545
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,3.4999553800000003
2483,0.0
2484,0.0
2485,14.250457999999998
2486,781.583835
2487,311.950765
2488,2368.73858
2489,179.95247680000003
2490,78661.28375
2491,0.0
2492,1948.9499739999999
2493,287.79891899999996
2494,112.178885
2495,21902.8572
2496,482.832442
2497,0.0
2498,70.45963980000002
2499,77378.29980000001
2500,8.45326492
2501,14.251028879999998
2502,132.988627
2503,0.0
2504,207.0286962
2505,189.854308
2506,11.022965199999998
2507,231.02609999999999
2508,212752.84980000003
2509,0.0
2510,1.54333896
2511,468.20869400000004
2512,140.3417892
2513,1207.4375499999999
2514,0.0
2515,3.62950302
2516,3.00323986
2517,0.0
2518,3777.47056
2519,0.0
2520,288.50198600000004
2521,0.0
2522,346.430208
2523,13.969795260000001
2524,0.0
2525,116.0013716
2526,146.12228079999997
2527,2966.6014999999998
2528,64.99994519999998
2529,1891.158825
2530,4291.5495
2531,450.16768999999994
2532,0.0
2533,14.638617199999999
2534,1412.61143
2535,3887.1406
2536,2.66000608
2537,0.0
2538,376267.63659999997
2539,9.4407242
2540,18.2194624
2541,131.2677042
2542,544.313685
2543,1.543027
2544,144796.7324
2545,0.0
2546,855.0884875
2547,8170.727800000001
2548,70.22987875
2549,0.0
2550,47.30896899999999
2551,39.271332625
2552,3.30580974
2553,1806.1694799999998
2554,14970.89308
2555,0.0
2556,0.0
2557,7774.3436
2558,1105.560264
2559,1288.6204356
2560,5.33543296
2561,1.543077
2562,30468.3886
2563,0.0
2564,0.0
2565,21090.37728
2566,48.4632302
2567,296.640276
2568,0.0
2569,15717.2942
2570,479.7166066666666
2571,505.89909800000004
2572,325231.7358
2573,54.338889800000004
2574,97929.5034
2575,1.5430624
2576,0.0
2577,46.4959846
2578,4347.3204000000005
2579,0.0
2580,1.5939518
2581,7588.3359199999995
2582,3.083914525
2583,12636.46606
2584,0.0
2585,18837.5376
2586,8.95291294
2587,29800.485259999998
2588,12.7572305
2589,16.8463492
2590,584.78485
2591,2026.9792200000004
2592,2.3381347750000003
2593,162288.85
2594,0.0
2595,433.3011166666667
2596,0.0
2597,629.04088
2598,0.0
2599,0.0
2600,240.467962
2601,0.0
2602,0.0
2603,1427.59148
2604,0.0
2605,58.98864960000001
2606,59.4916865
2607,0.0
2608,19336.8638
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,14.056313399999999
2618,3137.9698288399995
2619,1.5971281400000001
2620,17.6578035
2621,0.0
2622,0.0
2623,14.080032666666666
2624,709.939608
2625,0.0
2626,21.8196844
2627,1383.76529
2628,5.503371700000001
2629,20.939884666666668
2630,7.811561
2631,82.07790120000001
2632,2.4341720000000002
2633,3.49996504
2634,29583.0504
2635,61.876783999999994
2636,0.0
2637,6.27790125
2638,0.0
2639,16.846354400000003
2640,10577.412
2641,394.1367625
2642,816.0853500000001
2643,507.82630660000007
2644,0.0
2645,4551.0549599999995
2646,0.0
2647,945.1201599999999
2648,0.0
2649,22240.6264
2650,0.0
2651,976.5195333333332
2652,2.1780542
2653,111.03763899999998
2654,0.0
2655,5.069854099999999
2656,0.0
2657,1.5481897333333332
2658,196.68221720000003
2659,0.0
2660,4213.989879999999
2661,27.904478800000003
2662,44.453534919999996
2663,0.0
2664,0.0
2665,0.0
2666,5.21171775
2667,58677.907660000004
2668,0.0
2669,0.0
2670,143.08541079999998
2671,2.9605180800000004
2672,57160.94726
2673,0.0
2674,0.0
2675,124.482192
2676,0.0
2677,1.6467544800000002
2678,0.0
2679,1.6494899399999998
2680,155.8121575
2681,0.0
2682,102.7505955
2683,0.0
2684,28.451801199999995
2685,1158.82216
2686,40501.409400000004
2687,525.950792
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,249.39228666666668
2694,11.1687448
2695,59.14275848
2696,227.55576000000002
2697,0.0
2698,3496.0939399999997
2699,345.56064
2700,136.237362
2701,18.0722332
2702,7797.714719999998
2703,7522.807259999999
2704,22.4625504
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,280.427958
2710,2005.2360600000004
2711,0.0
2712,282.3897392
2713,9347.790799999999
2714,1891.158875
2715,2.29355638
2716,2999.9927259999995
2717,7262.83036
2718,150.6786126
2719,0.0
2720,119.58513599999999
2721,182.44358400000002
2722,33.286359399999995
2723,15923.51992
2724,8559.86346
2725,0.0
2726,3775.452619999999
2727,1.5430280333333333
2728,4782.06616
2729,714.493052
2730,550.7501033333333
2731,11953.2876
2732,0.0
2733,0.0
2734,188.12641200000002
2735,1558.9427249999999
2736,0.0
2737,280.427964
2738,0.0
2739,937.3633600000001
2740,3664.1634399999994
2741,342.57486600000004
2742,140.48479200000003
2743,244.961216
2744,149.08372
2745,11832.130739999999
2746,28111.0388
2747,109.997545
2748,66126.40819999999
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,3.9887034333333333
2756,7.38270134
2757,0.0
2758,0.0
2759,0.0
2760,2.72184996
2761,1383.76529
2762,0.0
2763,1269.093212
2764,3309.18168
2765,0.0
2766,950.0595959999998
2767,15.106851799999998
2768,0.0
2769,1.59102182
2770,0.0
2771,0.0
2772,94.6462582
2773,0.0
2774,55.385938499999995
2775,1.6373092249999999
2776,0.0
2777,18.8159092
2778,1.5427905
2779,1123.9580740000001
2780,2065.964162
2781,0.0
2782,1781.75684
2783,5.53463348
2784,0.0
2785,251.62739978
2786,4158.1429
2787,0.0
2788,91.94820940000002
2789,366.84918000000005
2790,0.0
2791,59996.011
2792,15.240988219999997
2793,0.0
2794,394.13676250000003
2795,3.682409075
2796,0.0
2797,64.9999454
2798,51.838409750000004
2799,3046.4633799999997
2800,0.0
2801,20.939885999999998
2802,0.0
2803,4.3282189
2804,0.0
2805,91.27840499999999
2806,1.54283915
2807,3305.44858
2808,5392.19386
2809,239782.67
2810,160.37023733999996
2811,42.112302799999995
2812,20353.6742
2813,1765.2545333333335
2814,249782.972
2815,1.73622126
2816,0.0
2817,4.06881518
2818,34705.237928
2819,3.08554654
2820,9.925599249999998
2821,189790.732
2822,1176.075118
2823,561.794666
2824,0.0
2825,55.90002199999999
2826,0.0
2827,84.7257874
2828,302.17636799999997
2829,2.91111148
2830,0.0
2831,0.0
2832,2.94174026
2833,0.0
2834,94.767484
2835,417.4732
2836,5374.47566
2837,9.622997999999999
2838,68.29785325
2839,3.5749121
2840,1.6086502599999999
2841,2885.3532800000003
2842,2.43554098
2843,185.024982
2844,629.040892
2845,116.87471000000001
2846,0.0
2847,1.542492225
2848,0.0
2849,811.9332440000001
2850,0.0
2851,62080.288292
2852,0.0
2853,1903.95
2854,0.0
2855,696.3234000000001
2856,0.0
2857,0.0
2858,0.0
2859,73039.2342
2860,0.0
2861,71.39293775
2862,147.28880485999997
2863,476.8194252000001
2864,835.1011800000002
2865,77.85491599999999
2866,150.313005
2867,0.0
2868,3095.131164
2869,685.6273450000001
2870,4052.460246
2871,236.57864900000004
2872,21207.3986
2873,1.5441802000000002
2874,0.0
2875,0.0
2876,0.0
2877,587.242634
2878,114.61305999999999
2879,9.02803092
2880,115.786984
2881,0.0
2882,26985.926199999998
2883,2745.665274
2884,6807.911260000001
2885,250.26441600000004
2886,0.0
2887,0.0
2888,2915.3472
2889,42.6392742
2890,0.0
2891,0.0
2892,31667.764000000003
2893,0.0
2894,15.852576599999997
2895,136.237372
2896,36994.912706
2897,273.49909446000004
2898,0.0
2899,3203.312298
2900,0.0
2901,27.130398800000002
2902,188.564745
2903,65.9246674
2904,0.0
2905,0.0
2906,305.7309475
2907,114.25498050000002
2908,81821.2608
2909,14728.540899999998
2910,49.750879
2911,120.57421
2912,2158.0067954
2913,0.0
2914,0.0
2915,38231.436259999995
2916,57.410262599999996
2917,0.0
2918,0.0
2919,14750.8805
2920,4168.4722600000005
2921,0.0
2922,5.014649425
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,32.004440800000005
2929,2600.49746
2930,307.069156
2931,0.0
2932,415.407432
2933,1.5831661333333333
2934,6068.29032
2935,60.12975350000001
2936,0.0
2937,0.0
2938,1962.6907000000003
2939,0.0
2940,3.09726382
2941,0.0
2942,102.143746
2943,181959.748
2944,44698.3046
2945,130.66747519999998
2946,1485.41354
2947,1529.6500237999999
2948,1408.1158799999998
2949,2.18587125
2950,38.5130692
2951,0.0
2952,5.77209398
2953,0.0
2954,318.59522
2955,0.0
2956,6.2262014
2957,0.0
2958,0.0
2959,33.813362999999995
2960,1.5454286200000003
2961,0.0
2962,19900.6597
2963,4.8869161
2964,0.0
2965,26.69672
2966,2.8347298999999997
2967,1772.40212
2968,67.26865500000001
2969,47.02494325000001
2970,3891.65308
2971,909.5749480000001
2972,1049.80114
2973,0.0
2974,120.5742075
2975,278.8995444
2976,0.0
2977,423.65625
2978,1928.180833333333
2979,0.0
2980,163.63716000000002
2981,366.0305466666666
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,2.3590827666666665
2987,252.71680964
2988,1.58915268
2989,137.523009
2990,2198.53118
2991,41257.61248
2992,25.399576
2993,0.0
2994,113.95687799999999
2995,12.6169046
2996,0.0
2997,83162.978
2998,15.030075399999998
2999,0.0
3000,0.0
3001,1714.5791800000002
3002,0.0
3003,143.103546
3004,2802.054694
3005,114.00518900000002
3006,42.639274
3007,14057.953479999996
3008,450.94156000000004
3009,60416.437399999995
3010,1231.3845199999998
3011,3667.0704400000004
3012,104.75503180000001
3013,1461.96169
3014,49.750871000000004
3015,1383.76529
3016,202.1600475
3017,18.2856296
3018,20236.500999999997
3019,740.90108
3020,39.084227999999996
3021,0.0
3022,138.3835975
3023,1.53991264
3024,0.0
3025,0.0
3026,24583.150666666665
3027,0.0
3028,33.12298640000001
3029,266.64009799999997
3030,1.53846506
3031,1.54277128
3032,574.5677450000001
3033,75.2828236
3034,0.0
3035,31116.25748
3036,420.4066233333333
3037,152.91220900000002
3038,49.26655999999999
3039,91.44168166666667
3040,0.0
3041,0.0
3042,0.0
3043,4.253263039999999
3044,0.0
3045,12.965382499999999
3046,0.0
3047,14.246442300000002
3048,0.0
3049,0.0
3050,0.0
3051,2075.36242
3052,1891.15875
3053,1.5891468
3054,300.74739
3055,4145673.0400000005
3056,3397.48132
3057,418.10138799999993
3058,4.853676875
3059,0.0
3060,4690.850659999999
3061,136.237362
3062,108.120886
3063,0.0
3064,2145.4781300000004
3065,64.99994699999999
3066,31.445110999999997
3067,0.0
3068,2565.4897379999998
3069,0.0
3070,323.843915
3071,167.088729
3072,0.0
3073,1644.9611799999998
3074,840.466524
3075,7.64413548
3076,651.3028291600001
3077,1.6491132199999998
3078,2243.761766
3079,136.25161200000002
3080,2683.87616
3081,125.79059739999998
3082,566749.206
3083,0.0
3084,4.074101199999999
3085,93726.13560000001
3086,1.54385392
3087,2041.1062399999998
3088,0.0
3089,427.54608799999994
3090,453.54390250000006
3091,3677.05232
3092,0.0
3093,11317.994480000001
3094,97.945864
3095,0.0
3096,0.0
3097,0.0
3098,11352.937333333333
3099,0.0
3100,0.0
3101,200.723736
3102,0.0
3103,667.760056
3104,20.782797000000002
3105,48264.077600000004
3106,7118.67088
3107,13.8757676
3108,20.4549126
3109,0.0
3110,0.0
3111,301.7427799999999
3112,9.3841738
3113,6.3492885
3114,1.6163015
3115,259.20194000000004
3116,1637.29375
3117,0.0
3118,6.066392940000001
3119,1383.76529
3120,0.0
3121,1.96372942
3122,180.0311756
3123,19.792125399999996
3124,0.0
3125,2395.9476600000003
3126,0.0
3127,0.0
3128,332219.252
3129,5005.495
3130,0.0
3131,82.10173619999999
3132,2358.606136
3133,0.0
3134,0.0
3135,34314.234599999996
3136,6.832299279999999
3137,81.605982
3138,1.59437994
3139,2.68343894
3140,585.9398979999999
3141,6053.67938
3142,638.140956
3143,2016.8995899999998
3144,28536.058999999997
3145,1.54293342
3146,1383.76529
3147,613.5392439999999
3148,710.908784
3149,0.0
3150,0.0
3151,2.3445223333333334
3152,104.68915039999999
3153,12.914219999999998
3154,12.6169726
3155,204.350864
3156,1237.309887
3157,0.0
3158,313.64835
3159,0.0
3160,377.710808
3161,1.5710394
3162,3.1184581000000002
3163,0.0
3164,60.082248400000005
3165,2.17009248
3166,377.8033586
3167,0.0
3168,2.45340764
3169,820.313034
3170,1.5430520666666665
3171,4.823050159999999
3172,2517.42832
3173,0.0
3174,8.9284975
3175,14898.1905
3176,324.01721
3177,3.9376518
3178,122.20443394000002
3179,1667.1871999999998
3180,0.0
3181,3.0832329
3182,1615.63822
3183,1.6252758333333333
3184,0.0
3185,8544.75064
3186,28.642629250000002
3187,0.0
3188,247012.4776
3189,0.0
3190,0.0
3191,256.22134062
3192,4941.087668
3193,7.005980999999999
3194,7.15705692
3195,3825.5046199999997
3196,4498.68068
3197,6.5717665
3198,1.5681762000000001
3199,4410.462232
3200,0.0
3201,43.10637357499999
3202,0.0
3203,19.318054
3204,0.0
3205,477.720022
3206,2.9747304
3207,108269.8464
3208,406.57828400000005
3209,854.23739
3210,1.5432671
3211,100.81224266666668
3212,342.55282120000004
3213,713.774832
3214,224.529558
3215,4006.8279599999996
