,SC
1604,1600841.1092
1605,780818.774
1606,3921025.1799999997
1607,1450281.0659999999
1608,1258500000.0
1609,10577134.34
1610,42796070.9
1611,3730400000.0
1612,856563.0733333332
1613,140258.01996
1614,9331035.92
1615,0.0
1616,57747.62733333333
1617,18714598.3
1618,216080000.0
1619,9276755.7
1620,14767739.52
1621,0.0
1622,44039431.6
1623,7742.715266666666
1624,3937400000.0
1625,1071.0526739999998
1626,312460000.0
1627,4623.8638200000005
1628,6568878.3
1629,345750000.0
1630,11689500.9
1631,7973882.0200000005
1632,218280000.0
1633,42335890.3
1634,6917995.3
1635,52548000000.0
1636,2100000000.0
1637,18891527.36
1638,182920000.0
1639,3150592.93
1640,3315037.36
1641,2728791.6
1642,3401382.788
1643,2955547.7679999997
1644,33188665.0
1645,11196.2001
1646,2289000000.0
1647,76306027.4
1648,2785200000.0
1649,39990493.96
1650,141196.3098
1651,0.0
1652,121160000.0
1653,0.0
1654,42335890.3
1655,947200000.0
1656,39704581.1
1657,9180497.75
1658,5588507.648
1659,127720000.0
1660,429880000.0
1661,1248690.628
1662,0.0
1663,239913.34100000001
1664,9810800000.0
1665,59786.1706
1666,74683280.76
1667,58591587.5
1668,29893385.4
1669,110360000.0
1670,586540000.0
1671,53108.552820000004
1672,1015400000.0
1673,5327899.812
1674,1460883.904
1675,6006442.88
1676,77460000.0
1677,578200000.0
1678,86538.0676
1679,129120000.0
1680,8107200000.0
1681,112.31970240000001
1682,982600000.0
1683,1070740000.0
1684,166159195.9
1685,6561235.25
1686,1863000000.0
1687,1380000000.0
1688,1774986.064
1689,692.9456720000001
1690,6037400000.0
1691,7114000000.0
1692,14767739.52
1693,111313153.3
1694,1955400000.0
1695,220520000.0
1696,341740000.0
1697,263420000.0
1698,2889619.976
1699,627415.6460000001
1700,2282600000.0
1701,32808589.3
1702,132960000.0
1703,757800000.0
1704,2604800000.0
1705,108710.17620000002
1706,24795630.9
1707,177800000.0
1708,177780000000.0
1709,110948.563194
1710,2434.9894176999996
1711,27966986.48
1712,26275.3048
1713,12587367.0
1714,424460000.0
1715,10821793.0
1716,4385548.184
1717,3915079.4
1718,0.0
1719,52993150.6
1720,66260000.0
1721,305100000.0
1722,330540000.0
1723,288264.8618
1724,317.992306
1725,26956177.4
1726,82560000.0
1727,6960000000.0
1728,141300000.0
1729,9542045.3
1730,30234000000.0
1731,1797343.336
1732,185900000.0
1733,1086630.1019999997
1734,6455586.58
1735,3279843.86
1736,112080000.0
1737,39211944.0
1738,1385000000.0
1739,11566000000.0
1740,134600000.0
1741,175380000.0
1742,303.15708800000004
1743,1325000000.0
1744,561600000.0
1745,49180000.0
1746,4440400000.0
1747,6543.3236799999995
1748,2456.6707739999997
1749,68880000.0
1750,0.0
1751,3462863.1399999997
1752,214380000.0
1753,62578000000.0
1754,72366576.6
1755,82194676.2
1756,3012400000.0
1757,1888600000.0
1758,295760000.0
1759,457800000.0
1760,3930400000.0
1761,530920000.0
1762,43796885.8
1763,56849811.1
1764,56700000000.0
1765,925600000.0
1766,13019000000.0
1767,4772522.306
1768,105840000.0
1769,250276037.3
1770,249.5306693
1771,66022083.412666656
1772,244820000.0
1773,42335890.3
1774,342100000.0
1775,377500000.0
1776,169780000.0
1777,9119115.72
1778,42796070.9
1779,3781948.0880000005
1780,6016319.0
1781,91260000.0
1782,949400000.0
1783,77099.81899999999
1784,62980000.0
1785,1996400000.0
1786,177580000.0
1787,110400000.0
1788,29844000000.0
1789,1074800000.0
1790,632760.8
1791,322645097.9
1792,24346159.04
1793,0.0
1794,269960000.0
1795,10268000000.0
1796,123380000.0
1797,4710.24892
1798,26723726.8
1799,104780000.0
1800,4864940.952
1801,47028993.839999996
1802,1671200000.0
1803,171220000.0
1804,1269600000.0
1805,643383.186
1806,3497244.75
1807,2727553.31868
1808,959600000.0
1809,88420000.0
1810,61800000.0
1811,261780000.0
1812,21617.9854
1813,133790571.1
1814,298500000.0
1815,473800000.0
1816,333340000.0
1817,6596493.6
1818,12589306.58
1819,63600000.0
1820,170140000.0
1821,6195195.38
1822,125812.1138
1823,226140000.0
1824,761528.7
1825,121009.771
1826,111078.234049
1827,2.16381124
1828,42796070.9
1829,13121761.040000001
1830,33909621.8
1831,0.0
1832,203200000.0
1833,545799.918
1834,682080000.0
1835,4242372.866
1836,128120000000.0
1837,22437.101000000002
1838,42335890.3
1839,0.0
1840,2523195.676
1841,29032123.8
1842,221139707.0
1843,248580000.0
1844,27966986.48
1845,8060000000.0
1846,1743483.56
1847,93180000.0
1848,191842.2186
1849,42734949.9
1850,750936.548
1851,700440000.0
1852,93812202.95
1853,144580000.0
1854,34961319.2
1855,0.0
1856,12118036.9
1857,42335890.3
1858,2835409.8
1859,511880000.0
1860,499451795.4
1861,66080000.0
1862,66262.94380000001
1863,280500000.0
1864,19802538.1
1865,2749221.8
1866,6598856.62
1867,566600000.0
1868,29562343.5
1869,141196.3098
1870,29563857.24
1871,151566.60625999997
1872,2523072.168
1873,219220000.0
1874,35755702.160000004
1875,130778293.9
1876,5111800000.0
1877,14664169.3
1878,0.0
1879,4732000000.0
1880,883600000.0
1881,124280000.0
1882,57770530.6
1883,4489600000.0
1884,1811000000.0
1885,82026000000.0
1886,2225200000.0
1887,775600000.0
1888,8076000000.0
1889,77499097.46000001
1890,321260000.0
1891,9999883.6
1892,502.75258066
1893,36189843.9
1894,6762400000.0
1895,924800000.0
1896,1192382.6860000002
1897,4401.019399999999
1898,318640000.0
1899,565600000.0
1900,42796070.9
1901,92380000.0
1902,99020000.0
1903,42796070.9
1904,65329.192599999995
1905,362160000.0
1906,179753918.534
1907,3202200000.0
1908,165820000.0
1909,1.543099
1910,7052903.393000001
1911,102299173.244
1912,3034368.756
1913,275807.811
1914,2547.02017398
1915,52900000.0
1916,8279526.140000001
1917,472020000.0
1918,12495003.36
1919,105687.65833333334
1920,177664.81480000002
1921,202280000.0
1922,273660000.0
1923,5564200000.0
1924,0.0
1925,29322592.8
1926,8732396.48
1927,28772875.6
1928,9562909.6
1929,28918.304580000004
1930,535001386.72840005
1931,419720000.0
1932,44749607.28
1933,7919374.600000001
1934,14538.21018
1935,230833.5504
1936,1.54250006
1937,42031087.8
1938,30236451.96
1939,32758276.5
1940,14106000000.0
1941,803200000.0
1942,1262.036
1943,139500000.0
1944,22676894.6
1945,7035285.2
1946,512280000.0
1947,0.0
1948,0.0
1949,5075200000.0
1950,6095036.36
1951,5344043.540000001
1952,40700734.94
1953,82797294.6
1954,20044.906075
1955,640617.5939999999
1956,44261331.7
1957,18692410.133333333
1958,200520000.0
1959,903600000.0
1960,30682183.45
1961,20520004.98
1962,217445.5762
1963,210020000.0
1964,13260925.58
1965,76325000.0
1966,423283.48
1967,43061846.4
1968,3417000000.0
1969,317381.79
1970,719200000.0
1971,10015149.52
1972,1700050096.9
1973,12048086.78
1974,15370348.559999999
1975,720200000.0
1976,449480000.0
1977,12732.90056
1978,358060000.0
1979,159461849.7
1980,5202.627439999999
1981,9074087.2
1982,1070326.59
1983,318547.35680000007
1984,388.37207200000006
1985,931600000.0
1986,506460000.0
1987,184160000.0
1988,22772359.906999998
1989,0.0
1990,2944229.3959999997
1991,460327.666
1992,7339455.280000001
1993,47103222.4
1994,94340000.0
1995,69316.11937999999
1996,22379.396999999997
1997,58149470.9
1998,334709.288
1999,30047919.833333332
2000,7780000000.0
2001,9961.731233333334
2002,130160000.0
2003,275160000.0
2004,13268357.5
2005,77279218.1
2006,1372719.1404
2007,343898.53
2008,519340000.0
2009,2042.8328999999999
2010,74100000.0
2011,14030576.546
2012,3750400000.0
2013,307840000.0
2014,1298480000.0
2015,0.0
2016,288823.3306
2017,5674519.512
2018,1202600000.0
2019,281500000.0
2020,18340000000.0
2021,966800000.0
2022,1005790.7880000001
2023,47482706.2
2024,23385.9586
2025,592100000.0
2026,217539.47599999997
2027,37246.89924
2028,284000000.0
2029,52938793.6
2030,20665.952
2031,1416400000.0
2032,242920000.0
2033,30958000000.0
2034,75218133.6
2035,50062174.1
2036,6440491.3
2037,108400000.0
2038,206360000.0
2039,48095287.3
2040,70180000000.0
2041,68680000.0
2042,180720000.0
2043,260960000.0
2044,6946000000.0
2045,3731000000.0
2046,52920000.0
2047,493780000.0
2048,19808665.04
2049,1505800000.0
2050,14743131.0
2051,1.54308464
2052,105377.0802
2053,1004840000.0
2054,69767601.03999999
2055,256560000.0
2056,60236070.9
2057,20384000000.0
2058,67839.10859999999
2059,140600000.0
2060,85240000.0
2061,22798810.1
2062,2473621.95
2063,1783924.3
2064,0.0
2065,6568878.3
2066,66380000.0
2067,19065816.46
2068,0.0
2069,3350458.0
2070,7902000000.0
2071,124360000.0
2072,348320000.0
2073,5400866.36
2074,23258320.5
2075,10564000000.0
2076,5925531.88
2077,217880000.0
2078,9282386.959999999
2079,126820000.0
2080,6925572.6
2081,39888.863213439996
2082,0.0
2083,24594922.9
2084,226340000.0
2085,60594905.6
2086,8363688.68
2087,579784.72
2088,196120000.0
2089,414720000.0
2090,4825.328233333334
2091,65902987.3
2092,51066172.6
2093,331960000.0
2094,77228.573
2095,4828600000.0
2096,448307.5608
2097,0.0
2098,0.0
2099,2782600000.0
2100,780800000.0
2101,4281.25929428
2102,0.0
2103,0.0
2104,253960000.0
2105,17125667.44
2106,103660000.0
2107,111460000.0
2108,277295.3726
2109,783753.278
2110,658200000.0
2111,0.0
2112,177580000.0
2113,10092946.6
2114,5213389.5
2115,2634.2151949999998
2116,812297.76
2117,347360000.0
2118,36295140.5
2119,13430895.2
2120,366840000.0
2121,11311677.92
2122,96320000.0
2123,18924344.1
2124,147400000.0
2125,2423800000.0
2126,51797511.3
2127,19278000000.0
2128,235500000.0
2129,225820000.0
2130,6631400000.0
2131,271820000.0
2132,482600000.0
2133,6650305.36
2134,279400000.0
2135,257660000.0
2136,34542000000.0
2137,27966986.48
2138,187380000000.0
2139,18971245.04
2140,716847.0733333332
2141,11424000000.0
2142,16687695.3
2143,538360000.0
2144,1101686.72
2145,407098576.1
2146,9073324.459999999
2147,0.0
2148,5283658.720000001
2149,573200000.0
2150,2488195.392
2151,47675658.2
2152,295560000.0
2153,778508.36
2154,3264053.266666667
2155,5383603.48
2156,678398.86
2157,0.0
2158,3722064.1999999997
2159,695.2380204666666
2160,4616400000.0
2161,268100.5068
2162,0.0
2163,68460000.0
2164,192100000.0
2165,230833.5504
2166,303160000.0
2167,337080000.0
2168,0.0
2169,21385.4986
2170,851800000.0
2171,262000000.0
2172,3488400000.0
2173,154946.92719999998
2174,177740000.0
2175,249920000.0
2176,332780000.0
2177,0.0
2178,25387601.04
2179,0.0
2180,98780000.0
2181,62642.782333333336
2182,50000000.0
2183,765400000.0
2184,13981061.16
2185,324.07905538
2186,29403960.6
2187,276620000.0
2188,0.0
2189,17125850.8
2190,34278000000.0
2191,3583741.54
2192,1810200000.0
2193,7438484.2
2194,486920000.0
2195,0.0
2196,305100000.0
2197,1047400000.0
2198,23785709.1
2199,0.0
2200,337655.73480000003
2201,30564904.0
2202,124720340.25244
2203,117120000.0
2204,349400000.0
2205,2798800000.0
2206,119080000.0
2207,2175400000.0
2208,59379624.4
2209,11176870.4
2210,289403.869
2211,19868000000.0
2212,229480000.0
2213,21422.346339999996
2214,78620000.0
2215,337020000.0
2216,348320000.0
2217,376020000.0
2218,39422000000.0
2219,71818314.1
2220,5400866.36
2221,438600.01399999997
2222,277880000.0
2223,2115200000.0
2224,5541800000.0
2225,129720000.0
2226,21625348.7
2227,32524942.0
2228,184440000.0
2229,6016319.0
2230,191620000.0
2231,151740000.0
2232,68560000.0
2233,4959912.24
2234,675400000.0
2235,2001396.4
2236,57386000000.0
2237,3947315.8600000003
2238,987560000.0
2239,6407823.733333333
2240,523200000.0
2241,159180000.0
2242,0.0
2243,6612246.18
2244,82834065.3
2245,5367745.68
2246,1007428.334
2247,84580000.0
2248,295420000.0
2249,1.54273548
2250,887040000.0
2251,4739621.388
2252,356920000.0
2253,39356.037339999995
2254,2396400000.0
2255,177800000.0
2256,115420000.0
2257,238380000.0
2258,1.54176712
2259,357440000.0
2260,5735600000.0
2261,5807600000.0
2262,853362.0119999999
2263,4513149.0200000005
2264,2356000000.0
2265,1954400000.0
2266,98436344.5
2267,245720000.0
2268,42660000.0
2269,0.0
2270,28057942.3
2271,370000000.0
2272,5746000000.0
2273,11035212.86
2274,125120000.0
2275,2132600000.0
2276,1227600000.0
2277,302920000.0
2278,6814000000.0
2279,16647042.040000001
2280,3937200000.0
2281,545799.918
2282,10634878.74
2283,226660000.0
2284,1364600000.0
2285,101851.71199999998
2286,1382297.5920000002
2287,326400000.0
2288,948000000.0
2289,295420000.0
2290,5950000000.0
2291,11591600000.0
2292,8762.38982
2293,0.0
2294,8324664.4799999995
2295,435620000.0
2296,5541727.9
2297,556246.842
2298,41241533.2
2299,41017535.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,978600000.0
2306,82572717.2
2307,165866.9148
2308,1309600000.0
2309,23236325.4
2310,749237.834
2311,6284400000.0
2312,408040000.0
2313,2075555.2939999998
2314,20577877.16
2315,4815982.812
2316,2783848.9400000004
2317,59460183.0
2318,3797797.265
2319,468600000.0
2320,13660375.36
2321,0.0
2322,0.0
2323,7919374.600000001
2324,1800000000.0
2325,481080000.0
2326,6253820.91
2327,1030720.1899999998
2328,2479078.4899999998
2329,109140000.0
2330,83.30123760000001
2331,105720000.0
2332,5468649.42
2333,267318.168
2334,206800000.0
2335,6016319.0
2336,2594600000.0
2337,280854194.1
2338,44420000000.0
2339,50062174.1
2340,741800000.0
2341,9840008.16
2342,792944.0632
2343,105825000.0
2344,10051888.1
2345,6568878.3
2346,1314400000.0
2347,21336000000.0
2348,65300000.0
2349,121620000.0
2350,609870.2980000001
2351,356080000.0
2352,11446579.2
2353,6083422.666666667
2354,872600000.0
2355,1679174.184
2356,28983941.8
2357,11637.7649
2358,5830056.18
2359,9150919.42
2360,109175817.35999998
2361,22874000000.0
2362,261378494.61999997
2363,1116600000.0
2364,0.0
2365,132480000.0
2366,23696000000.0
2367,189300000.0
2368,1915400000.0
2369,6094463.484
2370,806504.8099999999
2371,102307395.5
2372,29806000000.0
2373,990200000.0
2374,3515158.2600000002
2375,201280000.0
2376,164760000.0
2377,0.0
2378,0.0
2379,57020000.0
2380,165.55802799999998
2381,208547.038
2382,6148731.92
2383,40373.0735
2384,44436639.7
2385,1611789.046
2386,10956000000.0
2387,20220000000.0
2388,0.0
2389,49533912.6
2390,29279.02566666667
2391,177580000.0
2392,1.5849600799999999
2393,32785289.1
2394,1220400000.0
2395,8792000000.0
2396,59768766.8
2397,86260000.0
2398,7593962.788
2399,8454211.8
2400,393222558.2
2401,1158000000.0
2402,4936409.944
2403,537000000.0
2404,5578669.86568
2405,209080000.0
2406,289974.058
2407,5576758.751999999
2408,600398.3133333334
2409,319820000.0
2410,310820000.0
2411,1168940000.0
2412,18604450.94
2413,6176000000.0
2414,44913705.239999995
2415,9513852.72
2416,5155200000.0
2417,666200000.0
2418,7451.9881399999995
2419,4021369.3
2420,191940000.0
2421,42335890.3
2422,136540000.0
2423,5158927.9399999995
2424,193480000.0
2425,16147821.3
2426,23842000000.0
2427,1834400000.0
2428,4630600000.0
2429,4465159.86
2430,4831000000.0
2431,5156400000.0
2432,98840000.0
2433,57103731.1
2434,10103018.379999999
2435,933641.0599999999
2436,34085.96522
2437,356820000.0
2438,4352800000.0
2439,6016319.0
2440,92887.40900000001
2441,1475800000.0
2442,54700000.0
2443,2879668.108
2444,627415.6460000001
2445,1.5410157
2446,0.0
2447,0.0
2448,0.0
2449,7542866.25
2450,461580000.0
2451,86080000.0
2452,5366600000.0
2453,7706155.0
2454,2921600000.0
2455,766200000.0
2456,24989400.3
2457,436280000.0
2458,3034027.676
2459,201140000.0
2460,1138.092772
2461,1.54454556
2462,24554764.04
2463,40072913.4
2464,89771311.4
2465,15452438.0
2466,42796070.9
2467,8502322.6
2468,532080000.0
2469,713571.7322342799
2470,42335890.3
2471,757600000.0
2472,0.0
2473,21.4503676
2474,177580000.0
2475,0.0
2476,71783071.6
2477,8067091.720000001
2478,4950272.02
2479,6917995.3
2480,23935995.5
2481,13404448.2
2482,9350430.02
2483,0.0
2484,0.0
2485,215400000.0
2486,135680000.0
2487,420820000.0
2488,3446000000.0
2489,19171244.6
2490,100980000000.0
2491,0.0
2492,93820000.0
2493,132680000.0
2494,40131237.6
2495,6354000000.0
2496,39814055.8
2497,2422247.58
2498,76020000.0
2499,28298000000.0
2500,13662917.459999999
2501,23142369.3
2502,1000916.388
2503,3100400000.0
2504,17234272.36
2505,117560000.0
2506,570491.194
2507,2041553.2
2508,1320400000.0
2509,17502000000.0
2510,228680.658
2511,65500000.0
2512,290920000.0
2513,751360000.0
2514,721120000.0
2515,206111.026
2516,1412800000.0
2517,6534.5585
2518,908000000.0
2519,13769215.9
2520,52734558.3
2521,18505000000.0
2522,26234116.9
2523,277302.68000000005
2524,154946.92719999998
2525,38916287.3
2526,97720000.0
2527,2056600000.0
2528,11521613.5
2529,244700000.0
2530,369260000.0
2531,14978805.6
2532,4384372.348
2533,663433.2840000001
2534,45129168.3
2535,35400000000.0
2536,6863021.24
2537,160660000.0
2538,2068800000.0
2539,1100190.314
2540,6698575.04
2541,2010302.7519999999
2542,550240000.0
2543,945821.4946000001
2544,14434000000.0
2545,2026829.0710104
2546,25425147.5
2547,736200000.0
2548,575000000.0
2549,0.0
2550,14331368.059999999
2551,706400000.0
2552,110580000.0
2553,104860000.0
2554,784080000.0
2555,21550000000.0
2556,56465612.4
2557,3434000000.0
2558,56760000.0
2559,10125600000.0
2560,132366.1326
2561,1.54318275
2562,9156000000.0
2563,799.211724
2564,14505.941020000002
2565,9712000000.0
2566,9079938.28
2567,151140000.0
2568,1.54159548
2569,31836000000.0
2570,111180000.0
2571,19081021.5
2572,559300000.0
2573,104817473.244
2574,13996000000.0
2575,457344.43200000003
2576,0.0
2577,62700000.0
2578,2389400000.0
2579,30047919.833333332
2580,882824.648
2581,21348081.2
2582,708496.5610000001
2583,3467400000.0
2584,0.0
2585,38594000000.0
2586,727060.726
2587,21614000000.0
2588,208073.8912
2589,278042.8992
2590,38370088.625
2591,6464217.220000001
2592,11458040.540000001
2593,15042000000.0
2594,1085326.0
2595,535740000.0
2596,2077000000.0
2597,5400866.36
2598,233933908.04000002
2599,0.0
2600,25832524.9
2601,57539007.0
2602,1326000000.0
2603,46917241.2
2604,2453680000.0
2605,9385784.32
2606,39438151.2
2607,2055484.3499999999
2608,38000000000.0
2609,52523.71800000001
2610,48789366.3414
2611,44857.5145
2612,37954.136732
2613,66376.9578
2614,789900000.0
2615,16029.5088
2616,6016319.0
2617,165700000.0
2618,19859799.4
2619,17.389480139999996
2620,9381506.352
2621,1672200000.0
2622,19188.105
2623,247455.9574
2624,48485708.9
2625,1026985.7540000001
2626,9508603.6
2627,508460000.0
2628,1629230.6
2629,1361577.22
2630,17327.16664
2631,32705105.3
2632,6101896.66
2633,1948851.8040000002
2634,4480000000.0
2635,5701795.859999999
2636,1027304.1799999999
2637,48607.080425
2638,40894862.875
2639,278042.8992
2640,2173800000.0
2641,208740000.0
2642,292220000.0
2643,5544915.88
2644,0.0
2645,1875200000.0
2646,0.0
2647,208540000.0
2648,180211.0386
2649,1324800000.0
2650,9567253.78
2651,75183310.6
2652,254286.88320000004
2653,9955389.64
2654,39294552.28
2655,1026985.7540000001
2656,0.0
2657,2.1144559000000003
2658,23885715.9
2659,154946.92719999998
2660,953000000.0
2661,18347554.5
2662,42191711.7
2663,0.0
2664,0.0
2665,0.0
2666,5845407.564
2667,132920000.0
2668,6340.928419999999
2669,0.0
2670,46233535.5
2671,5347333.6
2672,2929000000.0
2673,164838.47960000002
2674,10139800000.0
2675,430000000.0
2676,138200000.0
2677,251324.1556
2678,210960.38875
2679,6838421.6
2680,68620000.0
2681,0.0
2682,5396800000.0
2683,16869534.64
2684,1131381.7159999998
2685,133000000.0
2686,13650000000.0
2687,50229700.1
2688,0.0
2689,6521930.8
2690,0.0
2691,0.0
2692,0.0
2693,36869790.92
2694,2501981.3759999997
2695,67595852.3
2696,589000000.0
2697,2523195.676
2698,25770000000.0
2699,185100000.0
2700,42858000.0
2701,482914.38599999994
2702,7985395.62
2703,777400000.0
2704,6944853.080000001
2705,0.0
2706,278780000000.0
2707,0.0
2708,923708.3568000002
2709,23513220.96
2710,94040000.0
2711,36316539.7
2712,1761600000.0
2713,8347200000.0
2714,261180000.0
2715,15912.31674
2716,821200000.0
2717,409460000.0
2718,134620000.0
2719,862400000.0
2720,33455921.7
2721,177736678.7
2722,3319800000.0
2723,766800000.0
2724,3502200000.0
2725,1603260000.0
2726,3484800000.0
2727,550.4374401
2728,21348000000.0
2729,10057679.9
2730,181240000.0
2731,5623800000.0
2732,982875.5179999999
2733,118497.82800000002
2734,4445808.45
2735,8908000000.0
2736,56356000000.0
2737,13217543.5
2738,1842275.0739999998
2739,88417920.2
2740,2651600000.0
2741,11270035.959999999
2742,60165678.0
2743,55620000.0
2744,156980000.0
2745,13498000000.0
2746,38976000000.0
2747,647200000.0
2748,1442600000.0
2749,98000000.0
2750,2948.1257885999994
2751,1065268.9
2752,1697292.204
2753,3993229.58
2754,6016319.0
2755,1197443.298
2756,6758762.88
2757,1345.60240974
2758,1072000000.0
2759,331580000.0
2760,155056.438
2761,79876070.9
2762,2590600000.0
2763,906020000.0
2764,392580000.0
2765,13111968.24
2766,341420000.0
2767,259550.742
2768,120840000.0
2769,42440999.1
2770,6917995.3
2771,144260000000.0
2772,2597494.412
2773,40894862.875
2774,1086630.1019999997
2775,497.26376
2776,8298245.8719999995
2777,104361.3402
2778,1.5429984
2779,497880000.0
2780,554800000.0
2781,77374861.44
2782,152980000.0
2783,129720.93599999999
2784,423283.48
2785,13242935.84
2786,1907800000.0
2787,193440000.0
2788,62221871.7
2789,160140000.0
2790,4907111.14
2791,614800000.0
2792,2992129.6435885997
2793,10782090.559999999
2794,30708751.9
2795,125660.574
2796,0.0
2797,6455586.58
2798,682547.712
2799,1256800000.0
2800,1446107.7719999999
2801,16708322.7
2802,431480000.0
2803,593340000.0
2804,253232.98549999998
2805,815914.6000000001
2806,8700912.440000001
2807,192100000.0
2808,956200000.0
2809,456660000.0
2810,1475600000.0
2811,637600253.4
2812,407840000.0
2813,753420000.0
2814,900200000.0
2815,3136.5577999999996
2816,1805000000.0
2817,2479475.27
2818,1880200000.0
2819,290909.144
2820,72060000.0
2821,201540000.0
2822,318040000.0
2823,248520000.0
2824,0.0
2825,84200000.0
2826,1.577467325
2827,3514794.4799999995
2828,139540000.0
2829,14404.414060000001
2830,8165.8687
2831,15360000000.0
2832,1088803.982
2833,0.0
2834,96620000.0
2835,13912453.26
2836,602020000.0
2837,222660000.0
2838,6455586.58
2839,126320000.0
2840,43.1317847
2841,633800000.0
2842,65543.6082
2843,8739676.82
2844,5400866.36
2845,8766159.0
2846,239950000.0
2847,19415.03432
2848,591600000.0
2849,195040000.0
2850,29262983.6
2851,893800000.0
2852,28676000000.0
2853,403460000.0
2854,71960000.0
2855,6139827.220000001
2856,69181651.5
2857,374980000.0
2858,546750000.0
2859,2435000000.0
2860,124280000.0
2861,1684420.1375
2862,2280930.25
2863,688200000.0
2864,254680000.0
2865,4318015.279999999
2866,42335890.3
2867,2592813.1440000003
2868,594200000.0
2869,32321484.9
2870,3126400000.0
2871,6684000000.0
2872,162340000.0
2873,122.7874009
2874,3059400000.0
2875,1027304.1799999999
2876,719.0641899999999
2877,133140000.0
2878,6682607.788000001
2879,2718913.2240000004
2880,16411674.9
2881,0.0
2882,8222000000.0
2883,46598513.2
2884,16663904.76
2885,221860000.0
2886,4277.98212
2887,8774000000.0
2888,19566000000.0
2889,6221561.58
2890,4950272.02
2891,6455586.58
2892,9060000000.0
2893,77940000.0
2894,31816.6232
2895,42335890.3
2896,241480000.0
2897,98820000.0
2898,0.0
2899,600200000.0
2900,396160000.0
2901,14742217.66
2902,54691268.3
2903,2844915.9919999996
2904,9859445.3
2905,593814.975
2906,633800000.0
2907,189760000.0
2908,19380000000.0
2909,9266000000.0
2910,2393971.1959999995
2911,1783924.3
2912,763600000.0
2913,2616123.812
2914,50900000.0
2915,5102200000.0
2916,284920000.0
2917,8198394.380000001
2918,80060000.0
2919,161160000.0
2920,167100000.0
2921,10936000000.0
2922,101420000.0
2923,10789724.5
2924,30713.767519999994
2925,2993.5373499999996
2926,246620000.0
2927,78296000000.0
2928,1451024.09
2929,184940000.0
2930,40333169.6
2931,19340869.9034
2932,41417284.0
2933,42754867.0
2934,5253800000.0
2935,6455586.58
2936,4950272.02
2937,9430179.8
2938,5396000000.0
2939,141196.3098
2940,108940000.0
2941,2577434.1333333333
2942,946800000.0
2943,219560000.0
2944,1667200000.0
2945,6089525.2
2946,153520000.0
2947,18523296.56
2948,43087060.0
2949,425679.47599999997
2950,27293688.9
2951,181815.459
2952,221873.28200000004
2953,7492000000.0
2954,11075111.4
2955,177580000.0
2956,71842.548
2957,617823.6939999999
2958,1589100000.0
2959,39819247.5
2960,2.7851729
2961,8795899.28
2962,10334800000.0
2963,1592568.3887399998
2964,102331291.5328
2965,8113035.18
2966,21562.12998
2967,391100000.0
2968,1932783.356
2969,7521979.5
2970,1288200000.0
2971,761300000.0
2972,110520000.0
2973,28133631.1
2974,1783924.3
2975,14794785.9
2976,3682400000.0
2977,745080000.0
2978,119600000.0
2979,148920000.0
2980,453640000.0
2981,543560000.0
2982,0.0
2983,1.54503112
2984,6925572.6
2985,66376.9578
2986,26313.557779999996
2987,13790441.3
2988,277.4080546
2989,42420004.4
2990,107420000.0
2991,1490200000.0
2992,4950272.02
2993,522990.79799999995
2994,204220000.0
2995,194440.587
2996,8578767.78
2997,1687800000.0
2998,461498.04799999995
2999,491740000.0
3000,1.54306105
3001,733200000.0
3002,19661363.8
3003,19821342.2
3004,566720000.0
3005,111343870.7
3006,6221561.58
3007,14877068.959999999
3008,69240000.0
3009,16084000000.0
3010,332320000.0
3011,988600000.0
3012,106740000.0
3013,523720000.0
3014,2953839.21
3015,42796070.9
3016,17226783.9
3017,112777.9186
3018,20514000000.0
3019,118660000.0
3020,86220000.0
3021,15406596.6
3022,42335890.3
3023,1.5412557199999999
3024,182938.665
3025,476480000.0
3026,2336400000.0
3027,6221561.58
3028,12773675.2
3029,260960000.0
3030,8143741.18
3031,1.54266048
3032,143000000.0
3033,4892600000.0
3034,193542.502
3035,61960000.0
3036,33366666.666666668
3037,15954443.36
3038,1055507.276
3039,4755155.772
3040,59240.8018
3041,9540851.22188
3042,199340000.0
3043,796534.154
3044,20850000.0
3045,220781.1656
3046,0.0
3047,13582677.14
3048,6772954.875
3049,537125.146
3050,0.0
3051,210620000.0
3052,177580000.0
3053,875750.6240000001
3054,5158927.9399999995
3055,5050800000.0
3056,197820000.0
3057,31982111.9
3058,30418.316100000004
3059,427332.138
3060,93700000.0
3061,42335890.3
3062,4421278.888
3063,177980000.0
3064,211000000.0
3065,8956828.78
3066,1867049.52
3067,5721232.8
3068,1278800000.0
3069,0.0
3070,47711529.0
3071,21389738.4
3072,8954740.58
3073,396480000.0
3074,110500000.0
3075,6373864.2
3076,99720000.0
3077,2180386.186094
3078,232820000.0
3079,12229345.056
3080,320920000.0
3081,11033508.2
3082,466760000.0
3083,0.0
3084,354960000.0
3085,5425000000.0
3086,4238.1974
3087,4094200000.0
3088,25832524.9
3089,77800000.0
3090,184080000.0
3091,20852000000.0
3092,5941650.454000001
3093,3029800000.0
3094,37499062.0
3095,416480000.0
3096,355940000.0
3097,916600000.0
3098,31318528.4
3099,415980000.0
3100,370857.002
3101,126420000.0
3102,36823354.60861394
3103,61188291.2
3104,12617809.0
3105,249020000.0
3106,187780000.0
3107,3150161.5540000005
