,NC
3593,0.7333333599999999
3594,0.0
3595,0.0
3596,4.87747194
3597,0.0
3598,0.0
3599,2.9666666399999997
3600,1.4137225199999999
3601,0.0
3602,5.69579364
3603,0.9523809599999999
3604,1.06666668
3605,0.0
3606,0.48
3607,1.51666668
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,4.93614968
3614,0.0
3615,0.0
3616,1.6450793799999999
3617,0.0
3618,0.619114244
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,1.7063047199999999
3625,0.76752062
3626,0.0
3627,0.1
3628,0.0
3629,0.0
3630,0.73
3631,0.0
3632,0.0
3633,7.75203284
3634,0.0
3635,0.0
3636,0.0
3637,1.1200000399999999
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.34311775200000005
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.8618326340000001
3651,0.0
3652,0.53333334
3653,0.96666668
3654,1.7921429
3655,1.5
3656,1.4
3657,0.0
3658,0.0
3659,0.0
3660,6.05604658
3661,0.6
3662,0.0
3663,1.1545455
3664,0.0
3665,0.0
3666,0.0
3667,2.0
3668,0.9345238000000002
3669,0.0
3670,0.0
3671,12.7762155
3672,0.0
3673,19.339110599999998
3674,0.7369047560000002
3675,0.0
3676,0.90103174
3677,2.28090356
3678,0.0
3679,0.0
3680,3.9932669400000007
3681,3.0548870200000002
3682,6.05657302
3683,0.0
3684,0.0
3685,0.20000000399999998
3686,0.462314614
3687,0.0
3688,2.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.6666667
3695,0.0
3696,0.5833333
3697,3.2114286200000004
3698,0.0
3699,1.000617712
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.4
3705,0.0
3706,1.4666667199999999
3707,0.653333348
3708,3.17564104
3709,1.0779365120000002
3710,2.0
3711,1.6
3712,0.0
3713,0.0
3714,0.0
3715,0.066666668
3716,0.0
3717,0.466153848
3718,0.0
3719,6.444085920000001
3720,0.6183540860000001
3721,19.218037
3722,0.0
3723,0.0
3724,4.4
3725,0.0
3726,2.53498462
3727,2.44831628
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,0.57125541
3733,11.9218227
3734,2.76666666
3735,2.1333333199999998
3736,1.46666668
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,2.0
3742,0.300000006
3743,0.4
3744,1.5694211399999998
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,4.8561111200000004
3751,0.0
3752,8.20040034
3753,0.0
3754,0.0
3755,0.0
3756,2.22639548
3757,0.4
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.6704761579999999
3763,0.0
3764,0.64
3765,0.0
3766,0.0
3767,1.25861362
3768,1.2
3769,0.0
3770,3.2
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.0
3781,3.07220688
3782,0.0
3783,2.0
3784,0.0
3785,0.5833333
3786,1.2965872999999999
3787,0.0
3788,0.0
3789,0.0
3790,3.6187518399999994
3791,0.7333333599999999
3792,1.1388889599999998
3793,0.0
3794,2.30452376
3795,0.0
3796,0.876666668
3797,0.0
3798,5.451988975
3799,0.0
3800,0.0
3801,0.0
3802,0.0
3803,0.0
3804,0.0
3805,9.843512200000001
3806,1.48326516
3807,10.53762866
3808,0.9734199
3809,1.0
3810,0.0
3811,0.0
3812,0.0
3813,4.316666499999999
3814,0.9
3815,0.0
3816,0.42888888999999997
3817,3.0
3818,0.0
3819,2.0253968
3820,0.0
3821,4.46
3822,0.0
3823,0.0
3824,0.6666667
3825,0.26666668
3826,4.647462980000001
3827,0.0
3828,0.46666668
3829,0.0
3830,3.8066662399999998
3831,0.0
3832,0.0
3833,0.0
3834,0.344126986
3835,0.0
3836,0.0
3837,0.0
3838,1.20000006
3839,1.2533333199999999
3840,0.0
3841,0.0
3842,0.0
3843,2.0
3844,1.04
3845,2.42019036
3846,0.0
3847,0.0
3848,0.0
3849,3.7600000000000002
3850,0.0
3851,1.8138889200000001
3852,0.0
3853,4.40976412
3854,2.0
3855,0.5
3856,1.5859740539999998
3857,0.0
3858,0.0
3859,1.7
3860,0.2
3861,0.0
3862,2.52995498
3863,0.0
3864,0.0
3865,3.0777777399999997
3866,0.0
3867,7.372254719999999
3868,0.233333332
3869,0.0
3870,0.0
3871,1.6539394
3872,0.0
3873,0.5
3874,0.0
3875,0.53333336
3876,0.0
3877,0.0
3878,0.0
3879,0.0
3880,0.370833336
3881,0.0
3882,0.0
3883,0.0
3884,2.27368636
3885,4.70959004
3886,0.0
3887,0.6666667
3888,5.0
3889,1.3333333799999998
3890,4.448351625
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.139722216
3896,0.0
3897,0.0
3898,0.6666667
3899,7.381818300000001
3900,0.0
3901,0.4
3902,0.27142858
3903,4.304271179999999
3904,0.39612333200000005
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,1.7
3912,1.79821066
3913,0.0
3914,0.0
3915,1.80871292
3916,1.2685714000000001
3917,0.32
3918,0.0
3919,3.6862440999999997
3920,0.38333333599999997
3921,0.0
3922,0.0
3923,3.27312492
3924,1.0799999919999999
3925,0.0
3926,0.0
3927,0.0
3928,0.85955713
3929,0.0
3930,0.3
3931,0.0
3932,1.8
3933,0.8
3934,1.41278412
3935,0.0
3936,0.0
3937,1.4641775200000002
3938,1.86
3939,1.67333328
3940,0.0
3941,0.0
3942,0.0
3943,1.3819047800000002
3944,0.0
3945,0.27652347600000005
3946,0.59333334
3947,0.6666667
3948,19.205824999999997
3949,2.0
3950,0.0
3951,2.1699680800000003
3952,0.0
3953,0.0
3954,0.0
3955,0.0
3956,1.4305442800000001
3957,0.0
3958,0.0
3959,0.0
3960,3.0
3961,2.04888892
3962,0.0
3963,1.25714292
3964,0.8
3965,0.0
3966,0.73333334
3967,2.31991328
3968,0.785714296
3969,0.5374603199999999
3970,0.0
3971,0.2774269
3972,0.372893778
3973,0.0
3974,0.19564370599999997
3975,1.9079221199999998
3976,2.95787068
3977,0.0
3978,0.0
3979,0.9333333400000001
3980,1.73333328
3981,0.526666672
3982,0.0
3983,3.79802598
3984,1.48333336
3985,0.557142852
3986,0.0
3987,0.0
3988,0.31727554
3989,7.95239108
3990,0.0
3991,13.2093818
3992,0.0
3993,2.05714286
3994,0.9939394
3995,2.18679168
3996,0.0
3997,0.0
3998,0.0
3999,2.5
4000,0.63333334
4001,2.5
4002,0.318406582
4003,0.42666667
4004,0.0
4005,2.0515873
4006,0.876666668
4007,4.71276716
4008,0.0
4009,0.0
4010,0.736822554
4011,0.0
4012,3.0
4013,2.449579775
4014,0.0
4015,0.0
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,0.0
4021,0.0
4022,6.07826526
4023,0.0
4024,3.0
4025,1.0
4026,0.0
4027,0.8754761999999999
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,2.0101539599999994
4034,0.0
4035,0.0
4036,0.0
4037,4.4
4038,1.0
4039,0.0
4040,0.0
4041,8.03317476
4042,0.0
4043,2.59557432
4044,0.6666667
4045,0.0
4046,0.0
4047,0.0
4048,3.16666662
4049,1.8873009800000002
4050,0.0
4051,0.0
4052,0.0
4053,0.0
4054,22.4620318
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.25
4063,1.06666664
4064,0.0
4065,0.0
4066,0.0
4067,0.5714285880000001
4068,6.367484899999999
4069,0.0
4070,0.0
4071,0.0
4072,0.0
4073,0.0
4074,3.13333334
4075,0.0
4076,0.7009523999999999
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,3.0
4083,0.13333334
4084,0.0
4085,1.43333334
4086,0.0
4087,0.0
4088,0.0
4089,1.20555552
4090,0.51882783
4091,0.0
4092,9.1108726
4093,0.0
4094,0.0
4095,0.0
4096,2.7584343
4097,0.0
4098,1.7
4099,0.0
4100,0.0
4101,0.0
4102,1.62166668
4103,3.7069047399999997
4104,0.0
4105,0.0
4106,2.0
4107,2.85734216
4108,2.17333334
4109,0.0
4110,0.0
4111,0.0
4112,0.0
4113,0.22857144
4114,0.0
4115,0.0
4116,4.52666668
4117,2.3789538400000003
4118,2.89176852
4119,0.0
4120,0.05714286
4121,0.0
4122,0.0
4123,2.4679120599999997
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.64
4132,0.0
4133,0.0
4134,0.0
4135,3.22700252
4136,0.0
4137,0.0
4138,0.0
4139,3.14740264
4140,5.4296752999999995
4141,0.0
4142,5.65698612
4143,0.0
4144,0.0
4145,1.0
4146,0.0
4147,2.37895184
4148,0.0
4149,0.0
4150,1.06666672
4151,3.0
4152,2.3276922
4153,0.78
4154,1.0
4155,0.8681092319999999
4156,0.91428572
4157,0.0
4158,1.0
4159,0.75
4160,0.0
4161,8.1615989
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,0.19747475
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,4.20710154
4173,0.0
4174,1.6
4175,0.0
4176,0.0
4177,0.0
4178,0.771982025
4179,0.0
4180,9.1400428
4181,0.0
4182,0.0
4183,0.0
4184,1.78904766
4185,0.0
4186,0.0
4187,3.28
4188,0.0
4189,0.7
4190,0.8000000199999999
4191,0.0
4192,1.5359595799999999
4193,3.1300000399999997
4194,0.0
4195,0.0
4196,0.0
4197,1.5085714200000002
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,2.90181524
4206,0.77333334
4207,0.0
4208,0.0
4209,4.17525956
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,0.0
4219,0.53333334
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,4.875475959999999
4225,3.4461538600000003
4226,2.0
4227,0.4
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,0.0
4233,0.0
4234,0.44444446
4235,0.0
4236,1.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.5
4242,0.0
4243,0.0
4244,0.0
4245,0.46285715199999994
4246,0.0
4247,3.18493504
4248,5.27951654
4249,3.7714285199999997
4250,0.0
4251,0.0
4252,0.0
4253,0.56666668
4254,0.0
4255,3.26731604
4256,2.0
4257,0.0
4258,0.0
4259,1.33333336
4260,0.0
4261,1.27202022
4262,0.0
4263,0.0
4264,10.2592674
4265,0.0
4266,0.0
4267,0.6
4268,0.4
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.53333334
4275,3.1199999800000002
4276,0.0
4277,1.2687728999999999
4278,0.0
4279,0.0
4280,1.3188961019999998
4281,0.0
4282,0.0
4283,0.0
4284,5.705480639999999
4285,0.0
4286,0.63272962
4287,1.8149031199999999
4288,0.0
4289,0.0
4290,0.0
4291,1.5
4292,1.54046024
4293,0.6666667
4294,0.0
4295,0.6
4296,0.0
4297,2.0
4298,5.5
4299,4.3230756800000005
4300,1.9928571400000004
4301,0.0
4302,0.0
4303,0.0
4304,3.76666662
4305,1.18222222
4306,0.0
4307,0.0
4308,1.5542129800000002
4309,0.24444444399999998
4310,0.0
4311,0.0
4312,0.11272727599999999
4313,0.0
4314,0.0
4315,3.0011837400000005
4316,0.0
4317,0.0
4318,6.55926178
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,0.0
4327,0.0
4328,0.0
4329,0.0
4330,0.0
4331,0.0
4332,1.1321382200000003
4333,0.0
4334,0.0
4335,0.0
4336,0.0
4337,0.697114006
4338,1.176622708
4339,0.0
4340,1.30000004
4341,0.0
4342,0.0
4343,0.315045248
4344,0.0
4345,0.368228718
4346,0.0
4347,0.28944445599999996
4348,0.0
4349,0.0
4350,0.0
4351,4.82816256
4352,11.841749599999998
4353,11.005624
4354,0.0
4355,0.0
4356,0.0
4357,4.14245436
4358,0.0
4359,3.0
4360,0.0
4361,0.0
4362,4.26467034
4363,0.0
4364,0.0
4365,5.593412720000001
4366,6.58319764
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,4.5
4374,0.0
4375,0.0
4376,1.516176082
4377,0.0
4378,0.0
4379,0.0
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,2.6532731600000004
4385,6.769446220000001
4386,0.0
4387,0.26666668
4388,1.3428572
4389,0.0
4390,0.0
4391,0.0
4392,2.3097447200000003
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.8
4398,0.0
4399,0.0
4400,0.7850932460000001
4401,0.0
4402,2.8
4403,5.6539214
4404,0.0
4405,0.56666668
4406,0.0
4407,0.0
4408,0.8566666600000001
4409,0.32222224
4410,0.0
4411,0.0
4412,0.0
4413,0.0
4414,0.0
4415,0.7333333599999999
4416,1.5
4417,1.63333334
4418,0.0
4419,0.0
4420,0.53333336
4421,10.995517900000001
4422,2.0
4423,0.0
4424,0.0
4425,0.0
4426,1.0
4427,0.0
4428,0.0
4429,2.7771429199999997
4430,0.0
4431,0.0
4432,0.0
4433,0.0
4434,0.0
4435,1.6333333199999998
4436,2.3047008600000005
4437,0.0
4438,0.0
4439,2.0667540000000004
4440,1.0
4441,0.0
4442,0.0
4443,0.0
4444,4.912063479999999
4445,0.0
4446,0.0
4447,1.501095514
4448,0.0
4449,0.0
4450,0.4
4451,0.0
4452,0.0
4453,0.0
4454,3.90725
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,5.29238116
4460,0.0
4461,3.12857148
4462,0.0
4463,0.0
4464,0.71428572
4465,0.41047618799999996
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,2.0
4471,10.237592800000002
4472,5.89640642
4473,0.0
4474,6.83276858
4475,0.0
4476,0.0
4477,0.64
4478,2.53333334
4479,0.0
4480,0.0
4481,1.1752525600000001
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,3.0
4487,1.038750146
4488,0.0
4489,1.09114794
4490,0.0
4491,0.83333334
4492,0.0
4493,0.0
4494,0.0
4495,0.0
4496,3.5333333199999997
4497,2.0
4498,0.0
4499,0.0
4500,0.0
4501,1.0
4502,5.95369714
4503,0.0
4504,0.0
4505,1.0
4506,0.42000000000000004
4507,1.7142857
4508,0.74666668
4509,2.0315356799999997
4510,0.778571438
4511,0.0
4512,0.0
4513,0.42000000000000004
4514,0.0
4515,0.708333336
4516,0.0
4517,0.0
4518,0.0
4519,3.43400212
4520,0.0
4521,0.0
4522,0.0
4523,1.49555554
4524,4.5
4525,0.53333334
4526,7.308109119999999
4527,0.0
4528,0.0
4529,0.0
4530,0.26666668
4531,0.0
4532,0.0
4533,0.133333332
4534,0.0
4535,1.58
4536,0.5
4537,0.0
4538,0.36666667199999997
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.0
4544,5.3333335
4545,3.23809524
4546,0.0
4547,0.0
4548,3.0266666399999997
4549,0.0
4550,1.2026356260000002
4551,2.40000002
4552,0.0
4553,0.0
4554,3.3333333000000005
4555,0.0
4556,0.16
4557,0.0
4558,0.0
4559,5.9607808
4560,0.0
4561,0.0
4562,1.0
4563,1.38367356
4564,0.423232332
4565,1.41358306
4566,1.23636362
4567,1.32619048
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,5.4042857
4574,0.0
4575,0.0
4576,2.13333336
4577,7.9864289600000005
4578,2.22857152
4579,0.0
4580,0.0
4581,3.12879022
4582,1.47333328
4583,0.0
4584,6.612174519999999
4585,4.808153079999999
4586,9.016827699999999
4587,0.0
4588,0.0
4589,0.26653309
4590,0.40000001999999996
4591,0.0
4592,0.896277062
4593,0.18757576
4594,3.3227776999999996
4595,0.0
4596,8.106111
4597,0.0
4598,0.0
4599,0.86666668
4600,0.834285722
4601,1.5
4602,0.0
4603,0.0
4604,0.0
4605,1.986305368
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,4.2549328
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,2.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.461904776
4621,0.146666668
4622,1.9920635399999997
4623,0.0
4624,0.0
4625,3.41545786
4626,0.0
4627,2.37999996
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,1.15776746
4637,2.2
4638,0.0
4639,0.0
4640,0.0
4641,0.4
4642,0.0
4643,0.521046176
4644,0.45079368
4645,1.06666672
4646,0.0
4647,2.27557996
4648,1.2
4649,0.0
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,2.0
4655,6.68368486
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,1.090177548
4663,0.0
4664,1.0
4665,0.0
4666,0.0
4667,0.0
4668,0.337142864
4669,0.0
4670,0.0
4671,6.6055303200000015
4672,1.6992673799999998
4673,0.0
4674,0.0
4675,0.0
4676,2.0
4677,0.0
4678,0.295238108
4679,0.0
4680,1.0
4681,0.86666668
4682,0.373010102
4683,0.273726286
4684,0.0
4685,0.0
4686,0.0
4687,0.0
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.26428572
4694,0.0
4695,0.0
4696,2.0
4697,0.0
4698,0.0
4699,0.0
4700,2.32500002
4701,0.7333333599999999
4702,0.0
4703,0.21714286
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,5.4399999999999995
4709,2.45714286
4710,2.7563636200000006
4711,0.0
4712,1.26666672
4713,3.23705736
4714,1.35857144
4715,0.0
4716,0.0
4717,1.6848830799999999
4718,0.0
4719,0.0
4720,0.0
4721,0.0
4722,1.0
4723,0.0
4724,0.0
4725,2.5651489799999996
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.8000000199999999
4731,0.0
4732,3.65658702
4733,12.2874448
4734,3.63666672
4735,0.0
4736,3.0
4737,0.0
4738,2.96987494
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,0.0
4748,0.494493526
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,4.66800784
4756,0.0
4757,0.0
4758,0.0
4759,0.0
4760,23.7847434
4761,0.0
4762,2.10666668
4763,0.45269842000000005
4764,1.3
4765,0.22857144
4766,1.52
4767,5.60000002
4768,0.5
4769,0.0
4770,0.5
4771,0.0
4772,0.0
4773,0.0
4774,6.03730528
4775,1.10666668
4776,1.33333336
4777,0.0
4778,0.0
4779,2.0
4780,0.0
4781,5.0
4782,0.0
4783,0.0
4784,0.7466666799999999
4785,0.0
4786,0.0
4787,0.0
4788,0.0
4789,0.0
4790,0.22999999999999998
4791,0.0
4792,0.0
4793,0.0
4794,1.1565934199999999
4795,0.0
4796,1.26
4797,0.0
4798,0.0
4799,0.0
4800,2.0
4801,2.3742411199999998
4802,0.44000000000000006
4803,1.9166666799999998
4804,1.2
4805,0.46666664
4806,1.7513420200000003
4807,0.0
4808,1.3333334
4809,0.0
4810,0.0
4811,0.0
4812,0.0
4813,0.0
4814,0.0
4815,0.0
4816,4.7999999
4817,1.86388888
4818,3.4958468800000007
4819,0.0
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.6893779999999999
4825,0.149393002
4826,2.3173864399999995
4827,1.2
4828,3.24744368
4829,0.0
4830,0.6666667
4831,0.0
4832,0.0
4833,1.0
4834,0.0
4835,0.0
4836,1.8957692400000004
4837,0.0
4838,0.0
4839,0.500512848
4840,0.0
4841,0.41929292
4842,0.0
4843,0.0
4844,0.0
4845,1.23641468
4846,0.0
4847,0.0
4848,5.0602481599999996
4849,0.43333332
4850,3.7966666599999996
4851,2.24976192
4852,0.0
4853,0.8
4854,0.0
4855,0.0
4856,2.3333333400000003
4857,0.0
4858,0.0
4859,0.0
4860,1.12363637
4861,2.1
4862,0.0
4863,0.0
4864,0.0
4865,0.4
4866,5.802151960000001
4867,5.04876648
4868,0.0
4869,0.0
4870,0.0
4871,2.07380952
4872,0.0
4873,3.0
4874,1.0
4875,1.2727273000000001
4876,0.0
4877,0.0
4878,0.0
4879,1.7
4880,0.6361905
4881,1.8666666800000002
4882,0.0
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,2.6701553000000002
4888,2.0
4889,0.0
4890,0.0
4891,1.0
4892,0.0
4893,0.444444458
4894,3.7677767599999994
4895,0.0
4896,3.2682538799999996
4897,0.0
4898,5.771424260000001
4899,0.0
4900,0.46222222999999996
4901,0.0
4902,0.0
4903,0.0
4904,0.9199999999999999
4905,2.0
4906,2.25714294
4907,1.3333334
4908,0.0
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,4.8647618999999995
4914,0.9361965919999999
4915,1.73124152
4916,0.0
4917,0.0
4918,0.5177849840000001
4919,2.1641258199999998
4920,0.0
4921,1.0733333200000001
4922,0.0
4923,5.49531372
4924,0.0
4925,1.3333334
4926,2.0
4927,0.0
4928,0.0
4929,0.8
4930,0.0
4931,4.63594764
4932,3.0
4933,0.0
4934,0.0
4935,0.6666667
4936,0.0
4937,2.0
4938,0.0
4939,0.0
4940,0.0
4941,2.11333336
4942,0.0
4943,0.0
4944,0.0
4945,0.066666668
4946,18.578612999999997
4947,0.6466666799999998
4948,2.47047618
4949,3.5792424400000002
4950,0.8228571600000001
4951,0.0
4952,2.4619047
4953,1.11151518
4954,3.4278949399999994
4955,2.49999998
4956,0.5142857399999999
4957,0.0
4958,0.0
4959,0.0
4960,2.0
4961,0.0
4962,1.9
4963,0.0
4964,0.22222222
4965,5.1808043999999995
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,1.5
4973,0.0
4974,1.25091184
4975,1.6
4976,0.0
4977,2.0
4978,0.0
4979,0.0
4980,0.0
4981,0.0
4982,0.0
4983,0.0
4984,0.0
4985,0.0
4986,2.9904761399999997
4987,0.0
4988,4.7598484
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.128571426
4996,0.5
4997,2.9085714
4998,2.0
4999,0.0
5000,0.0
5001,5.2024814
5002,2.12564112
5003,1.73333336
5004,1.5658008799999998
5005,0.0
5006,0.0
5007,0.0
5008,0.0
5009,0.0
5010,0.0
5011,2.8
5012,0.0
5013,3.46537542
5014,0.6095238279999999
5015,0.880303026
5016,0.0
5017,8.955943999999999
5018,11.671941400000001
5019,14.8695416
5020,2.07553026
5021,0.0
5022,0.0
5023,0.0
5024,1.6042963399999999
5025,0.0
5026,1.9673527
5027,3.2718137599999997
5028,0.0
5029,0.0
5030,0.0
5031,0.41666666
5032,0.0
5033,0.0
5034,0.43333334
5035,0.0
5036,0.0
5037,1.36666666
5038,0.8
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,1.6
5045,0.0
5046,1.3416666400000001
5047,2.0
5048,2.5
5049,0.0
5050,0.0
5051,0.0
5052,0.0
5053,0.300486071
5054,0.0
5055,4.58669342
5056,0.0
5057,0.37333333999999996
5058,0.0
5059,0.706984114
5060,0.786060596
5061,4.53333334
5062,0.0
5063,0.6666667
5064,0.26189561400000005
5065,0.0
5066,2.0
5067,0.0
5068,2.8046217999999996
5069,0.0
5070,0.57619047
5071,0.0
5072,1.69523808
5073,0.0
5074,0.0
5075,7.56309318
5076,1.0
5077,0.478571432
5078,4.53863182
5079,3.3104992199999996
5080,0.0
5081,0.24000000000000005
5082,1.06
5083,2.6444444799999998
5084,0.0
5085,0.0
5086,3.4
5087,1.2549445
5088,0.6666667
5089,0.60000002
5090,3.42172824
5091,1.0714285799999999
5092,0.0
