,L8N
1839,0.0
1840,0.0
1841,0.5833333375
1842,0.3482143
1843,0.0
1844,0.0
1845,0.6401570099999999
1846,0.0
1847,0.5238095285714286
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,2.3095238499999997
1854,0.0
1855,0.0
1856,0.5555555666666666
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.5714285714285714
1862,0.0
1863,0.0
1864,0.0
1865,0.15238095714285713
1866,0.0
1867,2.3166941375
1868,1.9583333375
1869,0.0
1870,0.0
1871,0.6666667
1872,0.0
1873,0.0
1874,0.6666667
1875,0.0
1876,2.4191919
1877,0.8095238142857143
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.2068452425
1883,4.1077707
1884,4.37590335
1885,1.4024212080000003
1886,0.0
1887,6.2910423333333325
1888,1.4558338614285715
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,6.320967666666667
1895,4.627187675
1896,0.0
1897,0.0
1898,0.0
1899,1.1
1900,0.0
1901,0.0
1902,0.6328213600000001
1903,0.0
1904,0.0
1905,0.50714285875
1906,0.0
1907,1.4577685514285714
1908,1.06794738
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,1.6666666666666667
1916,2.9375
1917,0.0
1918,0.0
1919,0.0
1920,0.2500000125
1921,1.9464285749999999
1922,1.0
1923,0.5794163900000001
1924,0.0
1925,0.0
1926,0.6809523857142857
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,3.3492063
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.23809524285714284
1938,0.0
1939,0.0
1940,0.44999999999999996
1941,4.32332255
1942,0.0
1943,4.190475999999999
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,1.8140131766666663
1950,0.0
1951,0.0
1952,0.19047619999999998
1953,0.8888889333333333
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.4811506171428572
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.16
1964,0.6904762
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.5744047800000001
1971,0.0
1972,0.0
1973,0.0
1974,0.6
1975,0.0
1976,0.0
1977,0.0
1978,5.6269841666666665
1979,0.516666675
1980,0.0
1981,0.0
1982,0.5
1983,2.944444433333333
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.25
1998,0.0
1999,0.0
2000,0.478251903125
2001,0.0
2002,0.0
2003,0.7222222333333334
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,3.8589744666666665
2013,0.16666666666666666
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,1.5583333499999998
2019,0.17777778
2020,0.375
2021,1.21904766
2022,0.0
2023,0.0
2024,0.0
2025,6.626143866666666
2026,0.541666675
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,2.6616954428571433
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.40683761999999996
2039,0.7142857142857143
2040,0.1374356575
2041,0.0
2042,0.0
2043,0.0
2044,0.3224489814285714
2045,0.26123737625
2046,0.0
2047,0.2952381
2048,0.0
2049,2.2549242375
2050,0.0
2051,0.0
2052,0.0
2053,0.6958333375
2054,0.0
2055,0.0
2056,0.0
2057,0.25
2058,0.0
2059,0.0
2060,1.0
2061,1.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.65586887625
2071,0.47599207499999996
2072,1.1058200866666665
2073,0.0
2074,0.29523809714285715
2075,0.572916675
2076,0.0
2077,0.375
2078,0.0
2079,0.3333333333333333
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.479166675
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.5
2092,0.0
2093,0.0
2094,0.0
2095,1.1714285714285713
2096,0.8333333333333334
2097,0.0
2098,0.0
2099,0.14285715
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,1.4820785175
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,1.7843706250000002
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.8533333599999999
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.6250000124999999
2124,0.5
2125,0.0
2126,0.0
2127,1.8458596799999998
2128,0.0
2129,0.0
2130,0.4
2131,0.0
2132,0.0
2133,0.42857142857142855
2134,0.0
2135,2.18125
2136,1.7647058999999998
2137,0.0
2138,1.18524260375
2139,0.0
2140,0.0
2141,0.24711400166666667
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,1.4271799714285716
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,5.609567966666667
2161,0.0
2162,0.0
2163,0.0
2164,2.0372023875000003
2165,0.0
2166,0.08125
2167,0.8770833375
2168,0.0
2169,0.0
2170,0.14285715
2171,0.0
2172,7.455973333333333
2173,0.0
2174,0.6666666666666666
2175,5.981481533333333
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.26666668
2181,0.0
2182,0.4285714428571428
2183,0.0
2184,0.13333333333333333
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,2.3333333333333335
2190,0.7363160742857142
2191,0.0
2192,1.6394558142857143
2193,1.0
2194,1.8121693500000002
2195,0.0
2196,4.460317566666666
2197,3.2941177
2198,1.3499999999999999
2199,0.0
2200,0.0
2201,0.5238095257142857
2202,0.0
2203,0.0
2204,0.0
2205,2.578726833333333
2206,0.0
2207,0.17976191
2208,0.16666667142857142
2209,0.0
2210,0.0
2211,1.1593527528571428
2212,0.0
2213,0.0
2214,0.68571428
2215,0.0
2216,0.0
2217,0.0
2218,0.596657528125
2219,0.18571428571428572
2220,0.0
2221,0.0
2222,2.8095237875
2223,2.2713675125
2224,0.2952381
2225,0.13714286
2226,0.0
2227,0.3750000125
2228,0.0
2229,0.0
2230,0.0
2231,0.36250000499999996
2232,0.0
2233,0.0
2234,2.2286969
2235,0.0
2236,0.251809528
2237,0.0
2238,0.0
2239,0.0
2240,1.3142857200000002
2241,1.9794464500000002
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,2.6666666666666665
2248,0.26666666666666666
2249,0.0
2250,0.15714286
2251,0.0
2252,0.291666675
2253,0.0
2254,1.05535715625
2255,0.0
2256,0.33333335
2257,1.0
2258,0.0
2259,0.0
2260,1.4483526085714284
2261,2.3188474
2262,0.0
2263,0.0
2264,0.0
2265,1.0820513200000001
2266,0.1142857142857143
2267,1.5564625857142858
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.125
2277,0.0
2278,1.316666675
2279,1.5605442285714286
2280,0.10515873249999999
2281,0.0
2282,0.0
2283,0.625
2284,0.0
2285,0.0
2286,0.0
2287,1.2222222666666667
2288,4.468855166666667
2289,0.0
2290,0.0
2291,4.0
2292,0.0
2293,0.0
2294,0.0
2295,0.33333334
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.8630952749999999
2306,0.0
2307,0.0
2308,2.015889675
2309,0.0
2310,0.0
2311,0.27499999999999997
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,2.2047213125000003
2320,0.5714285714285714
2321,0.0
2322,0.0
2323,0.0
2324,1.4478045857142856
2325,0.5
2326,0.0
2327,0.0
2328,0.0
2329,1.5
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.5
2337,0.16
2338,3.2859778
2339,0.0
2340,1.5910431
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.02272727375
2348,0.0
2349,1.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,1.5700792375000001
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.3270833375
2367,0.5333333359999999
2368,0.125
2369,0.5833333624999999
2370,0.0
2371,0.0
2372,0.6666667
2373,1.9200000400000001
2374,0.0
2375,0.0
2376,0.5079365233333334
2377,0.0
2378,0.0
2379,0.7392857175
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.791666675
2386,0.6666667
2387,1.15161355
2388,0.0
2389,0.5238095285714286
2390,0.0
2391,0.0
2392,0.0
2393,0.4666666666666666
2394,1.2925926233333334
2395,0.6688750016666667
2396,0.0
2397,1.4735930857142858
2398,0.0
2399,0.0
2400,2.1416666625
2401,0.0
2402,0.13333333333333333
2403,1.0791666750000002
2404,0.0
2405,1.3888889000000002
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.6857143
2413,0.19954648857142857
2414,0.0
2415,0.0
2416,0.4938271333333333
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.8452381
2427,0.3106576057142857
2428,0.8482370375
2429,0.0
2430,0.1777777833333333
2431,0.083333335
2432,0.0
2433,1.0250000125
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.9551053125
2439,0.0
2440,0.0
2441,0.28125
2442,1.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.24375000000000002
2451,0.0
2452,1.6800000000000002
2453,0.0
2454,0.0
2455,0.8055555999999999
2456,0.7666666666666666
2457,0.23316010375
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,1.0
2465,0.0
2466,0.0
2467,0.26666668
2468,0.05
2469,0.0
2470,0.0
2471,1.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.16666666666666666
2486,1.5333333599999999
2487,0.0
2488,0.5988095337500001
2489,0.5714285714285714
2490,0.5891419266666665
2491,0.0
2492,2.844444466666667
2493,0.29761905
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,1.8479192333333332
2500,0.0
2501,0.7142857142857143
2502,0.0
2503,0.0
2504,1.4571428571428573
2505,0.0416666675
2506,0.0
2507,0.0
2508,2.340740766666667
2509,0.0
2510,0.0
2511,0.0
2512,0.544642875
2513,0.7166666666666667
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.45684525
2519,0.0
2520,0.0
2521,0.10256410666666667
2522,0.7404762
2523,1.1749999999999998
2524,0.0
2525,0.0
2526,0.0
2527,0.26681097
2528,0.0
2529,0.0
2530,0.7735518599999999
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.5997252960000001
2536,0.0
2537,0.0
2538,2.6296296333333333
2539,0.0
2540,0.0
2541,0.0
2542,1.41298706
2543,0.0
2544,2.8338624666666665
2545,0.0
2546,0.0
2547,0.44999999999999996
2548,1.37523812
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0833333375
2555,0.43055555500000003
2556,0.0
2557,0.31250000499999997
2558,0.45714288
2559,0.133928575
2560,0.0
2561,0.0
2562,0.6142420142857142
2563,0.0
2564,0.0
2565,1.098464532857143
2566,0.0
2567,0.0
2568,0.0
2569,0.268059375
2570,0.0
2571,0.991666675
2572,2.469197466666667
2573,0.16666666666666666
2574,0.058266490000000004
2575,0.0
2576,0.0
2577,0.133333336
2578,1.2995766475000001
2579,0.0
2580,0.0
2581,0.6666666666666666
2582,0.0
2583,1.0925734285714286
2584,0.0
2585,0.53123789
2586,0.0
2587,0.33834588
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.5714285857142857
2593,1.45
2594,0.0
2595,0.64
2596,0.1825396875
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.5
2603,0.0
2604,0.0
2605,0.934523825
2606,0.0
2607,0.0
2608,0.7846683975000001
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.75
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.8815476250000001
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,1.0
2631,0.1541666675
2632,0.0
2633,0.0
2634,1.40833332
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.7831439499999999
2641,0.0
2642,2.0
2643,0.0
2644,0.0
2645,0.35238096
2646,0.0
2647,0.26666668
2648,0.0
2649,1.0549141775
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,1.1722222333333334
2659,0.0
2660,0.35714285714285715
2661,0.34285714285714286
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,3.1666666666666665
2668,0.0
2669,0.0
2670,1.066666675
2671,0.4583333375
2672,2.3307050428571428
2673,0.0
2674,0.0
2675,1.4518518333333335
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.8799999999999999
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,1.9079010375000003
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.43809524285714285
2697,0.0
2698,0.21428571714285716
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,1.97142858
2704,0.2708333375
2705,0.0
2706,0.8367132625
2707,0.0
2708,0.0
2709,0.0
2710,1.9985119500000001
2711,0.0
2712,0.7544217771428572
2713,0.8085858687499999
2714,0.0
2715,0.0
2716,0.416666675
2717,1.0000000375
2718,1.1125
2719,0.0
2720,0.49940477125
2721,0.0
2722,0.0
2723,0.9886039666666667
2724,0.24285714999999997
2725,3.746031566666666
2726,1.3181004625
2727,0.0
2728,1.1669823187500001
2729,0.0
2730,0.0
2731,0.07407407333333334
2732,0.0
2733,0.0
2734,0.7333333375
2735,1.3587061083333332
2736,0.44444445
2737,0.0
2738,0.0
2739,0.0
2740,0.32976191749999995
2741,0.0
2742,0.0
2743,0.0
2744,0.416666675
2745,0.19087302
2746,0.06750276599999999
2747,0.53333334
2748,3.6486316375000003
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,0.3333333333333333
2756,1.0952381285714285
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.27976191
2764,0.83938492625
2765,0.33333335
2766,0.0
2767,0.0
2768,1.0
2769,0.0
2770,0.0
2771,0.21621622
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.3958333375
2783,0.0
2784,0.0
2785,0.0
2786,0.4555555625
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.25079366
2792,0.0
2793,0.6
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.3333333333333333
2803,0.018181818
2804,0.0
2805,0.0
2806,0.0
2807,0.580952408
2808,1.9136752375
2809,2.7619046666666662
2810,0.0
2811,0.0
2812,2.27619465
2813,2.6190478500000003
2814,2.875
2815,0.0
2816,0.0
2817,0.0
2818,3.7269230374999998
2819,0.0
2820,0.0
2821,2.3333333333333335
2822,2.8638889000000005
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.2083333375
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,1.7837662285714286
2837,0.0
2838,0.0
2839,0.2
2840,0.0
2841,0.58333335
2842,0.0
2843,0.0
2844,0.0
2845,0.4166666666666667
2846,0.0
2847,0.0
2848,0.0
2849,0.8095238285714286
2850,0.11111111666666666
2851,5.409276285714285
2852,0.0
2853,0.264880955
2854,0.0
2855,0.0
2856,0.0
2857,1.8181819
2858,0.0
2859,1.3694381
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.83214285875
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.47916666
2871,0.4
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.1875
2878,0.5000000124999999
2879,0.0
2880,0.0
2881,0.0
2882,1.04136882
2883,0.0
2884,1.0
2885,0.21666667499999998
2886,0.0
2887,0.0
2888,0.184615384
2889,0.0
2890,0.0
2891,0.0
2892,0.27678571625
2893,0.0
2894,1.5
2895,0.0
2896,0.42857142857142855
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,1.0
2904,0.0
2905,0.0
2906,0.72000002
2907,0.0
2908,2.3204668474999997
2909,0.040064103749999996
2910,0.0
2911,0.0
2912,0.5761904999999999
2913,0.0
2914,0.0
2915,0.3761904825
2916,0.0
2917,0.0
2918,0.0
2919,1.8
2920,3.700854833333333
2921,1.3862434000000003
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,1.7820513333333334
2930,0.4583333375
2931,0.0
2932,0.0
2933,0.0
2934,0.7428571625
2935,0.0
2936,0.0
2937,0.0
2938,0.06349206285714286
2939,0.0
2940,0.0
2941,0.0
2942,0.16666666800000002
2943,1.7222222
2944,3.088950742857143
2945,0.14285714285714285
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,1.5
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.2638888933333334
2963,0.0
2964,0.0
2965,1.14666668
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.9229025142857142
2971,0.0
2972,0.11111111333333333
2973,0.0
2974,0.0
2975,0.19047619999999998
2976,0.0
2977,0.0
2978,0.8253968666666666
2979,0.0
2980,0.4
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.45194806000000004
2991,4.00239756
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,1.8263889
2998,0.0
2999,0.13333333333333333
3000,0.0
3001,0.0
3002,0.0
3003,1.2380952625000001
3004,0.14285714285714285
3005,0.0
3006,0.0
3007,0.0
3008,3.3333333333333335
3009,1.3175697766666667
3010,0.0
3011,0.4000000000000001
3012,1.8132652857142855
3013,0.24285714285714288
3014,0.0
3015,0.0
3016,0.25
3017,0.0
3018,0.2048507085714286
3019,1.0250000125
3020,1.06666672
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.13714286
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.5714285714285714
3033,0.0
3034,0.0
3035,1.6444444666666669
3036,0.0
3037,0.4761904857142857
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.928571457142857
3044,0.0
3045,0.0
3046,0.0
3047,0.25
3048,0.0
3049,0.0
3050,0.0
3051,1.0
3052,0.0
3053,0.0
3054,0.0
3055,8.9160255
3056,1.9714285714285715
3057,0.4291666675
3058,0.0
3059,0.0
3060,0.12237762750000003
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.13333333749999998
3069,0.0
3070,0.21333333999999998
3071,0.0
3072,0.0
3073,0.8345238337499999
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.5238095428571429
3079,2.3000000000000003
3080,0.5238095428571429
3081,0.1833333375
3082,2.5500000000000003
3083,0.0
3084,0.0
3085,1.4334555000000002
3086,0.0
3087,0.1383928625
3088,0.0
3089,0.0
3090,0.0
3091,0.03703703666666667
3092,0.0
3093,0.41502525999999995
3094,0.7142857142857143
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,1.3166666999999999
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.43333333333333335
3106,3.459307342857143
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.2833333333333334
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.45833335
3126,0.0
3127,0.0
3128,2.2222222333333335
3129,0.0
3130,1.5
3131,0.0
3132,0.6550595337499999
3133,0.0
3134,0.0
3135,0.6666667
3136,0.5
3137,0.0
3138,0.0
3139,0.0
3140,2.47916665
3141,0.0
3142,0.0
3143,2.0166396124999997
3144,0.9744897857142857
3145,0.0
3146,0.0
3147,0.32787699
3148,1.8861499874999998
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.6666666666666666
3154,0.0
3155,0.452380955
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.5416666875
3161,0.0
3162,0.0
3163,0.0
3164,0.3333333375
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.4761904857142857
3170,0.0
3171,0.0
3172,1.6791666625
3173,0.0
3174,0.0
3175,0.12121212666666666
3176,0.0
3177,0.0
3178,0.0
3179,0.0833333375
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,2.496598614285714
3186,0.0
3187,0.0
3188,4.153656066666667
3189,0.0
3190,0.0
3191,0.0
3192,1.8133594462499998
3193,0.7333333599999999
3194,0.1142857142857143
3195,0.354166675
3196,0.1833333375
3197,0.0
3198,0.0
3199,0.15267857499999998
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,1.5066666400000002
3205,0.0
3206,0.14285714285714285
3207,1.1148859
3208,0.5500000175
3209,0.0
3210,0.0
3211,0.0
3212,2.6031746
3213,0.70857144
3214,0.0
3215,0.6064625957142857
3216,1.66666665
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.12632275333333334
3222,0.0
3223,5.582680775
3224,0.5503427275
3225,2.1109910375
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,3.3224566499999995
3235,0.0
3236,3.2
3237,0.0
3238,0.691428574
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,0.0
3250,0.3125
3251,0.0
3252,0.0
3253,3.7779478714285717
3254,1.5792207999999999
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.36666667999999997
3263,0.0
3264,0.6375
3265,0.0
3266,0.0
3267,1.208333375
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,3.036239333333333
3273,1.4409722375
3274,0.0
3275,0.0
3276,0.6177777666666667
3277,0.0
3278,0.33333334
3279,0.0
3280,0.0
3281,1.4603174666666667
3282,0.0
3283,0.0
3284,0.0
3285,0.51685535275
3286,2.8095238333333334
3287,0.0
3288,0.0
3289,0.36397060000000003
3290,3.1923077
3291,0.0
3292,0.0
3293,0.5515873166666666
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.6247619099999999
3300,0.26666667499999996
3301,0.22222223333333332
3302,0.0
3303,0.229166675
3304,0.0
3305,1.5208333250000001
3306,0.0
3307,0.0
3308,0.44444445
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.9783550000000001
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,2.0
3323,0.0
3324,0.0
3325,0.166666675
3326,0.0
3327,0.6619047714285714
3328,0.0
3329,0.0
3330,0.0
3331,0.0
3332,0.0
3333,0.4458333375
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,0.0
3347,0.64
3348,0.0
3349,0.85625313
3350,0.0
3351,1.5
3352,0.0
3353,0.0
3354,0.5833333375
3355,1.16480465875
3356,0.5
3357,0.0
3358,0.0
3359,0.0
3360,2.476190485714286
3361,3.1261277625
3362,2.0
3363,4.925961450000001
3364,0.0
3365,0.0
3366,0.0
3367,0.8000000000000002
3368,0.0
3369,0.5555555666666666
3370,0.062066589250000005
3371,0.0
3372,0.0
3373,1.6023809333333334
3374,0.7554112683333334
3375,2.5882354
3376,0.0
3377,0.0
3378,0.0
3379,4.7976398499999995
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.25
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.464440915
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,1.34858198
3395,0.0
3396,0.0
3397,0.0
3398,0.0
3399,0.077380955
3400,0.0
3401,0.39523810499999995
3402,0.0
3403,0.0
3404,0.07142857142857142
3405,0.0
3406,0.0
3407,0.0
3408,0.47074831
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,2.3578869250000003
3416,0.0
3417,2.3886256571428572
3418,0.0
3419,0.0
3420,0.25
3421,0.0
3422,1.113492075
3423,0.0
3424,0.0
3425,0.0
3426,2.128843966666667
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.6
3432,0.5238095428571429
3433,0.0
3434,0.20192308000000003
3435,0.0
3436,0.8833333333333333
3437,0.0
3438,0.0
3439,0.0
3440,0.33749999999999997
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,1.6333333199999998
3448,0.0
3449,3.724138
3450,0.03954678375
3451,0.0
3452,0.39583335
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,2.65
3459,1.1708333375
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,0.14285714285714285
3467,0.0
3468,0.400000005
3469,0.0
3470,1.9369047625
3471,0.0
3472,0.0
3473,0.0
3474,0.0
3475,0.0
3476,0.0
3477,2.2222221999999996
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.9523809571428572
3486,2.5650793142857142
3487,0.0
3488,0.8888889
3489,0.0
3490,0.50758853625
3491,0.0
3492,0.1
3493,0.0
3494,0.0
3495,0.0
3496,0.3708333375
3497,0.2539682616666667
3498,0.14814814666666667
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,2.754881742857143
3505,0.19047619999999998
3506,0.0
3507,0.0
3508,0.0
3509,0.7031746249999999
3510,0.0
3511,0.0
3512,0.06787771919999999
3513,0.0
3514,1.6666667
3515,1.0
3516,0.0
3517,0.0303308825
3518,0.110408722625
3519,0.0
3520,0.0
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.22222223333333332
3530,0.0
3531,0.80238098
3532,0.0
3533,0.0
3534,1.8481241125
3535,0.0
3536,0.5
3537,0.0
3538,0.0
3539,2.1346230250000002
3540,0.46659452749999997
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.29583333749999996
3553,0.85416665
3554,0.0
3555,0.0
3556,0.4958333375
3557,0.0
3558,0.1901966125
3559,0.4843537442857143
3560,0.066666668
3561,0.0
3562,2.2681406
3563,1.4117647
